areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00089263,52.7,32.7,3.6,10.9
E00138766,23.5,16.7,47.7,12.1
E00138767,30.8,29.2,25.8,14.2
E00138769,57.4,32.2,0,10.4
E00138771,24.2,62.3,7.4,6.1
E00138776,33.9,34.7,28.2,3.2
E00138778,41.1,34.8,7.8,16.3
E00138780,45.6,43.2,0,11.2
E00138781,39,38.2,14.6,8.1
E00138782,50,38.9,0.8,10.3
E00138783,28.7,26.4,41.1,3.9
E00138795,42,43.2,7.7,7.1
E00138796,42.1,33.7,7.4,16.8
E00138797,39,46.3,5.1,9.6
E00138798,41.8,38.5,14.8,4.9
E00138799,53.7,36.8,2.2,7.4
E00138800,50,39.2,0.8,10
E00138827,24.6,28.6,40.5,6.3
E00138828,33.7,38.4,20.5,7.4
E00138829,59.3,31,2.7,7.1
E00138830,28.6,31.7,18.3,21.4
E00138831,56.1,33.6,0.9,9.3
E00138832,54.5,18.2,2.3,25
E00138859,32.2,49.4,11.3,7.1
E00138860,40.5,45.9,3.6,9.9
E00138861,48.6,42.8,0,8.7
E00138862,43.7,32.6,5.9,17.8
E00138863,15.1,38.7,37.3,9
E00138864,26.4,56.6,6.6,10.3
E00138871,45.3,33.3,6.9,14.5
E00138872,39.4,35,8.3,17.2
E00138873,36.6,33.6,16.4,13.4
E00138874,41.3,33.9,13.2,11.6
E00138875,50,31.4,8.7,9.9
E00138876,45.3,40.6,7,7
E00138877,44.5,50.7,1.4,3.4
E00138878,44.9,43.3,1.6,10.2
E00138879,39.5,53.9,0.6,6
E00138880,26.3,49.2,6.7,17.9
E00138881,24.8,22.6,41.4,11.3
E00138882,41.8,34.4,9,14.8
E00138883,40.8,51.3,0.5,7.3
E00138884,19.3,14.8,60.7,5.2
E00138885,41,38.5,4.3,16.2
E00138886,55.2,38.4,0,6.4
E00138888,49.6,32.8,10.1,7.6
E00138889,25.6,17.8,53.5,3.1
E00138892,15.4,27.5,1.1,56
E00138893,34.8,31.5,9,24.7
E00138894,41.7,14.6,18.8,25
E00138895,53.4,35.9,0.8,9.9
E00138896,31.1,28.4,5.4,35.1
E00138897,15.3,18.9,44.2,21.6
E00138898,12.8,42.6,19.9,24.8
E00138899,48.2,35.7,3.6,12.5
E00138902,45.3,36,3.5,15.1
E00138903,37.3,47.6,9.9,5.2
E00138915,40.3,35.6,9.4,14.8
E00138920,40.4,33.8,12.5,13.2
E00138921,27.6,30.6,18.7,23.1
E00138922,33.1,33.7,21.7,11.4
E00138923,59.7,29.1,3.7,7.5
E00138924,44.8,41.6,4,9.6
E00138925,47.8,27.4,9.7,15
E00138926,51.2,39.8,0,8.9
E00169285,17.2,62.5,0,20.3
E00169286,20.7,68.9,6.7,3.6
E00169289,32.2,61.2,0.8,5.8
E00169290,33.3,52.3,0.9,13.5
E00169291,36.4,52.3,1.1,10.2
E00169292,16.5,54.8,11.3,17.4
E00169293,29.8,40.4,1.1,28.7
E00169294,23.6,17.9,17,41.5
E00169295,31.4,15.1,15.7,37.7
E00169296,16,38.7,28.3,17
E00169309,16,32,42.5,9.5
E00189012,6.5,75.8,12.1,5.6
E00189023,36.3,58.9,0,4.8
E00189029,8.1,87.4,0,4.5
E00189055,42,44,4,10
E00189075,19.8,55,18,7.2
E00189094,24,72,2,2
E00189095,7.9,73,10.3,8.7
E00189097,8,90.4,0,1.6
E00189118,29.6,33,33.9,3.5
E00189132,10.3,53.6,24.7,11.3
E00189157,36,48,8.8,7.2
E00189169,9.4,85.2,2.3,3.1
