areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00089263,63.5,36.5
E00138766,43,57
E00138767,37.9,62.1
E00138769,51.7,48.3
E00138771,46,54
E00138776,56.1,43.9
E00138778,55.8,44.2
E00138780,67.2,32.8
E00138781,50.9,49.1
E00138782,62.8,37.2
E00138783,49.4,50.6
E00138795,57.5,42.5
E00138796,50.2,49.8
E00138797,53,47
E00138798,53.6,46.4
E00138799,64.1,35.9
E00138800,54.1,45.9
E00138827,46.8,53.2
E00138828,53.7,46.3
E00138829,62.9,37.1
E00138830,41.8,58.2
E00138831,64.3,35.7
E00138832,49.3,50.7
E00138859,55.1,44.9
E00138860,66.7,33.3
E00138861,55.9,44.1
E00138862,58.6,41.4
E00138863,42,58
E00138864,50.1,49.9
E00138871,58.9,41.1
E00138872,58.3,41.7
E00138873,59.9,40.1
E00138874,57.7,42.3
E00138875,60.4,39.6
E00138876,54.1,45.9
E00138877,68.5,31.5
E00138878,54.4,45.6
E00138879,63.7,36.3
E00138880,50.8,49.2
E00138881,40.4,59.6
E00138882,54.4,45.6
E00138883,62.6,37.4
E00138884,36.7,63.3
E00138885,52.2,47.8
E00138886,66.4,33.6
E00138888,60.6,39.4
E00138889,39.2,60.8
E00138892,32.2,67.8
E00138893,42.6,57.4
E00138894,31.7,68.3
E00138895,56.8,43.2
E00138896,26.2,73.8
E00138897,31.7,68.3
E00138898,27.8,72.2
E00138899,51.4,48.6
E00138902,59.8,40.2
E00138903,64,36
E00138915,59.3,40.7
E00138920,53.4,46.6
E00138921,54.5,45.5
E00138922,46.1,53.9
E00138923,58.2,41.8
E00138924,65.9,34.1
E00138925,63.7,36.3
E00138926,66.7,33.3
E00169285,51.6,48.4
E00169286,59.6,40.4
E00169289,67.4,32.6
E00169290,61,39
E00169291,57.8,42.2
E00169292,39.2,60.8
E00169293,45.2,54.8
E00169294,21.5,78.5
E00169295,35.8,64.2
E00169296,28.4,71.6
E00169309,27.1,72.9
E00189012,29.9,70.1
E00189023,63.8,36.2
E00189029,44.6,55.4
E00189055,59,41
E00189075,45,55
E00189094,69.4,30.6
E00189095,29.4,70.6
E00189097,53.3,46.7
E00189118,45.7,54.3
E00189132,33.5,66.5
E00189157,52,48
E00189169,42.4,57.6
