areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00085919,95.3,1.6,1.6,1.6
E00085922,91,1,1.5,6.5
E00085925,93.6,4.1,0,2.3
E00085926,95.9,1.7,1.7,0.8
E00085927,98.2,0.9,0,0.9
E00085928,96.6,0.9,0,2.6
E00085929,94.4,2.5,1,2
E00085930,96.9,0,1.5,1.5
E00085931,93.3,1.1,1.1,4.4
E00085946,97.9,1.4,0.7,0
E00085948,95.2,2.4,0,2.4
E00085955,97.5,2.5,0,0
E00085958,93.7,2.9,0.6,2.9
E00085959,93.6,0,3.2,3.2
E00085960,96.3,0.6,0,3.1
E00086064,91.7,3.3,1.7,3.3
E00086066,96.6,2.1,0,1.4
E00086067,94.3,3.3,0,2.4
E00086100,96.8,0.8,0,2.4
E00086101,91.5,2.3,0,6.2
E00086102,93.6,5,0,1.4
E00086138,91.7,4.2,0.8,3.3
E00086142,93,1.7,1.7,3.5
E00086146,96.3,2.9,0,0.7
E00086147,96.7,1.6,0,1.6
E00086148,93.8,4.7,0,1.6
E00086149,96.7,2.5,0,0.8
E00086150,96.2,1.5,1.5,0.8
E00086151,97,2.2,0.7,0
E00086152,99.2,0,0,0.8
E00086154,98.7,0,0,1.3
E00086155,100,0,0,0
E00086156,98.4,1.6,0,0
E00086157,93.6,0.4,2,4
E00086158,99.2,0,0,0.8
E00086159,91.4,4.7,0.8,3.1
E00086160,98.5,1.5,0,0
E00086162,96.6,0.9,0,2.6
E00086163,98.4,1.6,0,0
E00086164,97.3,1.3,1.3,0
E00086165,97.6,2.4,0,0
E00086166,99.2,0.8,0,0
E00086167,96.9,2.3,0,0.8
E00086170,94.7,3.8,0.8,0.8
E00086171,97.1,1,0,1.9
E00086173,100,0,0,0
E00086174,98.2,1.3,0,0.4
E00086175,99.3,0.7,0,0
E00086176,97.5,1.7,0,0.8
E00086177,90,3.3,2.2,4.4
E00086178,95.8,0.8,1.7,1.7
E00086180,96.9,2.4,0,0.8
E00086181,97.7,0.8,0,1.5
E00086182,98.3,0.8,0,0.8
E00086183,97.2,2.1,0,0.7
E00086184,95.3,0.5,0.5,3.7
E00086185,91.2,2.2,0,6.6
E00086186,91.6,1.3,0.4,6.8
E00086188,79.8,7.4,5.3,7.4
E00086189,97.6,0.8,0.8,0.8
E00086191,93.2,1.7,0.8,4.2
E00086205,95.1,2,0,2.9
E00086206,75.2,1.8,4.4,18.6
