areacd,heating_type_3a-001,heating_type_3a-002
E00085919,1.6,98.4
E00085922,1.5,98.5
E00085925,1.2,98.8
E00085926,4.1,95.9
E00085927,0.9,99.1
E00085928,0.9,99.1
E00085929,0.5,99.5
E00085930,1.5,98.5
E00085931,2.2,97.8
E00085946,3.6,96.4
E00085948,0.8,99.2
E00085955,2.5,97.5
E00085958,1.1,98.9
E00085959,4.3,95.7
E00085960,1.9,98.1
E00086064,2.5,97.5
E00086066,1.4,98.6
E00086067,0.8,99.2
E00086100,0,100
E00086101,0,100
E00086102,0,100
E00086138,0,100
E00086142,0.9,99.1
E00086146,1.5,98.5
E00086147,4,96
E00086148,0,100
E00086149,4.2,95.8
E00086150,2.3,97.7
E00086151,2.2,97.8
E00086152,1.6,98.4
E00086154,3.9,96.1
E00086155,0.9,99.1
E00086156,3.9,96.1
E00086157,2,98
E00086158,0,100
E00086159,0.8,99.2
E00086160,0,100
E00086162,0.9,99.1
E00086163,2.3,97.7
E00086164,0,100
E00086165,0.8,99.2
E00086166,2.5,97.5
E00086167,0,100
E00086170,0.8,99.2
E00086171,1,99
E00086173,1.7,98.3
E00086174,0.4,99.6
E00086175,0,100
E00086176,0.8,99.2
E00086177,1.1,98.9
E00086178,1.7,98.3
E00086180,3.9,96.1
E00086181,0,100
E00086182,3.3,96.7
E00086183,3.5,96.5
E00086184,3.7,96.3
E00086185,1.5,98.5
E00086186,3.4,96.6
E00086188,5.4,94.6
E00086189,0.8,99.2
E00086191,2.5,97.5
E00086205,1,99
E00086206,4.4,95.6
E00086207,0.9,99.1
E00086208,3.7,96.3
E00086209,3.4,96.6
E00086210,0.9,99.1
E00086322,3,97
E00086323,2.3,97.7
E00086324,3.3,96.7
E00086325,3.1,96.9
E00086326,5.4,94.6
E00086327,1.6,98.4
E00086333,2,98
E00086350,0,100
E00086351,3.4,96.6
E00086356,5.9,94.1
E00086363,3.3,96.7
E00114828,1.7,98.3
E00114830,0,100
E00114831,4,96
E00114832,2.1,97.9
E00114833,0.8,99.2
E00114834,0,100
E00114835,0,100
E00114837,0.6,99.4
E00114838,0,100
E00114839,0,100
E00114840,1.6,98.4
E00114841,0,100
E00114842,2.1,97.9
E00114843,0,100
E00114844,0,100
E00114921,0,100
E00114922,0,100
E00114923,0,100
E00114924,0,100
E00114925,0,100
E00114926,0.7,99.3
E00114927,0,100
E00114928,1.7,98.3
E00114929,0.8,99.2
E00114930,0,100
E00114931,0.7,99.3
E00114932,0,100
E00114933,0,100
E00114934,0,100
E00114935,1.6,98.4
E00114936,0,100
E00114937,0.8,99.2
E00114938,0.8,99.2
E00114941,1.1,98.9
E00114943,1.7,98.3
E00114944,0,100
E00114945,0,100
E00114946,0.8,99.2
E00114947,0,100
E00114949,0,100
E00114950,0,100
E00114951,1.6,98.4
E00114952,0.6,99.4
E00114953,0,100
E00114954,0,100
E00114955,0,100
