areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
W00005719,99.4,0.6,0
W00005720,99.6,0.4,0
W00005721,99,1,0
W00005722,98.6,1.4,0
W00005723,99.8,0.2,0
W00005724,100,0,0
W00005725,99.2,0.8,0
W00005726,99.4,0.6,0
W00005727,100,0,0
W00005728,99.6,0.4,0
W00005729,99.6,0.4,0
W00005730,98.3,1.7,0
W00005731,100,0,0
W00005732,97.6,2.4,0
W00005733,98.8,1.2,0
W00005734,100,0,0
W00005735,99.6,0,0.4
W00005736,99.6,0.2,0.2
W00005737,99.5,0.5,0
W00005738,99.4,0,0.6
W00005739,99.7,0.3,0
W00005839,98.6,1.4,0
W00005840,99.7,0.3,0
W00005842,99.1,0.3,0.6
W00005843,99.8,0.2,0
W00005844,98.3,1.7,0
W00005845,99.3,0.3,0.3
W00005846,100,0,0
W00005847,98.1,1.7,0.2
W00005848,98.8,1.2,0
W00005849,100,0,0
W00005850,99.4,0,0.6
W00005851,100,0,0
W00005852,99.6,0.4,0
W00005853,100,0,0
W00005854,100,0,0
W00005855,98.3,1.7,0
W00005856,100,0,0
W00005857,99.4,0.6,0
W00005858,98.5,1.5,0
W00005859,99.6,0.4,0
W00005860,98.4,1.6,0
W00005861,100,0,0
W00005863,98.7,0.9,0.4
W00005864,99.3,0.7,0
W00005865,99.3,0.4,0.4
W00005866,99.3,0.7,0
W00005867,99.6,0.4,0
W00005868,98.8,0.8,0.4
W00005869,99.2,0.8,0
W00005870,99.3,0.3,0.3
W00005871,98.5,1.5,0
W00005872,100,0,0
W00005873,99.1,0.6,0.3
W00005874,97.5,2.5,0
W00005875,99.6,0.4,0
W00005876,98.2,1.4,0.5
W00005878,99.6,0.4,0
W00005883,99.6,0.4,0
W00005900,100,0,0
W00005901,99.5,0.5,0
W00005918,98.3,1.3,0.3
W00005919,99,0.6,0.3
W00005920,99.8,0.2,0
W00005921,99.7,0.3,0
W00005922,100,0,0
W00005925,98,1.7,0.2
W00005926,99.6,0.4,0
W00005927,98.9,1.1,0
W00005987,99,1,0
W00009840,99.1,0.9,0
W00010495,98,2,0
W00010516,99.2,0.8,0
W00010577,98.6,1,0.4
