areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
W00005719,97.7,0.9,1.4
W00005720,97.5,1.8,0.7
W00005721,96.1,0.5,3.4
W00005722,98,0.7,1.4
W00005723,95.8,1.8,2.3
W00005724,99.6,0.4,0
W00005725,94.2,1.6,4.1
W00005726,94.1,3.5,2.4
W00005727,97.4,1.5,1.1
W00005728,97.2,0.4,2.5
W00005729,89.6,1.4,8.9
W00005730,97.4,0.9,1.7
W00005731,97.2,0.3,2.5
W00005732,95.2,0.8,4
W00005733,93.5,2.3,4.2
W00005734,97.2,1.5,1.3
W00005735,96,0,4
W00005736,98.1,0.4,1.5
W00005737,95.2,1.1,3.6
W00005738,98.9,0,1.1
W00005739,96.5,0.6,2.9
W00005839,95.9,1.4,2.8
W00005840,96.9,0.3,2.8
W00005842,92.7,3.1,4.2
W00005843,97.6,1.2,1.2
W00005844,95.9,0,4.1
W00005845,96.2,1,2.8
W00005846,99.6,0,0.4
W00005847,95.6,1.5,2.9
W00005848,95.3,2.7,2.1
W00005849,98.2,0.4,1.4
W00005850,98.1,0.9,0.9
W00005851,98.9,0,1.1
W00005852,98.8,0,1.2
W00005853,95,2.8,2.3
W00005854,96.9,0.7,2.4
W00005855,96.3,0.3,3.4
W00005856,94.6,2.3,3
W00005857,100,0,0
W00005858,97.5,0.4,2.1
W00005859,94.9,1.6,3.5
W00005860,94.6,2.7,2.7
W00005861,99.1,0,0.9
W00005863,96.9,0,3.1
W00005864,96.2,0.7,3.1
W00005865,98.6,0.3,1
W00005866,99,0,1
W00005867,97.5,1.4,1.1
W00005868,95.1,3,1.9
W00005869,96.1,1.9,1.9
W00005870,97.7,0.6,1.6
W00005871,97.8,1.8,0.4
W00005872,97.8,1.3,0.9
W00005873,96.3,0.9,2.9
W00005874,93.7,0,6.3
W00005875,97.8,0,2.2
W00005876,96,1.8,2.2
W00005878,97.3,0.8,1.9
W00005883,96.8,1.7,1.5
W00005900,98.1,0.3,1.7
W00005901,97.6,0.5,1.8
W00005918,99,0,1
W00005919,97.2,0.6,2.2
W00005920,96.7,1.7,1.7
W00005921,98.5,0.9,0.6
W00005922,99.3,0,0.7
W00005925,95.8,0.5,3.7
W00005926,98.8,0.4,0.8
W00005927,97.5,0.4,2.2
W00005987,98.1,0.2,1.7
W00009840,98.3,0.9,0.9
W00010495,95.2,2.1,2.7
W00010516,94,2.2,3.7
W00010577,96.3,2,1.8
