areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
W00005719,98.6,0.7,0,0.7
W00005720,99.2,0.8,0,0
W00005721,98.4,0.8,0.8,0
W00005722,97.5,1.6,0,0.8
W00005723,99.4,0.6,0,0
W00005724,100,0,0,0
W00005725,99.2,0.8,0,0
W00005726,98.5,1.5,0,0
W00005727,100,0,0,0
W00005728,99.2,0.8,0,0
W00005729,99.3,0,0,0.7
W00005730,97.2,0.9,0.9,0.9
W00005731,100,0,0,0
W00005732,96.7,2,0,1.3
W00005733,97.4,0.9,0,1.7
W00005734,100,0,0,0
W00005735,98.8,1.3,0,0
W00005736,99,1,0,0
W00005737,98.8,1.2,0,0
W00005738,99.2,0.8,0,0
W00005739,99.2,0.8,0,0
W00005839,98,1.4,0,0.7
W00005840,97.1,0.7,2.1,0
W00005842,97.8,2.2,0,0
W00005843,100,0,0,0
W00005844,98.2,0.9,0,0.9
W00005845,98.5,0.8,0,0.8
W00005846,100,0,0,0
W00005847,95.5,2.8,0.8,0.8
W00005848,99.3,0,0,0.7
W00005849,100,0,0,0
W00005850,99.2,0.8,0,0
W00005851,99.2,0.8,0,0
W00005852,99.1,0.9,0,0
W00005853,99,0,1,0
W00005854,100,0,0,0
W00005855,98.5,0.7,0,0.7
W00005856,99.2,0.8,0,0
W00005857,99.1,0,0,0.9
W00005858,99.2,0,0,0.8
W00005859,99.2,0,0,0.8
W00005860,96.4,3.6,0,0
W00005861,100,0,0,0
W00005863,97.3,1.8,0,0.9
W00005864,97.7,1.5,0.8,0
W00005865,99.2,0,0,0.8
W00005866,98.4,1.6,0,0
W00005867,99.1,0,0,0.9
W00005868,97.7,0.8,0,1.6
W00005869,99.1,0.9,0,0
W00005870,99.1,0.9,0,0
W00005871,97.7,2.3,0,0
W00005872,100,0,0,0
W00005873,61.1,0.5,37.8,0.5
W00005874,94.9,1.7,0,3.4
W00005875,99.2,0.8,0,0
W00005876,97.7,0,0,2.3
W00005878,99.1,0.9,0,0
W00005883,98.9,1.1,0,0
W00005900,100,0,0,0
W00005901,98.6,1.4,0,0
W00005918,97.6,1.6,0,0.8
W00005919,99.3,0,0,0.7
W00005920,99.4,0.6,0,0
W00005921,99.3,0.7,0,0
W00005922,100,0,0,0
W00005925,97.8,0.6,0,1.7
W00005926,99.1,0.9,0,0
W00005927,97.6,2.4,0,0
W00005987,98.2,0.6,0.6,0.6
W00009840,99.2,0,0,0.8
W00010495,95.4,3.3,0,1.3
W00010516,98.5,1.5,0,0
W00010577,97.8,0.4,0,1.8
