areacd,in_full_time_education-001,in_full_time_education-002
W00005719,21,79
W00005720,13.2,86.8
W00005721,9.5,90.5
W00005722,20.6,79.4
W00005723,21.2,78.8
W00005724,18.4,81.6
W00005725,11.9,88.1
W00005726,21.3,78.7
W00005727,15.5,84.5
W00005728,22.6,77.4
W00005729,17.1,82.9
W00005730,19,81
W00005731,16,84
W00005732,11.3,88.7
W00005733,13.3,86.7
W00005734,19.3,80.7
W00005735,17.8,82.2
W00005736,20.9,79.1
W00005737,19.4,80.6
W00005738,25.6,74.4
W00005739,15.2,84.8
W00005839,22.2,77.8
W00005840,13.6,86.4
W00005842,21.7,78.3
W00005843,11.9,88.1
W00005844,14.2,85.8
W00005845,13.5,86.5
W00005846,18.9,81.1
W00005847,17.1,82.9
W00005848,16.9,83.1
W00005849,18,82
W00005850,21.6,78.4
W00005851,15.5,84.5
W00005852,15.3,84.7
W00005853,21.8,78.2
W00005854,19.4,80.6
W00005855,11.1,88.9
W00005856,18.6,81.4
W00005857,1.8,98.2
W00005858,20.1,79.9
W00005859,14.9,85.1
W00005860,18.2,81.8
W00005861,19.1,80.9
W00005863,14.2,85.8
W00005864,23.7,76.3
W00005865,20.2,79.8
W00005866,17.1,82.9
W00005867,25.3,74.7
W00005868,12.2,87.8
W00005869,13.2,86.8
W00005870,25.5,74.5
W00005871,15.3,84.7
W00005872,14.1,85.9
W00005873,38.8,61.2
W00005874,12.9,87.1
W00005875,16.8,83.2
W00005876,5,95
W00005878,17.5,82.5
W00005883,24.2,75.8
W00005900,19.2,80.8
W00005901,18.1,81.9
W00005918,24.2,75.8
W00005919,25.1,74.9
W00005920,19.2,80.8
W00005921,20.8,79.2
W00005922,17.6,82.4
W00005925,18.4,81.6
W00005926,18.6,81.4
W00005927,14.7,85.3
W00005987,17.7,82.3
W00009840,25,75
W00010495,27.7,72.3
W00010516,20.7,79.3
W00010577,15.1,84.9
