areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
W00005719,66,29.2,4.2,0.7,0
W00005720,58.9,33.9,7.3,0,0
W00005721,41.6,33.6,20.8,4,0
W00005722,51.6,39.3,8.2,0.8,0
W00005723,67.2,28.3,4.4,0,0
W00005724,53.3,34.4,10.7,1.6,0
W00005725,48.8,38.2,10.6,2.4,0
W00005726,63.6,30.3,3.8,2.3,0
W00005727,57.9,34.3,7.1,0.7,0
W00005728,58.9,32.3,8.1,0.8,0
W00005729,49.7,43,7.4,0,0
W00005730,54.1,32.1,11,1.8,0.9
W00005731,60.5,34.4,4.5,0.6,0
W00005732,45,41.1,11.3,2.6,0
W00005733,59,33.3,7.7,0,0
W00005734,61.4,29.1,8.9,0.6,0
W00005735,60,30,10,0,0
W00005736,65.5,29.1,4.9,0.5,0
W00005737,67.9,25.6,6.5,0,0
W00005738,55.3,34.8,7.6,2.3,0
W00005739,70.4,23.2,5.6,0.8,0
W00005839,64.9,32.4,2.7,0,0
W00005840,52.9,32.6,12.3,2.2,0
W00005842,66.7,22.2,8.1,3,0
W00005843,53.8,35.3,10.9,0,0
W00005844,42.1,35.1,20.2,1.8,0.9
W00005845,51.9,29.3,15.8,3,0
W00005846,31.1,31.1,30.3,7.6,0
W00005847,65.6,24.2,8.6,1.6,0
W00005848,56.6,35.7,7.7,0,0
W00005849,54.9,38.9,6.2,0,0
W00005850,39.7,32.8,19.8,7.6,0
W00005851,49.6,35.7,14,0.8,0
W00005852,54.1,36,9,0.9,0
W00005853,45.8,25,22.9,6.3,0
W00005854,44,38.4,16,1.6,0
W00005855,54.7,35,10.2,0,0
W00005856,63.3,32.5,3.3,0.8,0
W00005857,29.5,41.1,25.9,3.6,0
W00005858,59.8,34.4,5.7,0,0
W00005859,65.6,24,8.8,1.6,0
W00005860,55.8,34.5,8.8,0.9,0
W00005861,56.9,31.2,11,0.9,0
W00005863,48.2,38.2,10,3.6,0
W00005864,56.1,32.6,9.1,2.3,0
W00005865,49.6,29.8,15.7,5,0
W00005866,63.5,27.8,7.9,0.8,0
W00005867,42.7,31.8,20.9,4.5,0
W00005868,49.2,34.9,13.5,2.4,0
W00005869,56.8,33.3,9.9,0,0
W00005870,40,37.3,18.2,4.5,0
W00005871,46.3,31.3,20.1,1.5,0.7
W00005872,42.1,34.6,16.8,6.5,0
W00005873,43.5,50.3,5.2,1,0
W00005874,61,32.2,6.8,0,0
W00005875,53.3,33.6,12.3,0.8,0
W00005876,42.7,39.7,15.3,2.3,0
W00005878,63.4,27.2,7.5,1.9,0
W00005883,68.5,27.7,3.8,0,0
W00005900,66.2,26.1,7.7,0,0
W00005901,65,28,6.3,0.7,0
W00005918,38.7,34.7,18.5,8.1,0
W00005919,47.8,32.1,15.7,4.5,0
W00005920,53.3,29.9,15.6,0.6,0.6
W00005921,48.2,30.2,18,3.6,0
W00005922,39.8,39,17.1,4.1,0
W00005925,52.7,34.1,11.5,1.6,0
W00005926,38.3,37.4,20.9,3.5,0
W00005927,44,43.2,9.6,3.2,0
W00005987,60,28.5,7.9,3.6,0
W00009840,54.8,34.7,8.9,1.6,0
W00010495,55.9,34.9,7.9,1.3,0
W00010516,63.1,24.6,9.2,3.1,0
W00010577,58.1,31,9.2,1.7,0
