areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00084753,18.6,39.5,20.4,21.6
E00138025,30.8,34.6,17.7,16.9
E00138026,33.5,26.3,18,22.2
E00138027,29.5,24.7,15.1,30.8
E00138028,43.6,33.1,10.5,12.8
E00138029,26.1,29.6,15.5,28.9
E00138030,35.9,23.4,16.4,24.2
E00138031,58.6,20.7,11.2,9.5
E00138032,34.5,34.5,10.3,20.7
E00138033,22.9,28.2,19.1,29.8
E00138034,23.5,32.2,19.1,25.2
E00138035,22.5,34.9,14.7,27.9
E00138036,32.7,28,15.3,24
E00138037,31.4,30.7,18.3,19.6
E00138038,14.2,43.4,19.5,23
E00138039,39.1,23.9,15.9,21
E00138040,47.6,25.5,13.8,13.1
E00138041,66.3,16.3,9.6,7.7
E00138042,30.6,34,17,18.4
E00138043,27.9,27.9,23,21.3
E00138044,35.5,23.1,20.7,20.7
E00138045,30.8,26.3,21.1,21.8
E00138046,32.7,29,19.8,18.5
E00138047,30.2,34.9,16.7,18.3
E00138048,27,31.4,21.9,19.7
E00138049,36.1,37.3,13.3,13.3
E00138050,42.3,28,13.7,15.9
E00138051,27.4,27.4,13,32.2
E00138052,29.1,29.1,16.4,25.4
E00138053,25.4,35.4,24.6,14.6
E00138054,23.8,31.8,23.2,21.2
E00138055,22.7,18.9,28,30.3
E00138056,20.5,27.9,24.6,27
E00138057,32.6,32.6,16.9,18
E00138058,17.1,38.5,17.1,27.4
E00138059,59,21.3,14.8,4.9
E00138060,42.1,37.7,12.1,8.1
E00138061,27.8,23.7,20.6,27.8
E00138062,27.7,30.3,15.1,26.9
E00138063,36.5,24.1,17.5,21.9
E00138064,22.1,21.4,26.7,29.8
E00138065,18.7,38.8,20.1,22.3
E00138066,31,36.4,12.4,20.2
E00138067,21,26.9,25.2,26.9
E00138068,9.5,43.8,15.3,31.4
E00138069,13.7,19.7,19.7,47
E00138070,20.3,27.6,22,30.1
E00138071,34.9,34.9,15.8,14.4
E00138072,28.6,27.7,14.3,29.5
E00138073,20.7,44.1,12.6,22.5
E00138074,26.3,17.8,19.1,36.8
E00138075,20.7,21.5,21.5,36.4
E00138076,41.7,32.3,15,11
E00138077,26.1,37.7,15.9,20.3
E00138078,37.1,37.1,11.4,14.3
E00138080,14.4,47.5,15.3,22.9
E00138081,22,40.7,13,24.4
E00138212,30.7,22.2,19.6,27.5
E00138213,37.8,33.9,11.8,16.5
E00138214,15.7,24,28.9,31.4
E00138215,19,22.3,27.3,31.4
E00138216,19.5,26.5,18.6,35.4
E00138217,17.1,30.1,16.3,36.6
E00138218,26.9,32.3,21.5,19.2
E00138219,23.1,27.8,20.4,28.7
E00138220,23.7,27.4,25.2,23.7
E00138221,21.8,32.3,25.8,20.2
E00138222,35.4,25,16.7,22.9
E00138223,17.9,36.6,17,28.6
E00138224,23.9,33.3,8.5,34.2
E00138225,29.9,26.5,18.8,24.8
E00138226,19.5,31,14.2,35.4
E00138227,23,29.2,15,32.7
E00138228,19.5,18.7,19.5,42.3
E00138229,32.2,28.7,14.8,24.3
E00138230,29.8,36,9.6,24.6
E00138231,61.3,19.7,6.9,12.1
