areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00084753,49.3,50.7
E00138025,35.3,64.7
E00138026,35.2,64.8
E00138027,37.4,62.6
E00138028,28.5,71.5
E00138029,32.8,67.2
E00138030,23.1,76.9
E00138031,43.7,56.3
E00138032,39.8,60.2
E00138033,29.1,70.9
E00138034,41.3,58.7
E00138035,49.3,50.7
E00138036,35.5,64.5
E00138037,38.2,61.8
E00138038,47.5,52.5
E00138039,36,64
E00138040,34.4,65.6
E00138041,20.6,79.4
E00138042,30.6,69.4
E00138043,31.7,68.3
E00138044,26.4,73.6
E00138045,41,59
E00138046,26.1,73.9
E00138047,25.7,74.3
E00138048,28.4,71.6
E00138049,26,74
E00138050,26.2,73.8
E00138051,36.8,63.2
E00138052,37.3,62.7
E00138053,38.2,61.8
E00138054,49.8,50.2
E00138055,36.4,63.6
E00138056,36.5,63.5
E00138057,38.7,61.3
E00138058,57.8,42.2
E00138059,31.4,68.6
E00138060,40.2,59.8
E00138061,47.1,52.9
E00138062,32.6,67.4
E00138063,41.4,58.6
E00138064,49.2,50.8
E00138065,57.1,42.9
E00138066,51.8,48.2
E00138067,43.6,56.4
E00138068,58.9,41.1
E00138069,38.6,61.4
E00138070,35.5,64.5
E00138071,49.8,50.2
E00138072,39.1,60.9
E00138073,55.3,44.7
E00138074,38.5,61.5
E00138075,28.5,71.5
E00138076,40.3,59.7
E00138077,51.9,48.1
E00138078,50.2,49.8
E00138080,63.2,36.8
E00138081,53.3,46.7
E00138212,36.6,63.4
E00138213,45.7,54.3
E00138214,32.9,67.1
E00138215,50.4,49.6
E00138216,43.9,56.1
E00138217,36,64
E00138218,32.4,67.6
E00138219,43.8,56.2
E00138220,40.4,59.6
E00138221,34.4,65.6
E00138222,34.3,65.7
E00138223,47.2,52.8
E00138224,46,54
E00138225,33.2,66.8
E00138226,54.3,45.7
E00138227,50.9,49.1
E00138228,35.8,64.2
E00138229,44.1,55.9
E00138230,47.2,52.8
E00138231,24,76
E00138232,48.4,51.6
E00138233,35.2,64.8
E00138234,59.7,40.3
E00138235,33.3,66.7
E00138236,29,71
E00138237,27.1,72.9
E00138238,36.3,63.7
E00138239,52.7,47.3
E00138240,52.2,47.8
E00138242,34.6,65.4
E00138244,57.4,42.6
E00138246,41.5,58.5
E00138247,71.7,28.3
E00138248,43.4,56.6
E00138249,45.1,54.9
E00138250,70.9,29.1
E00138251,45,55
E00138255,31,69
E00138256,34.7,65.3
E00138257,37.4,62.6
E00138258,32,68
E00138259,57.1,42.9
E00138260,59.2,40.8
E00138261,47.6,52.4
E00138262,45.1,54.9
E00138263,43.6,56.4
E00138264,31.8,68.2
E00138265,55.2,44.8
E00138266,38.5,61.5
E00138267,44.2,55.8
E00138268,55.7,44.3
E00138270,66,34
E00138271,51.9,48.1
E00138272,47,53
E00138273,43.9,56.1
E00138274,43.5,56.5
E00138275,54.2,45.8
E00138276,48.5,51.5
E00138277,51.2,48.8
E00138278,41.1,58.9
E00138279,43.7,56.3
E00138280,46.4,53.6
E00138281,43.7,56.3
E00138282,51.4,48.6
E00138283,39.9,60.1
E00138284,58.4,41.6
E00138285,45.8,54.2
E00138286,59.8,40.2
E00138287,55.7,44.3
E00138291,61.3,38.7
E00138292,54.2,45.8
E00138293,47.6,52.4
E00138294,30.6,69.4
E00138296,37.9,62.1
E00138297,35.5,64.5
E00138300,53.2,46.8
E00138301,31.8,68.2
E00138303,52,48
E00138307,26.1,73.9
E00138309,28.1,71.9
E00138314,26.2,73.8
E00138316,50.9,49.1
E00138318,45.7,54.3
E00138319,42.4,57.6
E00138348,45.4,54.6
E00138349,41.6,58.4
E00138350,32.8,67.2
E00138351,37.2,62.8
E00138352,38.4,61.6
E00138353,45.2,54.8
E00138354,35,65
E00138355,37.5,62.5
E00138356,44.8,55.2
E00138357,40.1,59.9
E00138358,50.2,49.8
E00138359,31.1,68.9
E00138360,27.4,72.6
E00138361,53.3,46.7
E00138362,59.1,40.9
E00138363,32.5,67.5
E00138364,40.3,59.7
E00138365,33.3,66.7
E00138366,37.1,62.9
E00138367,9.8,90.2
E00138373,35.5,64.5
E00138374,50.9,49.1
E00138375,35.6,64.4
E00138379,59,41
E00138380,63.3,36.7
E00138381,60.7,39.3
E00138385,48.2,51.8
E00138392,58,42
E00138393,41.3,58.7
E00138394,54.8,45.2
E00138397,54.3,45.7
E00138398,56.7,43.3
E00138402,63.4,36.6
E00138472,56.2,43.8
E00138473,42.3,57.7
E00138474,55.9,44.1
E00138475,46.2,53.8
E00138476,53.9,46.1
E00138477,56.4,43.6
E00138478,38.2,61.8
E00138479,54.9,45.1
E00138503,29.3,70.7
E00138508,31.5,68.5
E00138510,35.1,64.9
E00138644,57.8,42.2
E00138645,62.9,37.1
E00138646,41.3,58.7
E00138647,65.9,34.1
E00138648,61.2,38.8
E00138649,60.5,39.5
E00138650,61.3,38.7
E00138651,67.4,32.6
E00138652,40.1,59.9
E00138653,45.1,54.9
E00138654,72.3,27.7
E00138655,61.5,38.5
E00138656,50.6,49.4
E00138657,55.6,44.4
E00138658,70.2,29.8
E00138659,44.6,55.4
E00138660,52.3,47.7
E00138661,72.1,27.9
E00138662,57.3,42.7
E00138663,64.7,35.3
E00138664,53.8,46.2
E00138665,60.6,39.4
E00138666,57.6,42.4
E00138667,57.9,42.1
E00138668,54.8,45.2
E00138669,58.2,41.8
E00138670,54.1,45.9
E00138734,65.7,34.3
E00138735,45.9,54.1
E00138736,58,42
E00138737,64.4,35.6
E00138738,48.3,51.7
E00138739,62.7,37.3
E00138740,66.5,33.5
E00138742,55.2,44.8
E00138743,61.5,38.5
E00138744,53.8,46.2
E00138745,56,44
E00138746,64.1,35.9
E00138747,52.3,47.7
E00138748,62,38
E00138927,55.1,44.9
E00138928,53.1,46.9
E00138929,69.3,30.7
E00138930,54.7,45.3
E00138931,49.5,50.5
E00138932,49.2,50.8
E00138933,57.7,42.3
E00138998,55.1,44.9
E00138999,55.2,44.8
E00139000,59.1,40.9
E00139001,49.6,50.4
E00139007,50,50
E00139008,43.5,56.5
E00139009,43.9,56.1
E00139010,41.9,58.1
E00139011,62,38
E00139012,43.8,56.3
E00139013,59.4,40.6
E00139014,42.5,57.5
E00139015,68.3,31.7
E00139156,58,42
E00139157,60.1,39.9
E00139163,53.5,46.5
E00139164,58.3,41.7
E00169247,53.9,46.1
E00169248,59.5,40.5
E00169300,60,40
E00169302,62.7,37.3
E00188970,42.2,57.8
E00188975,44.7,55.3
E00189006,57.7,42.3
E00189013,53.8,46.2
E00189145,43.2,56.8
E00189156,66.1,33.9
E00189172,46.3,53.8
