areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00084753,3.6,29.8,47,19.6
E00138025,23.3,50.4,21.7,4.7
E00138026,27.7,48.2,18.7,5.4
E00138027,28.1,50,19.9,2.1
E00138028,26.5,46.2,24.2,3
E00138029,32.4,42.3,21.1,4.2
E00138030,32.8,42.2,18.8,6.3
E00138031,30.8,43.6,17.1,8.5
E00138032,28.4,44.8,20.7,6
E00138033,19.2,50.8,24.6,5.4
E00138034,17.8,44.1,30.5,7.6
E00138035,5.3,46.2,39.4,9.1
E00138036,18,43.3,30.7,8
E00138037,17.5,49.4,26.6,6.5
E00138038,11.5,38.1,40.7,9.7
E00138039,24.1,36.5,22.6,16.8
E00138040,35.6,41.8,19.2,3.4
E00138041,57.3,35.9,4.9,1.9
E00138042,21.8,53.7,20.4,4.1
E00138043,22.8,52,22,3.3
E00138044,49.1,35.3,7.8,7.8
E00138045,32.3,48.9,17.3,1.5
E00138046,22.8,45.1,25.3,6.8
E00138047,30.5,49.2,18.8,1.6
E00138048,23.4,51.1,22.6,2.9
E00138049,33.1,50.3,13.4,3.2
E00138050,36.5,51.9,9.9,1.7
E00138051,23.8,42.2,27.2,6.8
E00138052,12,49.6,29.3,9
E00138053,16.8,45,30.5,7.6
E00138054,9.9,41.1,37.1,11.9
E00138055,19.7,43.2,25,12.1
E00138056,21.5,52.1,23.1,3.3
E00138057,7.6,53.2,27.5,11.7
E00138058,1.7,37.3,37.3,23.7
E00138059,18,59,23,0
E00138060,8.8,53.5,29.3,8.4
E00138061,31.2,40.9,23.7,4.3
E00138062,29.4,46.2,16,8.4
E00138063,32.9,40,20,7.1
E00138064,11.5,33.1,41.5,13.8
E00138065,3.6,35.3,40.3,20.9
E00138066,14.7,37.2,34.9,13.2
E00138067,16,31.9,37.8,14.3
E00138068,4.4,26.3,44.5,24.8
E00138069,16.4,43.1,30.2,10.3
E00138070,18,44.3,30.3,7.4
E00138071,15.6,41.5,32,10.9
E00138072,15.6,48.6,22.9,12.8
E00138073,7.9,36,44.7,11.4
E00138074,29.6,36.8,24.3,9.2
E00138075,30.2,43.1,20.7,6
E00138076,13.1,43.8,30.8,12.3
E00138077,8.7,40.6,36.2,14.5
E00138078,5.1,49.6,33.6,11.7
E00138080,5.9,23.5,51.3,19.3
E00138081,7.3,36.6,39.8,16.3
E00138212,39.5,40.8,14.5,5.3
E00138213,19.7,41.7,27.6,11
E00138214,22.5,40.8,30.8,5.8
E00138215,14.2,36.7,38.3,10.8
E00138216,14.4,43.2,33.9,8.5
E00138217,18.7,38.2,35.8,7.3
E00138218,29.7,47.7,18,4.7
E00138219,18.2,44.5,24.5,12.7
E00138220,21.6,43.3,25.4,9.7
E00138221,28.7,45.9,23,2.5
E00138222,30.1,42.7,23.1,4.2
E00138223,10.8,46.8,28.8,13.5
E00138224,10.3,48.7,34.2,6.8
E00138225,22.4,44.8,26.7,6
E00138226,7,38.3,42.6,12.2
E00138227,8,37.5,40.2,14.3
E00138228,19.2,38.5,30,12.3
E00138229,19.8,43.2,25.2,11.7
E00138230,16.4,53.4,23.3,6.9
E00138231,41.5,43.9,13.5,1.2
E00138232,25.9,36.6,27.2,10.3
E00138233,39.4,45.3,12.7,2.5
E00138234,9.2,39.2,30.8,20.8
E00138235,36.8,36.8,23.1,3.4
E00138236,41.1,42.7,12.1,4
E00138237,45.5,39.6,13.4,1.5
E00138238,22.7,40.6,28.1,8.6
E00138239,16.7,47.8,23.2,12.3
E00138240,4.1,45.2,34.9,15.8
E00138242,30.5,43.3,19.9,6.4
E00138244,5.3,32.1,42,20.6
E00138246,15.2,35.2,40,9.6
E00138247,0.8,26.6,53.9,18.8
E00138248,19.8,42.1,29.8,8.3
E00138249,9.6,41.6,36,12.8
E00138250,5.8,36.2,38.4,19.6
E00138251,14.7,48.6,28.4,8.3
E00138255,35.6,37,25.2,2.2
E00138256,25.8,45.8,20,8.3
E00138257,20.2,53.2,21,5.6
E00138258,25,48.4,23.4,3.1
E00138259,6.9,26.9,41.5,24.6
E00138260,7,34.2,38.6,20.2
E00138261,11.9,45.8,33.9,8.5
E00138262,27,36.1,28.7,8.2
E00138263,22,38.1,31.4,8.5
E00138264,28.8,44.9,21.2,5.1
E00138265,8.9,44.7,35,11.4
