areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00084753,4.2,18.6,77.2
E00138025,12.6,30.7,56.7
E00138026,14.5,33.1,52.4
E00138027,22.4,29.3,48.3
E00138028,18,42.1,39.8
E00138029,19.9,26.2,53.9
E00138030,21.9,35.9,42.2
E00138031,5.1,57.3,37.6
E00138032,12.2,34.8,53
E00138033,17.3,22.6,60.2
E00138034,19.3,24.4,56.3
E00138035,12.2,22.1,65.6
E00138036,13.1,33.3,53.6
E00138037,11.5,30.8,57.7
E00138038,9.1,14.5,76.4
E00138039,11.6,39.1,49.3
E00138040,8.9,47.3,43.8
E00138041,9,69,22
E00138042,10.1,31.8,58.1
E00138043,19.2,28.8,52
E00138044,20.1,35.5,44.4
E00138045,14.9,30.6,54.5
E00138046,14.7,32.5,52.8
E00138047,12.5,29.7,57.8
E00138048,16.7,26.8,56.5
E00138049,13.2,35.8,50.9
E00138050,13.7,43.2,43.2
E00138051,22.3,26.4,51.4
E00138052,11.2,28.4,60.4
E00138053,7.6,25.2,67.2
E00138054,8,24,68
E00138055,13.6,22.7,63.6
E00138056,14.4,21.2,64.4
E00138057,7.6,32.7,59.6
E00138058,5.9,16.9,77.1
E00138059,1.7,59.5,38.8
E00138060,6.5,41.8,51.6
E00138061,10.6,28.7,60.6
E00138062,16.1,28,55.9
E00138063,7.3,36.5,56.2
E00138064,12,21.8,66.2
E00138065,7.1,19.3,73.6
E00138066,5.5,31.3,63.3
E00138067,10,21.7,68.3
E00138068,12.3,10.1,77.5
E00138069,12.6,13.5,73.9
E00138070,15.7,19.8,64.5
E00138071,7,35.7,57.3
E00138072,10.3,29,60.7
E00138073,4.6,21.1,74.3
E00138074,15.7,26.1,58.2
E00138075,16.2,20.5,63.2
E00138076,3.1,42.2,54.7
E00138077,10.7,25,64.3
E00138078,5.1,35.8,59.1
E00138080,5.8,15,79.2
E00138081,7.4,22.1,70.5
E00138212,5.9,30.9,63.2
E00138213,7,38.3,54.7
E00138214,12.9,15.3,71.8
E00138215,9.2,18.3,72.5
E00138216,7,21.1,71.9
E00138217,17.9,17.1,65
E00138218,6.2,27.1,66.7
E00138219,20.4,23.1,56.5
E00138220,12,24.1,63.9
E00138221,8.1,21.8,70.2
E00138222,7.7,35.9,56.3
E00138223,9.9,18,72.1
E00138224,10.3,24.1,65.5
E00138225,6.1,30.4,63.5
E00138226,6.8,18.8,74.4
E00138227,12.9,22.4,64.7
E00138228,17.3,18.9,63.8
E00138229,9.8,33,57.1
E00138230,7,30.4,62.6
E00138231,5.7,60.9,33.3
E00138232,3.6,38.5,57.9
E00138233,5.9,39.1,55
E00138234,5.3,19.1,75.6
E00138235,11.5,27.4,61.1
E00138236,8.1,42.7,49.2
E00138237,8.8,30.9,60.3
E00138238,15.1,23,61.9
E00138239,6.4,31.9,61.7
E00138240,4.8,20.5,74.7
E00138242,14.4,25.2,60.4
E00138244,4.7,14.7,80.6
E00138246,10.9,23.4,65.6
E00138247,6.3,17.2,76.6
E00138248,8.9,21.8,69.4
E00138249,6.6,24.6,68.9
E00138250,0,20.9,79.1
E00138251,10.9,27.3,61.8
E00138255,7.2,26.1,66.7
E00138256,8.3,24.8,66.9
E00138257,12,24,64
E00138258,7.9,36.8,55.3
E00138259,11.6,17.1,71.3
E00138260,7.2,18.9,73.9
E00138261,5.8,29.8,64.5
E00138262,9.8,38.5,51.6
E00138263,7.6,28.8,63.6
E00138264,3.4,33.9,62.7
E00138265,2.4,17.9,79.7
E00138266,11,25.3,63.7
E00138267,3.9,44.4,51.6
E00138268,4.7,29.5,65.9
E00138270,2.5,26.4,71.1
E00138271,5.2,19,75.9
E00138272,7.4,17.3,75.3
E00138273,5.6,54,40.3
E00138274,7.3,32.5,60.2
E00138275,11.4,22,66.7
E00138276,3.2,42.9,53.9
E00138277,10,23.1,66.9
E00138278,8.9,31.5,59.7
E00138279,4,42.4,53.5
E00138280,6.9,19,74.1
E00138281,6.2,33.6,60.3
E00138282,9.7,24.3,66
E00138283,6.1,41.2,52.7
E00138284,5.3,19.7,75
E00138285,8.4,26.9,64.7
E00138286,3.8,24.8,71.4
E00138287,4.6,40.5,55
E00138291,6.9,27.6,65.5
E00138292,9.1,19,71.9
E00138293,7.3,22.8,69.9
E00138294,12.2,47.2,40.7
E00138296,9.1,21.5,69.4
E00138297,10.6,31.8,57.6
E00138300,6.7,30.3,63
E00138301,10.2,29.7,60.2
E00138303,12.1,25.8,62.1
E00138307,10,32,58
E00138309,9.1,35.7,55.2
E00138314,13.8,40.8,45.4
E00138316,11.5,12.3,76.2
E00138318,11.6,20.3,68.1
E00138319,15.6,26.5,57.8
E00138348,4.5,33.1,62.4
E00138349,7.6,24.3,68.1
E00138350,15.3,23.4,61.3
E00138351,13.3,18.8,68
E00138352,10.7,38,51.2
E00138353,25.4,13.1,61.5
E00138354,9.1,22.3,68.6
E00138355,7.1,41.7,51.2
E00138356,20.5,10.2,69.3
E00138357,15,15,69.9
E00138358,5.7,23.6,70.7
E00138359,15.5,33.1,51.4
E00138360,8.8,47.3,43.9
E00138361,12.1,12.1,75.8
E00138362,14,18.4,67.6
E00138363,17.4,24.8,57.7
E00138364,26.1,19.6,54.2
E00138365,15.7,23.5,60.8
E00138366,8.7,25,66.3
E00138367,2.7,77.5,19.8
E00138373,13.2,19,67.8
E00138374,15.1,9.2,75.6
E00138375,15.2,15.9,68.9
E00138379,5.2,24.2,70.6
E00138380,1.6,20.3,78
E00138381,2.6,23.5,73.9
E00138385,6.6,29.8,63.6
E00138392,11.7,8.8,79.6
E00138393,6.7,13.4,79.9
E00138394,8.8,10.5,80.7
E00138397,4.9,22.5,72.5
E00138398,13.8,8.1,78
E00138402,4.6,11,84.4
E00138472,7.1,25,67.9
E00138473,6.2,34.5,59.3
E00138474,4.5,29.9,65.7
E00138475,6.2,39.2,54.6
E00138476,8.2,20.5,71.3
E00138477,6.5,30.2,63.3
E00138478,5.9,39,55.1
E00138479,3.1,25.6,71.3
E00138503,5,46,48.9
E00138508,8,38,54
E00138510,9.8,41.3,49
E00138644,3.4,24.5,72.2
E00138645,6.5,9.3,84.3
E00138646,1.9,46.2,51.9
E00138647,5,16.5,78.5
E00138648,6.3,18.9,74.8
E00138649,5.4,36.4,58.1
E00138650,3.7,16.5,79.8
E00138651,6.8,8.3,85
E00138652,5.2,15.5,79.4
E00138653,6.5,31.8,61.7
E00138654,5.3,14,80.7
E00138655,14.4,8.8,76.8
E00138656,8.5,18.6,72.9
E00138657,14.4,15.9,69.7
E00138658,3.6,17.9,78.6
E00138659,4.9,45.7,49.4
E00138660,3,18.7,78.4
E00138661,9.4,13.8,76.8
E00138662,2.3,23.8,73.8
E00138663,4.4,16.3,79.3
E00138664,6.3,32.4,61.3
E00138665,6.1,29.8,64.1
E00138666,4.5,35.3,60.2
E00138667,3.6,23,73.4
E00138668,5.1,16.7,78.3
E00138669,5.2,26.9,67.9
E00138670,5.4,17.8,76.7
E00138734,3.4,26.4,70.3
E00138735,6.9,21.4,71.7
