areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00084753,95.8,3,0.6,0.6
E00138025,86,2.3,2.3,9.3
E00138026,73.5,7.2,3,16.3
E00138027,69.2,9.6,2.7,18.5
E00138028,77.3,7.6,2.3,12.9
E00138029,63.4,9.9,1.4,25.4
E00138030,70.9,10.2,2.4,16.5
E00138031,95.7,1.7,0,2.6
E00138032,66.7,6.8,4.3,22.2
E00138033,83.1,10.8,0.8,5.4
E00138034,80.7,5.9,2.5,10.9
E00138035,89.4,5.3,3,2.3
E00138036,90.7,4,1.3,4
E00138037,78.6,5.8,3.2,12.3
E00138038,92,3.6,1.8,2.7
E00138039,79.1,10.1,2.9,7.9
E00138040,77.5,0.7,1.4,20.4
E00138041,80.4,2.9,2,14.7
E00138042,81.6,2.7,2.7,12.9
E00138043,67.7,13.7,1.6,16.9
E00138044,65.7,7.1,3,24.3
E00138045,66.9,8.3,6,18.8
E00138046,82.1,8,1.9,8
E00138047,71.1,7,3.9,18
E00138048,77.4,6.6,0,16.1
E00138049,61.4,8.9,0,29.7
E00138050,76.9,3.8,3.3,15.9
E00138051,66.9,16.6,2.8,13.8
E00138052,85,3.8,2.3,9
E00138053,87,4.6,1.5,6.9
E00138054,69.5,2,8.6,19.9
E00138055,78.8,6.1,3.8,11.4
E00138056,76,7.4,3.3,13.2
E00138057,83.7,6.4,2.9,7
E00138058,84.7,8.5,0.8,5.9
E00138059,78.5,2.5,3.3,15.7
E00138060,96,1.5,1.1,1.5
E00138061,82.5,8.2,1,8.2
E00138062,81.7,5,5,8.3
E00138063,77.2,5.9,3.7,13.2
E00138064,76.9,6.9,3.1,13.1
E00138065,89.9,6.5,1.4,2.2
E00138066,87.5,5.5,1.6,5.5
E00138067,88.2,3.4,2.5,5.9
E00138068,85.4,11.7,2.2,0.7
E00138069,76.1,9.4,4.3,10.3
E00138070,82.8,2.5,2.5,12.3
E00138071,94.4,4.2,0,1.4
E00138072,87.7,0.9,2.8,8.5
E00138073,79.5,6.3,5.4,8.9
E00138074,77.1,7.8,3.3,11.8
E00138075,71.4,8.4,5,15.1
E00138076,78.7,4.7,1.6,15
E00138077,89.1,6.5,0.7,3.6
E00138078,92,2.9,0,5.1
E00138080,91.7,6.7,1.7,0
E00138081,93.5,4,0.8,1.6
E00138212,75,7.2,0,17.8
E00138213,94.5,1.6,0.8,3.1
E00138214,76,9.6,1.6,12.8
E00138215,75.2,13.2,4.1,7.4
E00138216,80.9,7.8,4.3,7
E00138217,71.5,10.6,4.1,13.8
E00138218,78.1,7.8,4.7,9.4
E00138219,73.5,15.9,4.4,6.2
E00138220,76.3,7.4,3,13.3
E00138221,79.8,8.1,4,8.1
E00138222,77.4,5.5,2.7,14.4
E00138223,86.6,3.6,1.8,8
E00138224,79.8,7.6,2.5,10.1
E00138225,78.8,5.9,4.2,11
E00138226,93,3.5,0.9,2.6
E00138227,89.6,2.6,3.5,4.3
E00138228,76.2,12.7,3.2,7.9
E00138229,80.2,4.5,4.5,10.8
E00138230,89.4,1.8,1.8,7.1
E00138231,87.8,1.7,1.7,8.7
E00138232,84.7,4.5,5,5.9
E00138233,80.4,4.7,5.5,9.4
E00138234,94.6,3.1,1.5,0.8
E00138235,75,9.5,4.3,11.2
E00138236,79.2,7.2,4,9.6
E00138237,68.1,6.5,5.8,19.6
E00138238,79.4,7.1,1.6,11.9
E00138239,88.4,5.8,1.4,4.3
E00138240,93.2,3.4,2.1,1.4
E00138242,74.3,9.3,2.9,13.6
E00138244,84.6,4.6,0.8,10
E00138246,82.4,3.2,4,10.4
E00138247,96.9,2.3,0,0.8
E00138248,78.3,7.5,2.5,11.7
E00138249,79.3,3.3,5,12.4
E00138250,96.4,0.7,0,2.9
E00138251,82.2,3.7,3.7,10.3
E00138255,83,1.5,5.9,9.6
E00138256,86.7,3.3,3.3,6.7
E00138257,71.4,8.7,2.4,17.5
E00138258,92.7,2.6,2.1,2.6
E00138259,87.6,3.1,4.7,4.7
E00138260,92.9,3.6,1.8,1.8
E00138261,84.7,3.4,3.4,8.5
E00138262,91,3.3,2.5,3.3
E00138263,83.1,5.1,1.7,10.2
E00138264,84,2.5,1.7,11.8
E00138265,83.9,4,4,8.1
E00138266,82.9,8.9,1.4,6.8
E00138267,92.2,2.6,1.9,3.2
E00138268,91.4,2.3,0.8,5.5
E00138270,94.1,1.7,0,4.2
E00138271,88.1,4.2,4.2,3.4
E00138272,82.4,7.3,3.6,6.7
E00138273,89.4,3.3,0,7.3
E00138274,81.6,4.8,4.8,8.8
E00138275,78,9.8,5.3,6.8
E00138276,94.8,1.3,1.3,2.6
E00138277,76.7,5.4,3.1,14.7
E00138278,86,5,2.5,6.6
E00138279,93.9,1,0,5.1
E00138280,81.7,3.4,6.3,8.6
E00138281,93.2,3.4,0,3.4
