areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00084753,12.8,31.3,43.6,12.3
E00138025,48.7,9.5,27.2,14.6
E00138026,46.7,14.1,27.8,11.5
E00138027,51.6,10.7,23.3,14.4
E00138028,45,11.3,30.6,13.1
E00138029,53.5,12.1,17.7,16.7
E00138030,54.9,16.1,18.7,10.4
E00138031,28.4,16,51.9,3.7
E00138032,53.2,11.1,18.7,17
E00138033,52.2,10.3,26.1,11.3
E00138034,58.6,5.7,20.1,15.5
E00138035,40.1,12.7,34.5,12.7
E00138036,38.2,14.7,35.6,11.5
E00138037,41.1,13.1,31.3,14.5
E00138038,37.6,9.6,38.2,14.6
E00138039,46,11.6,29.3,13.1
E00138040,42.7,12.4,28.1,16.9
E00138041,61.3,4,20,14.7
E00138042,50.2,15.8,23.9,10
E00138043,54.7,12,19.3,14.1
E00138044,54.4,11.3,17.6,16.7
E00138045,57.9,16.9,14.9,10.3
E00138046,50.4,13.8,24.6,11.2
E00138047,54.7,11.6,21.5,12.2
E00138048,53.5,12.1,22.3,12.1
E00138049,53.1,13.9,22.5,10.5
E00138050,53.2,10.8,24.3,11.7
E00138051,51.8,9.1,21.4,17.7
E00138052,46.9,11.7,28.6,12.8
E00138053,42.5,8.8,36.5,12.2
E00138054,40.5,22,18.1,19.4
E00138055,55,16,11.5,17.5
E00138056,56.6,15.1,11.2,17.1
E00138057,45.3,17.7,22,15.1
E00138058,34.5,17.9,32.1,15.5
E00138059,42.2,18,21.9,18
E00138060,39.5,24.7,15.5,20.3
E00138061,54,15.9,13.3,16.8
E00138062,55.9,15.4,7.7,21
E00138063,45.3,16.8,16.8,21.2
E00138064,39.1,26.4,20.8,13.7
E00138065,37.7,13.7,34.3,14.3
E00138066,42.7,21.4,23.7,12.2
E00138067,39.2,19.6,20.9,20.3
E00138068,36.7,20.6,31.7,11.1
E00138069,47.7,17,19,16.3
E00138070,47.4,21.2,16,15.4
E00138071,41.3,14.5,34.8,9.4
E00138072,44.5,24,17.8,13.7
E00138073,33.3,21.3,29.3,16
E00138074,46.4,19.3,16.7,17.7
E00138075,47.4,18.5,9.2,24.9
E00138076,52.1,18.3,18.3,11.3
E00138077,39,15.7,29.7,15.7
E00138078,37.8,16,32.1,14.1
E00138080,31.4,18.2,36.5,13.8
E00138081,35.7,20.8,35.7,7.8
E00138212,65.2,10.7,11.2,12.9
E00138213,51.8,8,27.7,12.4
E00138214,47.2,16,14.1,22.7
E00138215,43.3,13.3,22.8,20.6
E00138216,52.3,13.2,18.5,15.9
E00138217,50.9,11,22.1,16
E00138218,65.6,10.2,12.1,12.1
E00138219,48.3,18.4,15,18.4
E00138220,49.7,8,31.2,11.1
E00138221,53,14.5,13.3,19.3
E00138222,48.1,15.2,15.8,20.9
E00138223,43.1,7.8,31.4,17.6
E00138224,51.1,12.5,20.5,15.9
E00138225,61.2,14.4,14.4,10.1
E00138226,39.3,11.3,39.3,10.1
E00138227,45.3,17.6,29.4,7.6
E00138228,49.8,15.4,14.4,20.4
E00138229,62.2,11,15,11.8
E00138230,48.8,18.7,16.3,16.3
E00138231,66.9,12.6,11,9.4
E00138232,46.8,13.3,26.2,13.7
E00138233,61.7,13.7,15,9.7
E00138234,36.2,8.6,38,17.2
E00138235,57.6,15.2,13.6,13.6
E00138236,51.5,14.4,15.9,18.2
E00138237,60.3,10.3,14.7,14.7
E00138238,45,7.8,26.1,21.1
E00138239,51.9,11.9,24.4,11.9
E00138240,40,15.1,34.1,10.8
E00138242,54.4,18.9,12.2,14.4
E00138244,39.3,16.5,33,11.2
E00138246,43.4,17.9,21.4,17.3
E00138247,24.4,14.3,47.9,13.4
E00138248,50,18.5,17.9,13.7
E00138249,41.9,22.9,19.6,15.6
E00138250,28.3,21.2,37.4,13.1
E00138251,41.3,15.9,28.3,14.5
E00138255,55.8,25.4,8,10.9
E00138256,52.5,18.7,12.2,16.5
E00138257,54.5,15.4,14.7,15.4
E00138258,42.7,21.1,24.3,11.9
E00138259,39.9,20.2,28,11.9
E00138260,43.5,13.6,26.6,16.2
E00138261,38.4,19.2,21.2,21.2
E00138262,40.2,17.8,27.1,15
E00138263,40.4,22.1,16.9,20.6
E00138264,52.8,20.5,15.7,11
E00138265,48.3,17.5,23.1,11.2
E00138266,52.9,15.7,14.4,17
E00138267,46.9,12.4,28.3,12.4
E00138268,48.3,15.9,21.4,14.5
E00138270,46.1,12.7,25.5,15.7
E00138271,45.9,15.8,21.2,17.1
E00138272,44.5,16,22.7,16.8
E00138273,53.2,18.2,16.9,11.7
E00138274,43.9,17.2,24.8,14
E00138275,52.1,10.3,21.1,16.5
E00138276,48.2,9.8,27.7,14.3
E00138277,54.1,16.7,16.3,12.9
E00138278,47.9,18.2,19,14.9
E00138279,38.6,18.1,26.5,16.9
