areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00126481,81.1,14,4.9
E00126482,71.8,17.9,10.3
E00126483,82.8,13.7,3.5
E00126484,44.3,36.4,19.3
E00126485,82.5,13.9,3.6
E00126486,86.2,13.4,0.4
E00126487,79.1,15.5,5.4
E00126488,82.9,13,4.1
E00126489,74.4,16.3,9.3
E00126490,70.1,19,10.8
E00126491,71.8,18.2,10
E00126563,82.8,13.1,4.1
E00126564,83.5,13.5,3.1
E00126565,85.9,8.2,6
E00126568,77.7,19.2,3
E00126570,84,14,2
E00126571,84.9,12.2,3
E00126572,81.2,12.3,6.5
E00126573,77.3,17.4,5.3
E00126575,73.5,19.9,6.6
E00126578,83,12.7,4.3
E00126609,81.4,14.9,3.7
E00126612,74.2,18.8,7.1
E00126622,84,13.9,2.1
E00126623,79.5,16,4.6
E00126625,78.2,13.2,8.6
E00126626,87.6,11.4,1
E00126628,82.5,12.7,4.8
E00126630,89.8,6.8,3.4
E00126631,75.7,14.4,9.9
E00126632,90.5,7.3,2.2
E00126633,81.7,11.5,6.8
E00126637,86.5,10.4,3.1
E00126639,91.7,7,1.3
E00126643,87.6,9.3,3.1
E00126644,89.3,8.3,2.4
E00126645,82.8,12.8,4.4
E00126646,70.3,18.2,11.4
E00126648,67.7,21.8,10.5
E00126649,73.2,17.1,9.8
E00126651,74.7,16.4,8.9
E00126652,50.5,32.7,16.8
E00126654,73.4,20.1,6.6
E00126656,75.7,14.9,9.4
E00126657,75.4,18.8,5.8
E00126658,78.6,13.8,7.6
E00126661,70,19.6,10.4
E00126662,79.6,14,6.4
E00126663,79.3,13.3,7.5
E00126664,80.8,13.7,5.5
E00126666,76.8,15.4,7.8
E00126667,80.4,13.5,6.1
E00126668,75.2,18,6.9
E00126669,81.9,14.6,3.5
E00126670,89.2,9.4,1.4
E00126674,84.4,12.3,3.3
E00126675,79.1,14.5,6.4
E00126676,79.2,12.4,8.4
E00126677,84.1,12.9,2.9
E00126678,75.1,17.2,7.7
E00126700,83.6,11.5,5
E00126703,84.2,12,3.8
E00126704,84.4,11.9,3.7
E00126705,89.2,10.8,0
E00126706,90.8,7.5,1.7
E00126707,72.2,20.4,7.4
E00126708,79.2,15.8,5
E00126709,79.3,16.9,3.8
E00126711,91.3,7,1.7
E00126713,86.8,9.5,3.7
E00126720,81.6,12.5,5.9
E00126721,71.8,18.5,9.7
E00126722,72.6,15.1,12.3
E00126723,76.9,16.8,6.2
E00126724,77.8,16.2,6
E00126725,86.8,11.2,2
E00126727,86.3,10.9,2.8
E00126728,86.1,12.5,1.4
E00126729,89.4,7.8,2.9
E00126730,75.4,19.4,5.2
E00126731,79.2,15.8,4.9
E00126733,82.6,11.7,5.7
E00126734,86.5,10.4,3.1
E00126735,86.1,11.9,1.9
E00126736,81.2,14.5,4.3
E00126737,87,11.2,1.8
E00126738,82.6,12.6,4.7
E00126739,81.8,13.5,4.7
E00126740,79.2,17.9,2.9
E00126741,74.3,16.3,9.4
E00126742,86.9,9.6,3.5
E00126743,82.4,13.9,3.7
E00126744,82.8,13,4.2
E00126745,86.2,10.7,3.1
E00126746,85.4,11.7,2.8
E00126747,85.7,10.5,3.8
E00126756,89.8,8.4,1.8
E00126757,84.5,14.3,1.2
E00126758,89.1,10,1
E00126759,88.2,8,3.9
E00126760,88.2,9.1,2.7
E00126761,79.2,10.9,10
E00126762,91.5,6.9,1.6
E00126763,85.2,12.4,2.4
E00126764,88.1,10.4,1.5
E00126765,90,8.4,1.6
E00126766,84.1,12.6,3.2
E00126767,71.2,18.9,9.9
E00126769,82.3,14.8,2.9
E00128901,81.6,13.7,4.7
E00128903,80.5,12.6,6.9
E00128905,78.5,17,4.4
E00128906,88,9.5,2.5
E00128907,78.8,13.2,8
E00128908,72.5,18.6,8.9
E00128909,73.5,17.8,8.7
E00128910,78,18,3.9
E00128911,77.3,15.3,7.4
E00128912,86.6,10.3,3.1
E00128914,75.1,17,8
E00128917,87.7,9.7,2.6
E00128918,85.1,10.2,4.7
E00128919,78.9,12.2,8.9
E00128920,87.3,9.4,3.3
E00128921,81.1,12.6,6.3
E00128922,77.1,15,7.9
E00128923,86.5,10,3.5
E00128924,79,16.9,4
E00128925,82.1,13.7,4.2
E00128926,87,9.1,3.9
E00128927,87.8,9.2,3
E00128929,77,14.1,8.9
E00128930,80.1,13.6,6.3
E00128931,76.6,17.8,5.6
E00128932,70.2,22.6,7.2
E00128933,82.5,11.3,6.2
E00128934,60.6,29.6,9.9
