areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00126481,7.4,45.4,34.4,12.9
E00126482,30,49.2,17.7,3.1
E00126483,15.2,54.4,25.9,4.4
E00126484,56,42.2,0.9,0.9
E00126485,5.6,39.2,34.4,20.8
E00126486,7.1,39.4,40.2,13.4
E00126487,6.7,44.2,40.8,8.3
E00126488,5.3,47.7,35.6,11.4
E00126489,26.7,48.6,17.1,7.6
E00126490,29.4,50,15.7,4.9
E00126491,41.6,48.7,8,1.8
E00126563,21.1,29.6,35.2,14.1
E00126564,18.4,44.7,26.2,10.6
E00126565,12.1,43.6,33.6,10.7
E00126568,6.3,56.3,27.8,9.5
E00126570,10,34.2,41.7,14.2
E00126571,9,38.7,41.4,10.8
E00126572,15,46.7,32.5,5.8
E00126573,14.2,45.8,29.2,10.8
E00126575,21.1,50,21.9,7
E00126578,8.4,40.8,40.2,10.6
E00126609,16,53.7,23.5,6.8
E00126612,30.3,47.1,20.2,2.5
E00126622,8.6,46.4,33.8,11.3
E00126623,5.1,41.2,33.1,20.6
E00126625,10.4,39.3,37,13.3
E00126626,5.8,29.8,44.6,19.8
E00126628,6.3,49.3,34.7,9.7
E00126630,7.2,39.2,36.8,16.8
E00126631,9.5,42.9,32.5,15.1
E00126632,3.3,26.1,45.1,25.5
E00126633,11.4,44.3,32.3,12
E00126637,8.3,41.7,37.5,12.5
E00126639,6.8,28.6,46.3,18.4
E00126643,9.8,43.4,33.5,13.3
E00126644,0,30.6,48.5,20.9
E00126645,7.6,52.7,27.5,12.2
E00126646,12.6,48.6,29.7,9.1
E00126648,20.5,44.1,30.4,5
E00126649,9.6,54.3,23.4,12.8
E00126651,26,47.3,23.3,3.3
E00126652,66.3,29.5,3.2,1.1
E00126654,29.1,50.4,18.1,2.4
E00126656,10.2,56.5,18.5,14.8
E00126657,20.2,55.3,21.9,2.6
E00126658,25,49.2,21,4.8
E00126661,37.5,50,10.8,1.7
E00126662,18.3,47.8,27.8,6.1
E00126663,8.8,52.6,31.6,7
E00126664,32.2,47.9,14.9,5
E00126666,2.7,33.8,42.6,20.9
E00126667,4.4,34.6,50,11
E00126668,28.3,45.4,22.4,3.9
E00126669,2.5,41.5,47.5,8.5
E00126670,0.6,23.7,51.9,23.7
E00126674,11.1,45.4,32.4,11.1
E00126675,11.5,45.2,34.6,8.7
E00126676,9.4,39.8,32,18.8
E00126677,5.7,37.7,41.8,14.8
E00126678,9.4,49.2,30.5,10.9
E00126700,12.7,46,31,10.3
E00126703,6.8,40.2,37.1,15.9
E00126704,4.3,43.3,40.2,12.2
E00126705,4.7,35.7,44.2,15.5
E00126706,5.6,35,44.1,15.3
E00126707,22.4,44.8,28,4.9
E00126708,11,35.6,44.1,9.3
E00126709,4,38.9,42.1,15.1
E00126711,5.4,25,42.9,26.8
E00126713,5.9,19.8,51.5,22.8
E00126720,12,39.4,36.6,12
E00126721,36.1,36.1,24.1,3.7
E00126722,31.4,51.2,12.4,5
E00126723,17.7,35.5,35.5,11.3
E00126724,8.7,41.7,37,12.6
E00126725,0,55.4,31.1,13.5
E00126727,3.1,32.8,46.6,17.6
E00126728,6.5,33.9,44.4,15.3
E00126729,3.1,47.5,38.9,10.5
E00126730,12.1,38.3,34.6,15
E00126731,7.5,40.8,42.5,9.2
E00126733,9.5,45.7,31,13.8
E00126734,7.8,33,43.5,15.7
E00126735,6.1,26.5,53,14.4
E00126736,6.5,47.8,36,9.7
E00126737,5.7,45.5,40.7,8.1
E00126738,6.3,20.8,43.8,29.2
E00126739,10.3,37.6,38.5,13.7
E00126740,17.8,39.6,35.6,6.9
E00126741,5.8,38.8,42.7,12.6
E00126742,9,40.5,38.7,11.7
E00126743,5.5,36.7,46.8,11
E00126744,6.3,44.1,36.9,12.6
E00126745,16.8,41.2,31.3,10.7
E00126746,5.8,32.7,51,10.6
E00126747,5.6,32.7,50.5,11.2
E00126756,1.1,26.9,41.9,30.1
E00126757,13,27,33,27
E00126758,2.3,30.7,42,25
E00126759,6.6,50.5,35.2,7.7
E00126760,8.3,42.1,33.8,15.8
E00126761,8.2,37.7,40.3,13.8
E00126762,3,34.1,41.7,21.2
E00126763,5.7,44.3,36.3,13.7
E00126764,8.9,40.7,43.1,7.3
E00126765,8.4,36.6,39.7,15.3
E00126766,7.3,40.3,37.1,15.3
E00126767,28.8,44,20,7.2
E00126769,4.5,26.4,42.1,27
E00128901,28.6,46,19.8,5.6
E00128903,20.2,41.9,26.4,11.6
E00128905,10.6,53.8,28.8,6.8
E00128906,12.4,46,31.9,9.7
E00128907,29.1,46.3,20.1,4.5
E00128908,32.8,49.6,14.3,3.4
E00128909,20.2,49.2,25,5.6
E00128910,36.2,42.5,21.3,0
E00128911,29.4,42.2,20.6,7.8
E00128912,4.5,35.8,41.3,18.4
E00128914,16.1,48.2,27.7,8
E00128917,9.7,36.4,40,13.9
E00128918,17.3,41.2,33.3,8.2
E00128919,12,46.7,32.6,8.7
E00128920,12.7,43.2,37.1,7
E00128921,17.9,39.3,34.8,8
E00128922,17.1,41,31.6,10.3
E00128923,23,39.3,31.7,6
E00128924,15.4,48,30.9,5.7
E00128925,11.2,42.1,36.4,10.3
E00128926,5.6,43.5,39,11.9
E00128927,16.6,53.5,27.8,2.1
E00128929,17.9,49.7,24.8,7.6
E00128930,26.9,49.2,20.8,3.1
E00128931,32.8,51.5,14.2,1.5
E00128932,14.4,56.8,21.2,7.6
E00128933,33.8,50,14.6,1.5
E00128934,23.6,43.4,21.7,11.3
E00128935,26.2,50.5,16.5,6.8
E00128936,24.3,47.8,21.7,6.1
E00128937,17.3,54.9,24.8,3
E00128938,18.8,45.9,24.8,10.5
E00128939,16.1,35,40.1,8.8
E00128940,38.5,44.8,13.3,3.5
E00128941,25.4,46.3,23.1,5.2
E00128942,15.5,41.2,34.5,8.8
E00128943,21.9,40.4,25.4,12.3
E00128945,12.9,42.7,33.1,11.3
E00128946,9.6,39,46.6,4.8
E00128947,24.8,53.1,15.9,6.2
E00128948,14,49.6,28.1,8.3
E00128949,7.4,45.1,38.5,9
E00128950,13.8,52,25.2,8.9
E00128951,5.5,35.8,48.6,10.1
E00128952,0.8,33.1,41.9,24.2
E00128953,1.9,25.3,51.9,21
E00128954,16.8,59.3,19.5,4.4
E00128955,15.4,41.3,35.6,7.7
E00128956,46.8,39.4,10.6,3.2
E00128957,13.2,45.1,34,7.6
E00128958,24.6,51.6,19,4.8
E00128959,13.7,54.8,25,6.5
E00128960,25.7,49.6,17.7,7.1
E00128962,11.4,52.3,26.5,9.8
E00128963,14.4,48.8,31.2,5.6
