areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00126481,1.2,27.8,71
E00126482,4.5,31.1,64.4
E00126483,0,49.4,50.6
E00126484,0,80.5,19.5
E00126485,3.9,21.9,74.2
E00126486,3.2,24,72.8
E00126487,1.7,28.6,69.7
E00126488,2.3,23.1,74.6
E00126489,4.7,17,78.3
E00126490,1,33.3,65.7
E00126491,1.8,54.9,43.4
E00126563,2,22.4,75.5
E00126564,4.3,34.3,61.4
E00126565,2.9,24.6,72.5
E00126568,2.4,29.1,68.5
E00126570,3.3,22.3,74.4
E00126571,1.8,22.1,76.1
E00126572,5.8,24.2,70
E00126573,3.5,29.6,67
E00126575,3.5,40,56.5
E00126578,4,22.7,73.3
E00126609,2.5,33.1,64.4
E00126612,3.4,45.7,50.9
E00126622,4.8,35.4,59.9
E00126623,4.4,23,72.6
E00126625,6,26.3,67.7
E00126626,2.5,18.9,78.7
E00126628,4.9,31.7,63.4
E00126630,1.6,24.2,74.2
E00126631,4.8,24,71.2
E00126632,4.6,15,80.4
E00126633,3.2,35.3,61.5
E00126637,0.9,29.9,69.2
E00126639,0.7,19.4,79.9
E00126643,5.8,39,55.2
E00126644,3,20,77
E00126645,3.1,33.3,63.6
E00126646,2.3,31.6,66.1
E00126648,3.1,34.8,62.1
E00126649,2.2,27.5,70.3
E00126651,5.4,27,67.6
E00126652,0,92.6,7.4
E00126654,4.1,43.1,52.8
E00126656,1.8,45.9,52.3
E00126657,0.9,57.9,41.2
E00126658,6.6,29.5,63.9
E00126661,5.9,47.5,46.6
E00126662,6.5,22.4,71
E00126663,0.9,32.2,67
E00126664,7.3,22.8,69.9
E00126666,3.4,15.8,80.8
E00126667,2.2,22.1,75.7
E00126668,3.5,34,62.5
E00126669,0.8,18.5,80.7
E00126670,3.9,8.4,87.7
E00126674,0.9,36.1,63
E00126675,3.8,34.6,61.5
E00126676,2.4,26.2,71.4
E00126677,4.1,21.1,74.8
E00126678,3.1,31.3,65.6
E00126700,1.6,32,66.4
E00126703,0.8,26.4,72.9
E00126704,4.2,21.6,74.3
E00126705,3.1,20.6,76.3
E00126706,2.3,19.8,78
E00126707,4.2,44.1,51.7
E00126708,0,25.2,74.8
E00126709,1.6,19,79.4
E00126711,2.7,12.4,85
E00126713,3.9,14.7,81.4
E00126720,4.3,22,73.8
E00126721,2.9,35.9,61.2
E00126722,3.4,42,54.6
E00126723,2.4,37.9,59.7
E00126724,4,16.8,79.2
E00126725,5.4,31.1,63.5
E00126727,4.4,17,78.5
E00126728,2.4,25.8,71.8
E00126729,2.4,25,72.6
E00126730,8.3,26.9,64.8
E00126731,2.5,20.7,76.9
E00126733,0.9,31,68.1
E00126734,1.8,20.4,77.9
E00126735,3,21.8,75.2
E00126736,3.1,25.9,71
E00126737,1.6,26,72.4
E00126738,10.8,15.1,74.2
E00126739,1.7,24.1,74.1
E00126740,0,33.7,66.3
