areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00126481,22.8,77.2
E00126482,30.3,69.7
E00126483,26.2,73.8
E00126484,47.1,52.9
E00126485,31.7,68.3
E00126486,30.5,69.5
E00126487,35.9,64.1
E00126488,41.4,58.6
E00126489,22,78
E00126490,32.2,67.8
E00126491,40.7,59.3
E00126563,27.5,72.5
E00126564,29.3,70.7
E00126565,41.4,58.6
E00126568,27.3,72.7
E00126570,25.8,74.2
E00126571,29.7,70.3
E00126572,29.5,70.5
E00126573,21.4,78.6
E00126575,24.1,75.9
E00126578,23.4,76.6
E00126609,19.6,80.4
E00126612,36.9,63.1
E00126622,26.8,73.2
E00126623,28.9,71.1
E00126625,27.9,72.1
E00126626,29.7,70.3
E00126628,29.7,70.3
E00126630,33.6,66.4
E00126631,29.7,70.3
E00126632,29.7,70.3
E00126633,26.5,73.5
E00126637,23.9,76.1
E00126639,25.1,74.9
E00126643,23.7,76.3
E00126644,22.5,77.5
E00126645,24.3,75.7
E00126646,24.5,75.5
E00126648,20,80
E00126649,24.4,75.6
E00126651,29.7,70.3
E00126652,31,69
E00126654,28.4,71.6
E00126656,28.4,71.6
E00126657,34.4,65.6
E00126658,27.8,72.2
E00126661,20.9,79.1
E00126662,29.9,70.1
E00126663,26.8,73.2
E00126664,32.6,67.4
E00126666,23.9,76.1
E00126667,30.2,69.8
E00126668,32.6,67.4
E00126669,23.2,76.8
E00126670,23.3,76.7
E00126674,24.8,75.2
E00126675,23.8,76.2
E00126676,25,75
E00126677,22.8,77.2
E00126678,28.2,71.8
E00126700,25.6,74.4
E00126703,30.9,69.1
E00126704,30.1,69.9
E00126705,28.9,71.1
E00126706,28.5,71.5
E00126707,32.2,67.8
E00126708,22.3,77.7
E00126709,25,75
E00126711,28,72
E00126713,33.8,66.2
E00126720,34.3,65.7
E00126721,37,63
E00126722,35.8,64.2
E00126723,26.9,73.1
E00126724,36.7,63.3
E00126725,36.1,63.9
E00126727,30.4,69.6
E00126728,26.8,73.2
E00126729,24.9,75.1
E00126730,24.5,75.5
E00126731,27.7,72.3
E00126733,32.5,67.5
E00126734,29.4,70.6
E00126735,29.4,70.6
E00126736,26.2,73.8
E00126737,23.1,76.9
E00126738,31.5,68.5
E00126739,25.4,74.6
E00126740,29.3,70.7
E00126741,41.1,58.9
E00126742,28.1,71.9
E00126743,24,76
E00126744,28,72
E00126745,24.7,75.3
E00126746,28.7,71.3
E00126747,27.3,72.7
E00126756,30.2,69.8
E00126757,30.8,69.2
E00126758,20.4,79.6
E00126759,18.5,81.5
E00126760,28.7,71.3
E00126761,27.4,72.6
E00126762,33.8,66.2
E00126763,29.5,70.5
E00126764,31.9,68.1
E00126765,31.3,68.7
E00126766,33.3,66.7
E00126767,29.5,70.5
E00126769,32.3,67.7
E00128901,26.9,73.1
E00128903,27.6,72.4
E00128905,21.6,78.4
E00128906,18.5,81.5
E00128907,24.7,75.3
E00128908,26.5,73.5
E00128909,27.4,72.6
E00128910,22.6,77.4
E00128911,19.1,80.9
E00128912,30.7,69.3
E00128914,31.3,68.7
E00128917,24.4,75.6
E00128918,26.5,73.5
E00128919,25.3,74.7
E00128920,24.1,75.9
E00128921,22,78
E00128922,26.3,73.7
E00128923,27.4,72.6
E00128924,27.6,72.4
E00128925,26.8,73.2
E00128926,22.6,77.4
E00128927,25.1,74.9
E00128929,23.3,76.7
E00128930,27.3,72.7
E00128931,27,73
E00128932,33.3,66.7
E00128933,37.5,62.5
E00128934,29,71
E00128935,22,78
E00128936,28.6,71.4
E00128937,25.7,74.3
E00128938,26.5,73.5
E00128939,22.2,77.8
E00128940,21.9,78.1
E00128941,25.9,74.1
E00128942,23.8,76.2
E00128943,30.6,69.4
E00128945,23.7,76.3
E00128946,31.8,68.2
E00128947,25.6,74.4
E00128948,16.7,83.3
E00128949,35,65
E00128950,30.7,69.3
E00128951,24.8,75.2
E00128952,28.3,71.7
E00128953,28.9,71.1
E00128954,25.7,74.3
E00128955,19.2,80.8
E00128956,31.9,68.1
E00128957,29.3,70.7
E00128958,25,75
E00128959,27.3,72.7
E00128960,23.3,76.7
E00128962,29,71
E00128963,27.2,72.8
E00128964,34.1,65.9
E00128965,23.6,76.4
E00128966,27.7,72.3
E00128967,23.4,76.6
E00128980,28.7,71.3
E00128981,25,75
E00128982,25.6,74.4
E00128983,30.8,69.2
E00128984,26.4,73.6
E00128985,28.4,71.6
E00128986,28.7,71.3
E00128987,23.3,76.7
E00128988,25.7,74.3
E00128989,27.3,72.7
E00128990,29.2,70.8
E00128991,29.2,70.8
E00128992,24.8,75.2
E00128993,28.9,71.1
E00128994,27,73
E00128995,24.6,75.4
E00128996,28.1,71.9
E00128997,22.3,77.7
E00128998,19.8,80.2
E00128999,29.2,70.8
E00129000,23.3,76.7
E00129001,27.3,72.7
E00129002,28.4,71.6
E00129003,27.7,72.3
E00129004,22.4,77.6
