areacd,sex-001,sex-002
E00126481,52.6,47.4
E00126482,54.1,45.9
E00126483,54.9,45.1
E00126484,58.6,41.4
E00126485,53.2,46.8
E00126486,50.4,49.6
E00126487,53.1,46.9
E00126488,50.7,49.3
E00126489,51.5,48.5
E00126490,55.4,44.6
E00126491,48.3,51.7
E00126563,50.6,49.4
E00126564,50.8,49.2
E00126565,52.7,47.3
E00126568,52.8,47.2
E00126570,49,51
E00126571,52.2,47.8
E00126572,52.7,47.3
E00126573,51.1,48.9
E00126575,57.5,42.5
E00126578,53.1,46.9
E00126609,54.8,45.2
E00126612,52.9,47.1
E00126622,51.8,48.2
E00126623,47.1,52.9
E00126625,50.8,49.2
E00126626,52.3,47.7
E00126628,50.5,49.5
E00126630,51,49
E00126631,51.1,48.9
E00126632,49.1,50.9
E00126633,53.4,46.6
E00126637,51.6,48.4
E00126639,49.1,50.9
E00126643,50.7,49.3
E00126644,52.8,47.2
E00126645,48.5,51.5
E00126646,54.3,45.7
E00126648,52.6,47.4
E00126649,52,48
E00126651,51.3,48.7
E00126652,18.4,81.6
E00126654,51.7,48.3
E00126656,48,52
E00126657,48.1,51.9
E00126658,49,51
E00126661,50.4,49.6
E00126662,54.8,45.2
E00126663,54.4,45.6
E00126664,54.4,45.6
E00126666,49.9,50.1
E00126667,49.8,50.2
E00126668,53,47
E00126669,50.3,49.7
E00126670,52.8,47.2
E00126674,46.2,53.8
E00126675,50.9,49.1
E00126676,47.7,52.3
E00126677,47.9,52.1
E00126678,50.2,49.8
E00126700,51.9,48.1
E00126703,49.5,50.5
E00126704,50.9,49.1
E00126705,52.5,47.5
E00126706,50.6,49.4
E00126707,52.1,47.9
E00126708,51.2,48.8
E00126709,48.6,51.4
E00126711,49.7,50.3
E00126713,48.8,51.2
E00126720,51.4,48.6
E00126721,55.5,44.5
E00126722,58.9,41.1
E00126723,51.3,48.7
E00126724,51.6,48.4
E00126725,51.3,48.7
E00126727,51.2,48.8
E00126728,53,47
E00126729,51.2,48.8
E00126730,52,48
E00126731,48.8,51.2
E00126733,49.8,50.2
E00126734,47.8,52.2
E00126735,49.4,50.6
E00126736,49.4,50.6
E00126737,49.3,50.7
E00126738,51.8,48.2
E00126739,54.4,45.6
E00126740,51.2,48.8
E00126741,57.6,42.4
E00126742,48.1,51.9
E00126743,49.4,50.6
E00126744,47.9,52.1
E00126745,52.6,47.4
E00126746,49.6,50.4
E00126747,50.8,49.2
E00126756,48.7,51.3
E00126757,53.2,46.8
E00126758,53.2,46.8
E00126759,51.3,48.7
E00126760,53.7,46.3
E00126761,53.9,46.1
E00126762,48.9,51.1
E00126763,51,49
E00126764,49.4,50.6
E00126765,51.1,48.9
E00126766,51.6,48.4
E00126767,52.4,47.6
E00126769,49.3,50.7
E00128901,49.2,50.8
E00128903,49.2,50.8
E00128905,46.7,53.3
E00128906,48.2,51.8
E00128907,51.7,48.3
E00128908,53.4,46.6
E00128909,51.3,48.7
E00128910,50.2,49.8
E00128911,51.2,48.8
E00128912,52.4,47.6
E00128914,54.9,45.1
E00128917,50.1,49.9
E00128918,50,50
E00128919,51.4,48.6
E00128920,51.6,48.4
E00128921,50.6,49.4
E00128922,50.4,49.6
E00128923,49.7,50.3
E00128924,51.2,48.8
