areacd,heating_type_3a-001,heating_type_3a-002
E00126481,3.1,96.9
E00126482,0.8,99.2
E00126483,0.6,99.4
E00126484,0.9,99.1
E00126485,0,100
E00126486,0,100
E00126487,0,100
E00126488,1.5,98.5
E00126489,0.9,99.1
E00126490,1.9,98.1
E00126491,0.9,99.1
E00126563,0,100
E00126564,1.4,98.6
E00126565,1.5,98.5
E00126568,2.4,97.6
E00126570,0.8,99.2
E00126571,0,100
E00126572,0,100
E00126573,0,100
E00126575,0,100
E00126578,0,100
E00126609,0.6,99.4
E00126612,2.5,97.5
E00126622,0,100
E00126623,1.5,98.5
E00126625,0,100
E00126626,0,100
E00126628,1.4,98.6
E00126630,0,100
E00126631,0,100
E00126632,0,100
E00126633,0.6,99.4
E00126637,0,100
E00126639,0.7,99.3
E00126643,1.2,98.8
E00126644,0.7,99.3
E00126645,4.5,95.5
E00126646,4.5,95.5
E00126648,0,100
E00126649,0,100
E00126651,1.4,98.6
E00126652,1,99
E00126654,2.3,97.7
E00126656,2.9,97.1
E00126657,1.7,98.3
E00126658,0.8,99.2
E00126661,0,100
E00126662,0.9,99.1
E00126663,1.8,98.2
E00126664,2.5,97.5
E00126666,0,100
E00126667,0,100
E00126668,1,99
E00126669,0,100
E00126670,0,100
E00126674,4.7,95.3
E00126675,1,99
E00126676,0.8,99.2
E00126677,3.3,96.7
E00126678,0.8,99.2
E00126700,0.8,99.2
E00126703,1.6,98.4
E00126704,1.2,98.8
E00126705,0.8,99.2
E00126706,0,100
E00126707,1.4,98.6
E00126708,0.8,99.2
E00126709,0.8,99.2
E00126711,0.9,99.1
E00126713,1,99
E00126720,0,100
E00126721,1.9,98.1
E00126722,0,100
E00126723,2.4,97.6
E00126724,2.4,97.6
E00126725,1.3,98.7
E00126727,0,100
E00126728,0.8,99.2
E00126729,0,100
E00126730,0.9,99.1
E00126731,0,100
E00126733,0.9,99.1
E00126734,1.7,98.3
E00126735,0.7,99.3
E00126736,1.1,98.9
E00126737,1.7,98.3
E00126738,1,99
E00126739,1.7,98.3
E00126740,2,98
E00126741,0,100
E00126742,0,100
E00126743,0,100
E00126744,0,100
E00126745,1.5,98.5
E00126746,1,99
E00126747,0.9,99.1
E00126756,0,100
E00126757,1,99
E00126758,1.2,98.8
E00126759,1.6,98.4
E00126760,0.7,99.3
E00126761,3.1,96.9
E00126762,0.8,99.2
E00126763,0,100
E00126764,0,100
E00126765,0.8,99.2
E00126766,0,100
E00126767,1.6,98.4
E00126769,3.8,96.2
E00128901,3.1,96.9
E00128903,0.8,99.2
E00128905,2.3,97.7
E00128906,0.9,99.1
E00128907,1.5,98.5
E00128908,3.4,96.6
E00128909,0.8,99.2
E00128910,1.6,98.4
E00128911,2,98
E00128912,0.6,99.4
E00128914,5.1,94.9
E00128917,0.6,99.4
E00128918,0.8,99.2
E00128919,2.1,97.9
E00128920,0.5,99.5
E00128921,3.6,96.4
E00128922,0,100
E00128923,1.1,98.9
E00128924,1.6,98.4
E00128925,0.9,99.1
E00128926,2.3,97.7
E00128927,1.6,98.4
E00128929,1.4,98.6
E00128930,3.1,96.9
E00128931,2.3,97.7
E00128932,0,100
E00128933,2.3,97.7
E00128934,0,100
E00128935,5,95
E00128936,6.9,93.1
E00128937,1.5,98.5
E00128938,0,100
E00128939,2.2,97.8
E00128940,3.7,96.3
E00128941,2.2,97.8
E00128942,1.3,98.7
E00128943,0,100
E00128945,0,100
E00128946,0,100
E00128947,4.5,95.5
E00128948,0.8,99.2
E00128949,0.8,99.2
E00128950,0.8,99.2
E00128951,1.8,98.2
E00128952,0,100
E00128953,1.2,98.8
E00128954,5.2,94.8
E00128955,1.9,98.1
E00128956,3.2,96.8
E00128957,2.1,97.9
E00128958,2.4,97.6
E00128959,2.4,97.6
E00128960,1.7,98.3
E00128962,0,100
E00128963,0,100
E00128964,4.1,95.9
E00128965,0.8,99.2
E00128966,1.8,98.2
E00128967,0.9,99.1
E00128980,1.3,98.7
E00128981,0,100
E00128982,0,100
E00128983,1.8,98.2
E00128984,0.8,99.2
E00128985,1.9,98.1
E00128986,1.8,98.2
E00128987,0,100
E00128988,1.6,98.4
E00128989,1.7,98.3
E00128990,1.6,98.4
E00128991,0,100
E00128992,0,100
E00128993,2.9,97.1
E00128994,2,98
E00128995,1.9,98.1
E00128996,1,99
E00128997,1.3,98.7
E00128998,0,100
E00128999,0,100
E00129000,5.8,94.2
E00129001,0.8,99.2
E00129002,0,100
E00129003,4.5,95.5
E00129004,0.7,99.3
E00129008,3.1,96.9
E00129009,0,100
E00129010,3.9,96.1
E00129011,3.4,96.6
E00129012,0.8,99.2
E00129013,2,98
E00129014,0.9,99.1
E00129016,0.9,99.1
E00129017,0,100
E00129018,1.6,98.4
E00129019,1.5,98.5
E00129020,3.9,96.1
E00129021,1.5,98.5
E00129022,4.8,95.2
E00129025,1.8,98.2
E00129026,2.9,97.1
E00129028,0,100
E00129037,2.3,97.7
E00129038,0.8,99.2
E00129039,1.6,98.4
E00129040,1.7,98.3
E00129041,1.9,98.1
E00129042,0.7,99.3
E00129043,0,100
E00129044,0.6,99.4
E00129045,4.6,95.4
E00129046,2.9,97.1
E00129047,2,98
E00129048,0.7,99.3
E00129049,2.8,97.2
E00129050,0,100
E00129051,2.6,97.4
E00129052,1.6,98.4
E00129053,0,100
E00129054,0.8,99.2
E00129055,3.3,96.7
E00129056,0.7,99.3
E00129057,1.5,98.5
E00129058,2.3,97.7
E00129061,3.1,96.9
E00129062,2.2,97.8
E00129063,4.3,95.7
E00129064,0,100
E00129065,4.7,95.3
E00129066,1.6,98.4
E00129068,1.6,98.4
E00129070,1.4,98.6
E00129071,1.7,98.3
E00129072,0,100
E00129074,0,100
E00129075,0.8,99.2
E00129076,4,96
E00129078,1.3,98.7
E00129079,4.4,95.6
E00129080,0,100
E00129081,0,100
E00129082,0,100
E00129083,2.8,97.2
E00129084,0.8,99.2
E00129085,0.8,99.2
E00129086,0.8,99.2
E00129087,0.8,99.2
E00129088,0.9,99.1
E00129089,0,100
E00129090,0,100
E00129091,3.3,96.7
E00129092,0.7,99.3
E00129093,0,100
E00129094,2.7,97.3
E00129095,0.5,99.5
E00129096,4.6,95.4
E00129097,0,100
E00129098,2,98
E00129099,1.5,98.5
E00129100,1.5,98.5
E00129101,1.8,98.2
E00129102,0.7,99.3
E00129103,1.4,98.6
E00129106,1.1,98.9
E00129107,1.5,98.5
E00129108,0.8,99.2
E00129109,0.9,99.1
E00129110,0.7,99.3
E00129111,0.8,99.2
E00129112,2,98
E00129113,1.5,98.5
E00129114,2.1,97.9
E00129115,0,100
E00129116,0,100
E00129117,0.8,99.2
E00129118,0,100
E00129119,1.4,98.6
E00129120,0.9,99.1
E00129121,1.5,98.5
E00129122,0.7,99.3
E00129123,0.7,99.3
E00129124,3.9,96.1
E00129125,4,96
E00129126,4.8,95.2
E00129127,1.6,98.4
E00129128,3.3,96.7
E00129129,4.4,95.6
E00129130,1.7,98.3
E00129131,0,100
E00129132,2.1,97.9
E00129133,0.7,99.3
E00129134,3.1,96.9
E00129135,0.8,99.2
E00129136,1.5,98.5
E00129137,0.7,99.3
E00129138,0,100
E00129139,3.3,96.7
E00129140,2,98
E00129141,0.8,99.2
E00129142,0.8,99.2
E00129143,2.5,97.5
E00129144,0.9,99.1
E00129145,2.2,97.8
E00129146,0,100
E00129147,0.8,99.2
E00129148,1.6,98.4
E00129149,0.9,99.1
E00129150,0.5,99.5
E00129151,1.5,98.5
E00129152,3.5,96.5
E00129153,0,100
E00129154,2.3,97.7
E00129155,0,100
E00129156,3.1,96.9
E00129157,7.8,92.2
E00129158,1.1,98.9
E00129159,1,99
E00129160,0.9,99.1
E00129161,0,100
E00129162,0,100
E00129163,2.1,97.9
E00129164,1.4,98.6
E00129165,1.2,98.8
E00129166,0,100
E00129167,0,100
E00129168,0,100
E00129169,0,100
E00129170,0,100
E00129171,0,100
E00129172,0,100
E00129173,0.8,99.2
E00129174,2.7,97.3
E00129175,0.8,99.2
E00129176,0.5,99.5
E00129177,1,99
E00129178,0,100
E00129179,2.1,97.9
E00129180,0,100
E00129181,0,100
E00129182,0,100
E00129183,0,100
E00129184,0,100
E00129185,0.8,99.2
E00129186,0.8,99.2
E00129187,0.9,99.1
E00129188,2.2,97.8
E00129189,0,100
E00129190,3,97
E00129191,1.6,98.4
E00129192,2.1,97.9
E00129195,3.4,96.6
E00129197,0,100
E00129198,3.1,96.9
E00129202,4.8,95.2
E00129203,3.2,96.8
E00129204,0,100
E00129205,2.4,97.6
E00129206,0.7,99.3
E00129207,0.9,99.1
E00129208,0,100
E00129209,0.8,99.2
E00129210,0,100
E00129211,2.9,97.1
E00129212,0,100
E00129213,0.9,99.1
E00129214,4.2,95.8
E00129215,0.8,99.2
E00129216,1.8,98.2
E00129217,2.2,97.8
E00129219,0,100
E00129221,1.1,98.9
E00129222,0,100
E00129223,1.5,98.5
E00129224,0,100
E00129225,2.7,97.3
E00129226,3.2,96.8
E00129227,0.7,99.3
E00129228,0,100
E00129229,0.9,99.1
E00129230,0,100
E00129231,1.5,98.5
E00129232,3.6,96.4
E00129233,0,100
E00129234,3.4,96.6
E00129235,4.5,95.5
E00129236,2.5,97.5
E00129237,1.8,98.2
E00129238,0,100
E00129239,0.6,99.4
E00129240,0,100
E00129241,0,100
E00129242,1.7,98.3
E00129243,0.8,99.2
E00129244,0.8,99.2
E00129245,0,100
E00129246,1.5,98.5
E00129247,0,100
E00129248,1.5,98.5
E00129249,0.8,99.2
E00168792,0.8,99.2
E00168793,1.7,98.3
E00168795,0.8,99.2
E00168796,1.8,98.2
E00168797,0,100
E00168798,1.1,98.9
E00168799,0.9,99.1
E00168800,0,100
E00168801,0,100
E00168802,0.8,99.2
E00168803,0,100
E00168804,0,100
E00168805,0.7,99.3
E00168806,0,100
E00168808,0,100
E00168809,0,100
E00168810,0,100
E00168811,0,100
E00168812,2,98
E00168813,1.5,98.5
E00168814,2.3,97.7
E00168815,0,100
E00168816,0,100
E00170498,1.6,98.4
E00170499,0,100
E00170500,1.5,98.5
E00170501,1.1,98.9
E00170502,0.8,99.2
E00170503,0.6,99.4
E00170508,2.4,97.6
E00170510,0,100
E00170512,0.8,99.2
E00170513,1.2,98.8
E00170514,0,100
E00170515,0,100
E00170520,0.8,99.2
E00170522,1.2,98.8
E00181926,4.1,95.9
E00181927,1.3,98.7
E00181928,1.7,98.3
E00181929,0.9,99.1
E00181930,1.3,98.8
E00181931,2.5,97.5
E00181932,1.5,98.5
E00181933,2.2,97.8
E00181934,0.8,99.2
E00181938,2.1,97.9
E00181939,0.9,99.1
E00181942,0,100
E00181945,0,100
E00181948,1,99
E00181949,0,100
E00181950,1.7,98.3
E00181953,0.6,99.4
E00181956,0,100
E00181957,0,100
E00181960,0,100
E00181965,0,100
E00181966,1.5,98.5
E00181967,0,100
E00181970,0,100
E00181977,0,100
E00181979,1.2,98.8
E00181980,0,100
E00181982,0,100
E00181983,1.7,98.3
E00181986,0.7,99.3
E00181987,0.5,99.5
E00181988,0.6,99.4
E00181989,0.9,99.1
E00181991,0,100
E00181994,0,100
E00181995,0.7,99.3
E00181996,0,100
E00181999,1.4,98.6
E00182000,1.3,98.7
E00182001,0.5,99.5
E00182002,0,100
E00182005,0,100
E00182011,0,100
E00182012,0.6,99.4
E00182014,0,100
E00182019,0,100
E00182021,2,98
E00182024,1.3,98.8
E00182025,2.4,97.6
E00182026,0,100
E00182029,0,100
E00182030,0.7,99.3
E00182038,0.9,99.1
E00182039,0,100
E00182041,0,100
