geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00097332,89.7,2.2,8.1
E00097337,86.1,0.4,13.5
E00097338,87,2.2,10.8
E00097339,87.4,1.2,11.4
E00097340,68,1,30.9
E00097341,67.4,0.3,32.3
E00097342,70.9,1.2,27.9
E00097348,81.9,0.4,17.7
E00097349,92,1.5,6.5
E00097350,94.1,2.1,3.8
E00097351,86.7,1.5,11.7
E00097352,90.3,0.8,8.9
E00097353,86,1.4,12.7
E00097354,83.7,0.6,15.7
E00097355,92.8,0.2,7
E00097356,83.4,1,15.6
E00097357,85.2,3.3,11.4
E00097358,86.3,2.7,11
E00097359,88.6,2.4,9.1
E00097360,87.2,2.7,10.1
E00097361,72.7,1,26.3
E00097362,91.4,1.5,7.1
E00097363,88.5,0.3,11.2
E00097364,73.5,2.9,23.5
E00097365,78.1,1.8,20.1
E00097370,85.3,0.4,14.4
E00097371,74.1,0.4,25.6
E00097373,85.9,1.1,13
E00097374,82.1,0,17.9
E00097375,84.3,2,13.7
E00097378,70.6,0,29.4
E00097379,63,1.6,35.4
E00097384,75,0,25
E00097385,77.6,2,20.4
E00097386,84.7,1.1,14.2
E00097397,73.3,2.3,24.3
E00097398,78.2,0.6,21.2
E00097399,64,0.4,35.6
E00097400,84.4,0.8,14.8
E00097401,79.5,0.4,20.1
E00097402,56.5,1.4,42
E00097403,71.7,0,28.3
E00097404,73.5,2.3,24.2
E00097405,62.7,0.4,36.9
E00097406,77.6,1.1,21.4
E00097407,73.6,0.4,26.1
E00097408,71.4,0,28.6
E00097409,75.8,1,23.2
E00097410,88.7,1.4,9.9
E00097411,82.7,0,17.3
E00097412,75.9,0.3,23.8
E00097413,89.8,0,10.2
E00097414,87.2,0.4,12.4
E00097415,65.2,0,34.8
E00097416,81.6,1.3,17.1
E00097417,85.7,0.3,14
E00097418,86.1,0,13.9
E00097419,79.6,0,20.4
E00097420,83.6,1.8,14.6
E00097421,76.6,0.4,23
E00097422,82.1,1,16.9
E00097423,71.6,4.3,24
E00097424,70.1,1.5,28.4
E00097425,72.1,0.3,27.6
E00097426,74.8,1.4,23.8
E00097427,83.9,0.5,15.6
E00097446,78.5,2.8,18.7
E00097447,73.9,2,24.1
E00097448,62.3,8.5,29.2
E00097449,67.6,4.1,28.4
E00097450,57.5,3.1,39.4
E00097451,93.7,0.7,5.6
E00097452,72.4,3.7,23.9
E00097453,87.1,4,8.9
E00097454,77.1,0.3,22.5
E00097455,74.9,0.3,24.7
E00097456,94.6,0,5.4
E00097457,74.7,1.5,23.7
E00097458,74.2,7.4,18.4
E00097459,53.9,7,39.1
E00097460,72.6,4.2,23.2
E00097461,61,15.6,23.4
E00097467,76.1,1.5,22.4
E00097468,77.7,0.9,21.5
E00097469,82.2,1.4,16.4
E00097470,75.5,0,24.5
E00097471,77.5,0.3,22.1
E00097472,75.9,1.7,22.4
E00097473,75.9,1,23.2
E00097474,77,1.2,21.7
E00097475,82.3,4.4,13.2
E00097476,70.8,8.3,20.8
E00097477,81.7,0.4,17.8
E00097478,66.2,3.1,30.7
E00097479,76.7,3.5,19.9
E00097480,57.1,1.2,41.8
E00097481,72.1,9.4,18.5
E00097482,88.7,0.6,10.7
E00097483,89.8,0.4,9.8
E00097484,82.7,0.7,16.5
E00097485,87,1.2,11.9
E00097486,90.8,0.5,8.7
E00097487,90.8,0.7,8.6
E00097488,87.9,0.9,11.2
E00097489,84.6,2.2,13.2
E00097499,83.8,1.5,14.7
E00097500,79.8,1.2,18.9
E00097501,83.1,0.6,16.3
E00097502,84.6,1.5,13.8
E00097503,81.2,0.7,18.1
E00097504,78.4,0.3,21.3
E00097505,80.4,0,19.6
E00097506,77.2,0.7,22
E00097507,62.2,1,36.7
E00097513,80.9,0,19.1
E00097514,79.6,2.8,17.6
E00097515,62.7,2.6,34.7
E00097516,61.4,1.7,37
E00097517,67.7,0.4,31.9
E00097518,61,2,36.9
E00097519,76.4,0,23.6
E00097520,72.7,3.7,23.6
E00097521,73.7,1.3,25
E00097522,80.5,1.9,17.5
E00097523,66.7,0.4,33
E00097524,67.4,0.4,32.2
E00097525,69.6,0,30.4
E00097526,69.2,3,27.9
E00097527,78.9,0.7,20.4
E00097528,70.6,0.6,28.7
E00097529,77.9,1.6,20.5
E00097531,84.3,1.6,14.1
E00097544,92.1,0,7.9
E00097545,86.4,4.5,9.1
E00097546,88.8,2.4,8.7
E00097547,91,2.2,6.8
E00097548,88,1.9,10
E00097549,85.5,2.9,11.6
E00097550,62.1,1.6,36.3
E00097551,73.8,1,25.2
E00097553,55.7,1.7,42.5
E00097554,62,0.8,37.3
E00097555,85.1,2.2,12.7
E00097556,66.7,0.8,32.5
E00097557,81.1,2.8,16.1
E00097558,53.1,1.4,45.5
E00097559,67.9,0.9,31.2
E00171125,80.5,0.4,19.1
E00171126,83.8,1.1,15.1
E00179294,89,0,11
E00179304,88.9,4.1,7
