geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00097332,6.7,33.8,44.1,15.4
E00097337,7.7,34.6,36.5,21.2
E00097338,4.3,35,45.3,15.4
E00097339,7.2,37.7,37.7,17.4
E00097340,24.6,43.8,27.7,3.8
E00097341,17.4,43.8,31.4,7.4
E00097342,20.9,48.7,25.2,5.2
E00097348,24.2,39.8,28.1,7.8
E00097349,7.8,31.9,38.8,21.6
E00097350,7.3,38.7,39.3,14.7
E00097351,15.7,33.9,35.5,14.9
E00097352,4.5,34.2,46.2,15.1
E00097353,8.5,44.6,36.9,10
E00097354,16.5,49.6,30.4,3.5
E00097355,7.6,36.9,38.4,17.2
E00097356,19.7,33.3,34.2,12.8
E00097357,12.6,50.4,29.1,7.9
E00097358,23,51.6,18.3,7.1
E00097359,5.3,51.3,34,9.3
E00097360,3.4,40.2,38.5,17.9
E00097361,26,39,27.6,7.3
E00097362,4.9,45.9,39.3,9.8
E00097363,9,38.8,32.6,19.7
E00097364,46.2,46.2,1.9,5.7
E00097365,19.2,43.2,28,9.6
E00097370,9.3,36,44.9,9.8
E00097371,30.6,39.5,24.2,5.6
E00097373,10.2,48.4,28.9,12.5
E00097374,10.4,48,26.4,15.2
E00097375,12.2,47.3,30.4,10.1
E00097378,41,39.3,17.1,2.6
E00097379,55.3,30.7,7.9,6.1
E00097384,38.6,40.4,17.5,3.5
E00097385,16.5,45.1,23.3,15
E00097386,15.7,43.3,31.3,9.7
E00097397,29.5,40.2,25.8,4.5
E00097398,15.9,48.3,29,6.9
E00097399,44.3,36.6,14.5,4.6
E00097400,6.3,41.3,35,17.5
E00097401,18.4,38.9,27,15.7
E00097402,34.8,46.4,14.3,4.5
E00097403,35.5,44.5,16.4,3.6
E00097404,20.2,49.1,22.8,7.9
E00097405,22.4,52.6,21.6,3.4
E00097406,22.6,41.1,30.6,5.6
E00097407,28.8,50.8,12.7,7.6
E00097408,29.3,44,21.6,5.2
E00097409,10.7,54.3,24.3,10.7
E00097410,12,38.6,38.6,10.9
E00097411,14.1,52.1,24.6,9.2
E00097412,20.8,37.7,30.8,10.7
E00097413,6.9,29.3,43.1,20.7
E00097414,9.4,41,41,8.5
E00097415,56.9,33.6,7.8,1.7
E00097416,27.3,46.9,21.1,4.7
E00097417,15.9,40.5,31.7,11.9
E00097418,13.2,43.8,32.2,10.7
E00097419,21,46.8,25.8,6.5
E00097420,7.8,48.3,37.1,6.9
E00097421,23.7,51.8,22.8,1.8
E00097422,19.1,50,24.7,6.2
E00097423,36,40.4,15.8,7.9
E00097424,34.8,42.9,18.8,3.6
E00097425,21.1,50,24.6,4.4
E00097426,29,37.4,25.2,8.4
E00097427,10,48.8,36.3,5
E00097446,20.4,42.3,27,10.2
E00097447,47.8,40.6,7.2,4.3
E00097448,51.4,37.1,10,1.4
E00097449,54.2,39.8,5.1,0.8
E00097450,64.8,33.3,1.9,0
E00097451,6.9,36.6,44.3,12.2
E00097452,24.8,51.6,17,6.5
E00097453,15.5,49.3,23.6,11.5
E00097454,19.4,50,21.8,8.9
E00097455,26.7,44.8,23.3,5.2
E00097456,2.7,36.6,43.8,17
E00097457,30.9,36.1,28.9,4.1
E00097458,55.4,37.6,6.5,0.5
E00097459,72.8,21.9,3.5,1.8
E00097460,52.7,38.8,6.2,2.3
E00097461,58,35,5.6,1.4
E00097467,23.3,46.7,20.8,9.2
E00097468,15.2,49.5,30.5,4.8
E00097469,14.3,58.1,21.9,5.7
E00097470,38.6,37.1,17.4,6.8
E00097471,19.2,46.4,28,6.4
E00097472,17.4,43.5,27,12.2
E00097473,28.8,41.3,25,4.8
E00097474,29,50.8,16.1,4
E00097475,16.2,51.4,23,9.5
E00097476,30.4,40,21.6,8
E00097477,27,50.4,18.3,4.3
E00097478,31.7,40.8,21.7,5.8
E00097479,27.3,42.1,24,6.6
E00097480,58.3,34.3,4.6,2.8
E00097481,29.5,48.2,18.7,3.6
E00097482,6.9,42.7,32.8,17.6
E00097483,3.9,44.9,43.3,7.9
E00097484,19,43.8,24.8,12.4
E00097485,10.4,48,32.8,8.8
E00097486,6.1,43.9,42.6,7.4
E00097487,10.9,39.1,42.2,7.8
E00097488,9.7,37.3,42.5,10.4
E00097489,12.3,43.4,36.9,7.4
E00097499,12.7,48.7,31.3,7.3
E00097500,20.5,49.2,25,5.3
E00097501,22.3,45.9,25,6.8
E00097502,16.7,51.6,24.6,7.1
E00097503,18.3,46,25.4,10.3
E00097504,13.6,46.4,30.4,9.6
E00097505,16.5,43.3,26.8,13.4
E00097506,16.9,43.2,32.2,7.6
E00097507,46.8,39.6,9,4.5
E00097513,19.7,45.1,28.7,6.6
E00097514,29.7,39.8,22,8.5
E00097515,30,45,20,5
E00097516,41.1,41.1,12.9,4.8
E00097517,32.7,40.9,18.2,8.2
E00097518,27.5,43.1,22,7.3
E00097519,29.4,34.1,30.2,6.3
E00097520,26.1,42.6,25.2,6.1
E00097521,36.8,40.4,16.2,6.6
E00097522,20.3,38.3,27.8,13.5
E00097523,25.9,51.8,17.9,4.5
E00097524,28.3,52.2,15.9,3.5
E00097525,35.4,39.4,20.5,4.7
E00097526,38.4,42.4,13.6,5.6
E00097527,22,48.3,22.9,6.8
E00097528,16.3,48,28.5,7.3
E00097529,13.7,40.5,37.3,8.5
E00097531,7.9,34.6,39.4,18.1
E00097544,1.5,39.4,40.9,18.2
E00097545,15.1,52.9,27.7,4.2
E00097546,6.2,42.3,40,11.5
E00097547,4.5,39,45.8,10.7
E00097548,9.1,47.7,31.1,12.1
E00097549,12.5,44.5,31.3,11.7
E00097550,38.8,47.5,12.5,1.3
E00097551,26,42.4,26,5.6
E00097553,46.5,43.4,8.5,1.6
E00097554,47.6,43.4,7.7,1.4
E00097555,6.6,43.1,37.7,12.6
E00097556,40,41.7,13,5.2
E00097557,18.5,54.6,21.8,5
E00097558,49.5,40.8,6.8,2.9
E00097559,38.4,38.4,16.3,7
E00171125,5.1,63.8,23.9,7.2
E00171126,5.2,38.1,38.8,17.9
E00179294,2.8,35.2,39.4,22.5
E00179304,0,33.3,59.9,6.8
