geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00097332,88,0.2,11.3,0.5
E00097337,89.1,0.5,10,0.5
E00097338,93.8,0,5.8,0.4
E00097339,89.4,0,10.6,0
E00097340,95.5,0,4.5,0
E00097341,93.6,0,6.4,0
E00097342,88.6,0.4,11,0
E00097348,94.6,0,5.4,0
E00097349,93.1,1.1,5.7,0
E00097350,98.2,0,1.8,0
E00097351,90.2,0,9.8,0
E00097352,93.3,0,6.1,0.6
E00097353,96.9,0,3.1,0
E00097354,94.5,0,5.5,0
E00097355,92.9,0.6,6.4,0
E00097356,91.6,0,8.4,0
E00097357,89.6,0,10.4,0
E00097358,92,0.4,7.2,0.4
E00097359,89.6,0.3,10.1,0
E00097360,92.9,0.4,6.7,0
E00097361,95.8,0,4.2,0
E00097362,93.6,0.4,6,0
E00097363,92.8,0,6.9,0.3
E00097364,92.2,0,7.2,0.6
E00097365,91.2,0,7.7,1.1
E00097370,90.3,0,9.7,0
E00097371,95.1,0,4.9,0
E00097373,94,0,5.6,0.4
E00097374,97.1,0,2.9,0
E00097375,93.6,0.7,5.4,0.3
E00097378,91.8,0,7.8,0.4
E00097379,93.5,0,6.5,0
E00097384,94.8,0,5.2,0
E00097385,93.2,0.7,6.1,0
E00097386,92.3,0,7.7,0
E00097397,93.9,0,6.1,0
E00097398,91.5,0.3,8.2,0
E00097399,92.5,0,7.5,0
E00097400,95.9,0,4.1,0
E00097401,92.3,0.2,7.4,0
E00097402,95.9,0,3.3,0.7
E00097403,89.7,0,10.3,0
E00097404,96.6,0,3.4,0
E00097405,88.8,0,11.2,0
E00097406,89.6,0.4,10,0
E00097407,89.1,0.4,10.5,0
E00097408,94.2,0.4,5.5,0
E00097409,93.2,0,6.8,0
E00097410,92.7,0.5,6.3,0.5
E00097411,88.3,0,11.4,0.3
E00097412,97.2,0,2.8,0
E00097413,91.7,0,5.6,2.8
E00097414,98.4,0,1.6,0
E00097415,87.1,0.6,12.3,0
E00097416,94.7,0,5.3,0
E00097417,94.9,0.3,4.8,0
E00097418,87.9,0,11.8,0.4
E00097419,80.7,0,19.3,0
E00097420,88.8,0.4,9.4,1.3
E00097421,94.5,0,5.5,0
E00097422,91.6,0.5,7.2,0.7
E00097423,84,0.5,12.6,2.9
E00097424,91.1,0.5,8.4,0
E00097425,95.9,0,4.1,0
E00097426,88.7,0,11.3,0
E00097427,92.1,0,7.9,0
E00097446,91.8,0,8.2,0
E00097447,82.3,0,16.7,1
E00097448,79.9,1,17.2,1.9
E00097449,86.5,0.7,10.8,2
E00097450,85.7,0,12.7,1.6
E00097451,95.4,0,4.6,0
E00097452,90.2,0,9.8,0
E00097453,93.7,0.7,5.6,0
E00097454,92,0,8,0
E00097455,95.1,0,4.6,0.4
E00097456,93.9,0,5.7,0.4
E00097457,91.8,0,7.7,0.5
E00097458,76.2,1.2,20.7,2
E00097459,85.9,0,12.5,1.6
E00097460,89.4,0,10.6,0
E00097461,75.7,1.9,16.5,5.8
E00097467,93.2,0.4,6.1,0.4
E00097468,92.7,0.4,6.9,0
E00097469,91.5,0,8.1,0.5
E00097470,95.2,0,4.8,0
E00097471,93.6,0,6.4,0
E00097472,93.6,0,6.4,0
E00097473,96,0,3.5,0.5
E00097474,92.2,1.2,6.1,0.4
E00097475,93.6,0,4.8,1.6
E00097476,88.3,0.4,9.6,1.7
E00097477,97.1,0,2.9,0
E00097478,97.2,0,2.8,0
E00097479,92.7,0,7.3,0
E00097480,90.7,0,9.3,0
E00097481,93.1,1,4.5,1.4
E00097482,89.7,0.3,9.4,0.6
E00097483,94.3,0.4,5.3,0
E00097484,92.6,0,7.4,0
E00097485,97.6,0,2.4,0
E00097486,90.9,0,9.1,0
E00097487,92.1,0,7.9,0
E00097488,94.3,0.3,5.4,0
E00097489,91.1,0.4,6.6,1.8
E00097499,90.8,0,8.9,0.3
E00097500,93.4,0.4,6.2,0
E00097501,86.9,0,11.9,1.2
E00097502,94.6,0,5,0.4
E00097503,95.6,0,4.4,0
E00097504,93.4,0,6.6,0
E00097505,92.2,0,7.8,0
E00097506,91.7,0,8.3,0
E00097507,95.4,0,3.6,1
E00097513,97.3,0,2.7,0
E00097514,87.2,0,10,2.8
E00097515,90.4,0.3,9.2,0
E00097516,98,0,2,0
E00097517,89.2,0,10.8,0
E00097518,94.7,0,5.3,0
E00097519,90.2,0,9.8,0
E00097520,92.8,0,7.2,0
E00097521,97.1,0,2.9,0
E00097522,95.7,0,4,0.3
E00097523,95.1,0,4.9,0
E00097524,96.6,0.4,2.9,0
E00097525,91.4,0,8.6,0
E00097526,89.4,0,10.6,0
E00097527,94.1,0,5.9,0
E00097528,89.8,0,10.2,0
E00097529,92.9,0.3,6.8,0
E00097531,84.6,0.7,14.8,0
E00097544,92.1,0,7.9,0
E00097545,84.7,0.4,10.7,4.1
E00097546,91.5,0,8.1,0.4
E00097547,91,0.7,6.6,1.7
E00097548,88.1,0,10.8,1.2
E00097549,86.8,0,12.9,0.4
E00097550,87.7,0.5,10.7,1.1
E00097551,90.1,0,9.7,0.2
E00097553,91.9,0,7.7,0.4
E00097554,90.4,0.8,8.8,0
E00097555,94.8,0,5.2,0
E00097556,100,0,0,0
E00097557,89.7,0,10.3,0
E00097558,96.6,0,3.4,0
E00097559,95.3,0.9,2.3,1.4
E00171125,94.8,0,3.6,1.6
E00171126,90.4,0,9.3,0.4
E00179294,92.6,0,6.8,0.6
E00179304,78.1,0,21.9,0
