geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00097332,96.9,2.6,0.5
E00097337,99,1,0
E00097338,100,0,0
E00097339,97.1,2.9,0
E00097340,100,0,0
E00097341,100,0,0
E00097342,99.1,0.9,0
E00097348,97.7,2.3,0
E00097349,98.2,0.9,0.9
E00097350,99.3,0.7,0
E00097351,83.5,16.5,0
E00097352,100,0,0
E00097353,99.2,0.8,0
E00097354,97.5,2.5,0
E00097355,99,1,0
E00097356,99.1,0.9,0
E00097357,98.4,1.6,0
E00097358,97.7,2.3,0
E00097359,99.3,0.7,0
E00097360,100,0,0
E00097361,100,0,0
E00097362,100,0,0
E00097363,98.9,0.6,0.6
E00097364,82.1,17.9,0
E00097365,100,0,0
E00097370,99.1,0.9,0
E00097371,100,0,0
E00097373,99.2,0.8,0
E00097374,98.4,1.6,0
E00097375,95.9,4.1,0
E00097378,100,0,0
E00097379,69.9,30.1,0
E00097384,100,0,0
E00097385,94.1,5.9,0
E00097386,98.5,1.5,0
E00097397,91,9,0
E00097398,99.3,0.7,0
E00097399,99.2,0,0.8
E00097400,100,0,0
E00097401,95.7,0.5,3.7
E00097402,96.5,3.5,0
E00097403,82,18,0
E00097404,98.3,1.7,0
E00097405,84.9,1.7,13.4
E00097406,98.4,1.6,0
E00097407,99.1,0.9,0
E00097408,100,0,0
E00097409,99.3,0.7,0
E00097410,96.7,2.7,0.5
E00097411,99.3,0.7,0
E00097412,97.5,2.5,0
E00097413,98.3,1.7,0
E00097414,100,0,0
E00097415,50.4,49.6,0
E00097416,90.6,9.4,0
E00097417,100,0,0
E00097418,99.2,0.8,0
E00097419,99.2,0.8,0
E00097420,92.2,7.8,0
E00097421,98.3,1.7,0
E00097422,96.4,3.6,0
E00097423,52.7,47.3,0
E00097424,89.4,10.6,0
E00097425,99.1,0.9,0
E00097426,88,10.2,1.9
E00097427,100,0,0
E00097446,74.5,25.5,0
E00097447,28.9,71.1,0
E00097448,43.2,56.8,0
E00097449,23.5,75.6,0.8
E00097450,7.5,89.7,2.8
E00097451,100,0,0
E00097452,85.5,13.2,1.3
E00097453,72.5,27.5,0
E00097454,100,0,0
E00097455,100,0,0
E00097456,100,0,0
E00097457,71.2,28.8,0
E00097458,11.4,85.9,2.7
E00097459,8,92,0
E00097460,20.2,79.1,0.8
E00097461,22,78,0
E00097467,97.5,0.8,1.7
E00097468,99,1,0
E00097469,100,0,0
E00097470,85,15,0
E00097471,98.4,1.6,0
E00097472,98.3,0,1.7
E00097473,100,0,0
E00097474,99.2,0.8,0
E00097475,96.7,3.3,0
E00097476,66.4,33.6,0
E00097477,100,0,0
E00097478,99.2,0.8,0
E00097479,99.2,0.8,0
E00097480,48.6,51.4,0
E00097481,95.7,4.3,0
E00097482,96.9,3.1,0
E00097483,98.4,1.6,0
E00097484,99.2,0,0.8
E00097485,99.2,0.8,0
E00097486,99.3,0.7,0
E00097487,100,0,0
E00097488,99.3,0.7,0
E00097489,100,0,0
E00097499,100,0,0
E00097500,99.2,0.8,0
E00097501,96.6,3.4,0
E00097502,100,0,0
E00097503,99.2,0.8,0
E00097504,100,0,0
E00097505,99.2,0.8,0
E00097506,100,0,0
E00097507,63.3,36.7,0
E00097513,100,0,0
E00097514,76.1,23.9,0
E00097515,100,0,0
E00097516,100,0,0
E00097517,100,0,0
E00097518,100,0,0
E00097519,98.4,1.6,0
E00097520,97.4,2.6,0
E00097521,100,0,0
E00097522,95.4,4.6,0
E00097523,99.1,0.9,0
E00097524,100,0,0
E00097525,100,0,0
E00097526,99.2,0.8,0
E00097527,99.1,0.9,0
E00097528,100,0,0
E00097529,100,0,0
E00097531,100,0,0
E00097544,98.5,1.5,0
E00097545,88.4,11.6,0
E00097546,99.2,0.8,0
E00097547,87.6,12.4,0
E00097548,82.9,9.3,7.8
E00097549,93.7,6.3,0
E00097550,98.8,1.2,0
E00097551,96.6,3.4,0
E00097553,93.1,6.9,0
E00097554,82.6,17.4,0
E00097555,88.6,11.4,0
E00097556,97.4,2.6,0
E00097557,97.5,2.5,0
E00097558,99,1,0
E00097559,98.8,1.2,0
E00171125,65.4,0,34.6
E00171126,91.7,0.8,7.6
E00179294,97.2,2.8,0
E00179304,97.9,2.1,0
