geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00053353,6.2,58.8,26.3,8.6
E00053357,6.4,34,48.2,11.3
E00053359,28.1,48.2,18,5.8
E00053360,27.7,42.3,23.4,6.6
E00053361,8.6,43,36.7,11.7
E00053362,11.3,36.9,39.7,12.1
E00053363,31.5,43.4,21,4.2
E00053364,24.5,43.6,28.2,3.6
E00053365,8.3,47.5,37.5,6.7
E00053366,14.5,39.9,36.2,9.4
E00053369,12.2,43.9,35.8,8.1
E00053370,2.7,34.7,41.3,21.3
E00053371,10.6,39.4,36.4,13.6
E00053372,17.3,52,25.2,5.5
E00053373,3.4,31.8,48,16.9
E00053374,18.7,48,26,7.3
E00053375,17.9,50.7,21.4,10
E00053376,6.1,33.8,43.2,16.9
E00053377,25.4,48.6,21.7,4.3
E00053378,44.4,38,14.6,2.9
E00053379,42.3,34.6,17.7,5.4
E00053380,22,46,27.3,4.7
E00053381,27.6,48.8,18.7,4.9
E00053382,24.8,46,22.8,6.4
E00053383,26,42,26.7,5.3
E00053384,31.6,43.4,20.6,4.4
E00053385,29.5,46.7,18.9,4.9
E00053386,43.4,44.7,7.5,4.4
E00053401,7.2,50.4,36.7,5.8
E00053403,7.9,44.1,37,11
E00053404,3,35.5,49.7,11.8
E00053405,7.6,36.4,43.9,12.1
E00053406,42.6,43.5,12.2,1.7
E00053407,4.3,33.3,47.5,14.9
E00053408,13.3,32.2,39.2,15.4
E00053410,12.7,45.2,34.1,7.9
E00053411,40.5,48.5,11,0
E00053412,34.1,42.4,19.7,3.8
E00053414,18.9,41,32.1,8
E00053415,17.5,58.8,18.1,5.6
E00053416,25.6,43.6,24.1,6.8
E00053417,35.4,42.1,15.9,6.7
E00053418,5.9,45.9,41.1,7
E00053419,53.2,34.7,9.7,2.4
E00053420,13.6,40.7,28.8,16.9
E00053421,31.3,43.8,19.8,5.2
E00053422,34.4,46.9,16.7,2.1
E00053424,59.1,29.6,8.7,2.6
E00053425,14.8,51,29.5,4.7
E00053426,53.9,36.2,7.1,2.8
E00053427,23.8,48.8,22,5.5
E00053428,27.9,54.8,14.4,2.9
E00053430,50,38.6,9.5,1.9
E00053431,15.8,44.6,33.1,6.5
E00053432,38.3,44.5,14.1,3.1
E00053434,23.9,48.5,21.6,6
E00053435,31.1,39,24.4,5.5
E00053436,36.7,45,15.8,2.5
E00053437,8,40.7,44.4,6.8
E00053438,17.7,52.4,24.5,5.4
E00053439,9.5,43.9,33.1,13.5
E00053451,16.7,52.9,21.7,8.7
E00053453,26,50.4,18.9,4.7
E00053454,10.7,44.3,38.9,6
E00053455,9.7,40,35.4,14.9
E00053456,5.1,42.9,41.8,10.2
E00053457,20.3,40.6,34.8,4.3
E00053458,9.8,44.8,30.1,15.3
E00053459,8.2,35.6,39.7,16.4
E00053460,20.3,44.3,26.6,8.9
E00053462,14.2,45.5,29.1,11.2
E00053463,7.5,49.5,36.4,6.5
E00053464,11.9,39.6,32.1,16.4
E00053465,8.1,36.6,40.7,14.6
E00053466,12.8,44,35.2,8
E00053467,14.6,47.7,31.5,6.2
E00053468,25,42.7,24.2,8.1
E00053469,12.2,47.4,34.6,5.8
E00053470,18.8,56.3,18.8,6.3
E00053471,12.7,43.7,34.1,9.5
E00053472,10,39.2,40,10.8
E00053473,8.8,46.5,35.1,9.6
E00053474,45.7,44.5,8.5,1.2
E00053475,5,40.3,42.9,11.8
E00053476,19.6,44.6,28.4,7.4
E00053477,10.5,40.4,36,13.2
E00053478,16.3,57.4,23.2,3.2
E00053479,22.3,50.8,19.2,7.7
E00053480,31.7,42.8,22.1,3.4
E00053481,15.7,51.2,25.2,7.9
E00053482,9.6,38.4,33.6,18.4
E00053483,17.1,43.1,30.9,8.9
E00053484,27.1,48.9,19.5,4.5
E00053485,27.7,53.4,12.8,6.1
E00053486,13.4,38.5,35.3,12.8
E00053487,15.3,47.8,25.5,11.5
E00053488,10.8,43.1,33.8,12.3
E00053489,5.3,33.7,34.3,26.6
E00053490,32.8,56.5,9.9,0.8
E00053491,6.7,43.7,36.3,13.3
E00053493,4.6,36.6,50,8.8
E00053494,15.7,60.1,20.3,3.9
E00053495,10.9,33.3,38.5,17.3
E00053496,41.2,33.1,19.1,6.6
E00053497,14,48.8,27.6,9.6
E00053498,11.5,37.7,32.5,18.3
E00053499,21.1,37.9,32.8,8.2
E00053500,9.2,35.3,37.9,17.6
E00053501,8.4,41.2,33.6,16.8
E00053502,24.4,48.1,17,10.4
E00053503,17.2,39.6,33.6,9.7
E00053641,30.8,46.9,18.9,3.5
E00053642,13.4,53.7,23.9,9
E00053643,10,47.9,34.3,7.9
E00053644,13.6,44,32,10.4
E00053645,17.3,51.9,25.3,5.6
E00053646,7.5,36.5,42,14
E00053647,20.9,44.2,31.8,3.1
E00053648,49.3,32.8,14.9,3
E00053649,18.2,52.7,19.1,10
E00053650,34.6,44.9,17.9,2.6
E00053651,19.1,47,26.1,7.8
E00053652,68,25,2.3,4.7
E00053653,11,47.5,34.7,6.8
E00053654,34.3,41.8,15.7,8.2
E00053655,25.8,47,21.2,6.1
E00053656,12.5,35.7,41.7,10.1
E00053657,28.7,34.3,23,14
E00053658,11.3,44.4,32.3,12
E00053659,38.3,47.8,13,0.9
E00053660,21.2,48.3,18.6,11.9
E00053661,18.9,49.2,26.5,5.3
E00053663,16.8,36.8,33.6,12.8
E00053664,14.3,38.1,34.9,12.7
E00053665,14.8,38.5,32.6,14.1
E00053666,31.6,44.1,21.5,2.8
E00053667,17.1,48.6,31.5,2.7
E00053668,23.8,47.7,18.5,10
E00053670,36.2,52.3,10.8,0.8
E00053671,60,25.2,9.6,5.2
E00053672,38.1,36.6,19.4,6
E00053673,18.4,49.3,27.2,5.1
E00053674,26.9,48.5,20.1,4.5
E00053675,44.5,38,14.6,2.9
E00053676,51.4,37.7,10.9,0
E00053677,38.6,50.7,9.3,1.4
E00053678,45.3,39,13.8,1.9
E00053679,37,41.8,14.4,6.8
E00053680,44.3,42,11.5,2.3
E00053681,41.6,40.1,16.1,2.2
E00053682,18.2,44.7,28.8,8.3
E00053683,11.3,42.3,31,15.5
E00053684,66.7,32.4,0.9,0
E00053685,27.8,46.6,21.1,4.5
E00053686,34.2,46.6,17.1,2.1
E00053786,22.4,49.1,23.6,4.8
E00053787,58.6,30.3,11.1,0
E00053788,35.3,44.4,15,5.3
E00053789,16.7,51.6,25.8,5.9
E00053790,63.5,32.5,2.4,1.6
E00053791,44.3,41.7,13.9,0
E00053792,23.1,38.8,28.9,9.1
E00053793,29.7,55.2,12.4,2.8
E00053794,47.8,38.2,12.5,1.5
E00053795,47,37.6,10.7,4.7
E00053796,18.4,47.8,25,8.8
E00053797,16.7,51.7,22.5,9.2
E00053798,10.9,41.4,38.3,9.4
E00053799,12.6,48.9,27.4,11.1
E00053800,24.8,41.6,20.4,13.3
E00053801,14.6,48,30.1,7.3
E00053802,30,45.7,17.9,6.4
E00053803,28,46,20.5,5.6
E00053804,35.9,47.2,13.4,3.5
E00053805,28.6,49.5,19.8,2.2
E00053806,35,31,21,13
E00053807,46.9,39.6,8.3,5.2
E00053808,39.1,46.4,12.7,1.8
E00053809,43.6,38.3,15,3
E00053810,26.7,53.3,16.2,3.8
E00053811,32.3,45.5,16.2,6.1
E00053812,26.7,42.9,26.7,3.8
E00053813,24.1,48.2,16.9,10.8
E00053814,54,34.7,9.3,2
E00053815,51.5,40.9,5.3,2.3
E00053816,19.8,48.1,24.5,7.5
E00053817,14.3,48.4,29.4,7.9
E00053818,10.1,50.4,24.4,15.1
E00053819,18.3,43.7,30.3,7.7
E00053820,31.9,40.5,19.8,7.8
E00053821,50.6,40.7,5.6,3.1
E00053822,15.1,38.7,31.9,14.3
E00053823,20.7,38.5,29.6,11.1
E00053824,67.3,29.3,2,1.4
E00053825,13.8,46.7,31.6,7.9
E00053826,52,29.3,9.8,8.9
E00053827,39.1,34.4,18,8.6
E00053828,47,40.9,10.6,1.5
E00053829,21.7,45.3,24.2,8.7
E00053830,50.4,35,7.3,7.3
E00053831,27,50.7,17.8,4.6
E00053832,55.6,29.6,10.2,4.6
E00053833,39.7,39.7,16.5,4.1
E00053834,13.7,42.9,32.9,10.6
E00053836,15.9,42.4,29.5,12.1
E00053837,44.9,40.2,11,3.9
E00053838,49.4,25.3,18.4,7
E00053839,11,46.3,36.6,6.1
E00053841,10.6,32.6,39.4,17.4
E00053842,10.9,55.8,27.5,5.8
E00053843,15.2,57.1,16.2,11.4
E00053844,11.3,33.9,37.1,17.7
E00053845,19.6,41.3,26.1,13
E00053846,17.9,36.6,33.6,11.9
E00053847,18.5,33.1,28.2,20.2
E00053848,61.6,25.6,12,0.8
E00053850,26.2,54.1,17.2,2.5
E00053851,8.1,36.3,40.7,14.8
E00053852,33.8,43.2,20.9,2.2
E00053853,35.6,36.9,20.8,6.7
E00053854,12.4,45,23.3,19.4
E00053856,18.8,44.4,24.1,12.8
E00053857,37.8,40.5,12.6,9
E00053858,41.4,39.8,16.4,2.3
E00053859,20.4,30.6,31.6,17.3
E00053861,17.7,33.3,35.4,13.5
E00053862,30.3,46.5,11.3,12
E00053863,31.6,36.8,21.1,10.5
E00053864,40.7,44.7,8.9,5.7
E00053867,54,24.8,11.7,9.5
E00053868,10.7,44.3,32.8,12.3
E00053869,11.9,38.1,35.7,14.3
E00053870,18.2,40.2,34.8,6.8
E00053871,14.2,47,29.1,9.7
E00053873,27.7,47.7,17.4,7.1
E00053874,4.9,46.3,34.5,14.3
E00053875,24.4,48,23.6,4.1
E00053876,18.2,49.6,28.9,3.3
E00053877,14.8,42.6,35,7.7
E00053878,36.3,47.6,12.1,4
E00053879,16.2,57.4,19.1,7.4
E00054034,25.3,43.8,23.2,7.7
E00054035,8,37.5,39.8,14.8
E00054036,24.9,43.8,26,5.3
E00054037,19.1,43.9,28.7,8.3
E00054068,69.2,30,0.8,0
E00054069,41.7,39.9,14.7,3.7
E00054070,29.8,46.8,20.2,3.2
E00054071,39.9,34.1,23.2,2.9
E00054072,29.9,46.5,16.7,6.9
E00054073,52.5,38.1,7.6,1.7
E00054074,61.5,26.9,11.5,0
E00054075,57.8,31.2,7.3,3.7
E00054076,48.5,35.6,12.9,3
E00054127,50.7,36.8,10.3,2.2
E00054130,32.3,46.2,16.2,5.4
E00054134,44.4,43,7.4,5.2
E00054135,48.1,29,18.3,4.6
E00054136,38,40.5,16.5,5
E00054139,39.2,45.5,11.2,4.2
E00054141,37.4,41.5,17.7,3.4
E00054143,50.7,35.6,10.3,3.4
E00054144,43.9,44.6,8.3,3.2
E00054146,38.2,51.7,6.7,3.4
E00054147,47,46.4,6,0.7
E00054148,21.9,42.3,29.2,6.6
E00054150,48.5,43.2,6.8,1.5
E00054151,41.1,41.1,12.9,4.8
E00054152,36,44,17.3,2.7
E00054153,47.2,37.5,9.7,5.6
E00054154,24.4,43.7,23.7,8.1
E00054155,21.3,52.8,16.5,9.4
E00054162,50.5,31.9,9.9,7.7
E00054164,79.2,18.4,1.6,0.8
E00054167,52.8,40.9,5.7,0.6
E00054169,45.3,43.8,10.2,0.8
E00054172,46.2,43.4,7.7,2.8
E00054174,9.7,48.4,28.2,13.7
E00054175,30.3,52.1,16,1.7
E00054176,33.8,41.5,19.7,4.9
E00054177,26.2,29.5,31.5,12.8
E00054178,24,46.7,22,7.3
E00054179,21.5,50.4,22.3,5.8
E00054181,31.5,38.9,22.8,6.7
E00054182,26.8,50.4,17.1,5.7
E00054183,42.1,39.7,15.1,3.2
E00054184,57.9,38,4.1,0
E00054186,21,51.6,21,6.5
E00054187,43.4,41.2,12.5,2.9
E00054188,30.8,47.7,16.2,5.4
E00054189,46.9,37.7,12.3,3.1
E00054190,55.1,35.4,8.8,0.7
E00054191,27,49.6,17.7,5.7
E00054192,35.3,43.2,16.5,5
E00054193,48,39.8,11.4,0.8
E00054194,25.7,42.9,21.4,10
E00054196,20.6,47.1,25,7.4
E00054197,15,40.9,35.4,8.7
E00054198,16.8,51.8,21.9,9.5
E00054199,10,51.5,32.3,6.2
E00054200,12.5,53.3,27.5,6.7
E00054202,9.2,56,27.5,7.3
E00054203,39.5,41.5,14.3,4.8
E00054205,22.2,50.8,23.8,3.2
E00054206,66.5,28.4,3.9,1.3
E00054209,23.1,53.8,17.9,5.1
E00054210,31.4,45.8,16.1,6.8
E00054211,38.6,42.1,17.5,1.8
E00054214,45,44,11,0
E00054216,33.3,42.5,20,4.2
E00054218,31.6,44.9,21.3,2.2
E00054220,38.6,37.9,20,3.4
E00054221,24.6,38.9,30.2,6.3
E00054222,55.6,35.4,7.1,2
E00054224,35.9,41.7,17.5,4.9
E00054226,25.8,46.4,23.2,4.6
E00054227,6.7,37.8,38.7,16.8
E00054228,10.8,40.5,39.2,9.5
E00054229,8.6,37.1,41.4,12.9
E00054231,22.6,49.6,21.8,6
E00054232,25.5,37.6,23.4,13.5
E00054233,20.4,42.8,28.9,7.9
E00054234,26.5,44.4,24.1,4.9
E00054235,13.8,41.4,33.6,11.2
E00054236,34.2,41.4,15.3,9
E00054237,19.7,53,20.5,6.8
E00054238,5.1,41.2,36,17.6
E00054239,24.8,50.4,22.2,2.6
E00054240,15.7,40.9,37.4,6.1
E00054241,14.8,49.1,29.6,6.5
E00054242,20.5,48.4,27.9,3.3
E00054243,24.1,37.5,29.5,8.9
E00054244,11.2,51,33.6,4.2
E00054245,16,45,22.9,16
E00054246,17.9,49.7,22.8,9.7
E00054247,21.2,50.9,21.7,6.1
E00054248,29.6,44.4,19.3,6.7
E00054249,14.8,48.3,28.2,8.7
E00054250,3.3,26.4,54.5,15.7
E00054251,25,54.7,16.4,3.9
E00054252,28,44.1,24.6,3.4
E00054253,13.2,45,31.8,10.1
E00054254,32.6,38.5,23.4,5.4
E00054255,38.6,36.6,19.3,5.5
E00054256,0.9,26.4,55.5,17.3
E00054257,29.2,47.2,18,5.6
E00054258,11.6,52.9,28.1,7.4
E00054259,52.4,37.3,9.5,0.8
E00054260,7,33.7,38.4,20.9
E00054261,32.5,49.6,13.7,4.3
E00054262,17.7,41.9,32.3,8.1
E00054263,34.8,43.5,17.4,4.3
E00054264,19,44.3,30.5,6.3
E00054265,55,33,10.1,1.8
E00054266,21.2,39.8,31.4,7.6
E00054267,32,46.7,18.8,2.5
E00054268,26.4,60.3,10.9,2.3
E00054269,15.8,41.2,32.7,10.3
E00054270,16.5,38.5,32.1,12.8
E00054271,17.5,44.8,29.4,8.4
E00054272,21.8,43.5,25.8,8.9
E00054274,4.6,33.9,45.9,15.6
E00054275,23.1,41.9,23.9,11.1
E00054277,12.7,48.3,31.4,7.6
E00054278,7.3,37.3,39.3,16
E00054279,7.2,37.8,48.6,6.3
E00054282,23.2,52.3,17.9,6.6
E00054283,6.1,41.2,35.9,16.8
E00054284,16.9,42.4,29.7,11
E00054285,22.9,47.9,20.7,8.6
E00054286,23.4,48.6,23.4,4.5
E00054287,27.5,41.7,23.3,7.5
E00054288,15.8,48.2,21.9,14
E00054343,24.5,42.7,27.3,5.6
E00054344,69.8,25.6,3.9,0.8
E00054345,73.5,24.8,1.7,0
E00054346,46.9,40.3,11.9,0.9
E00054350,41.5,48.2,10.4,0
E00054351,61.8,30.7,6.2,1.2
E00054353,45.1,41.8,12.3,0.8
E00054355,30.9,52.5,14.4,2.2
E00054356,16.3,38.8,33.3,11.6
E00054357,38.3,48.3,12.4,1
E00054358,50,35.5,9.7,4.8
E00054362,45.9,36.3,14.8,3
E00054363,35.1,50.6,9.1,5.2
E00054364,10.1,45.9,34.5,9.5
E00054366,20.4,45.8,26.1,7.7
E00054368,43.8,46,6.6,3.6
E00054372,58.8,33.6,7.6,0
E00054374,33.6,41.3,23.1,2.1
E00054375,32.3,46.9,14.6,6.2
E00054376,45,41.4,11.7,1.8
E00054377,40.7,44.4,12.6,2.2
E00054379,27.3,50,19.7,3
E00054380,34.5,46.2,14.5,4.8
E00054381,33.9,45.2,17.2,3.8
E00054387,25.5,53.8,17.9,2.8
E00054388,51.4,31.5,13,4.1
E00054389,40.4,51.7,6.6,1.3
E00054390,49.6,35.6,8.1,6.7
E00054391,29.9,46,18.2,5.8
E00054392,10.3,50,34.1,5.6
E00054393,27.1,39.8,22.6,10.5
E00054394,23.7,50.6,23.7,1.9
E00054395,11.8,51.3,31.1,5.9
E00054396,7.4,46.6,29.1,16.9
E00054397,12,49.6,30.8,7.7
E00054398,5.7,45.9,37.7,10.7
E00054399,44.5,40.4,12.3,2.7
E00054400,23,42.6,23,11.5
E00054401,53.7,26,15.4,4.9
E00054402,22.5,51.2,16.3,10.1
E00054403,8.1,51.1,28.9,11.9
E00054404,24.2,45.8,20.8,9.2
E00054405,24.8,39.1,18,18
E00054407,28.6,30.2,21.4,19.8
E00054408,16.8,42,28.2,13
E00054409,24.8,48.2,19.9,7.1
E00054410,24.4,27.4,25,23.2
E00054411,40.7,34.7,18,6.6
E00054412,47.5,46.8,5.7,0
E00054413,27.2,52.8,16,4
E00054414,22.7,51.3,18.5,7.6
E00054415,37.8,53.5,5.5,3.1
E00054416,31.7,39.2,28.3,0.8
