geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00053353,16,65.2,18.7
E00053357,8.9,79.7,11.4
E00053359,13.6,72.9,13.6
E00053360,9.3,68.2,22.5
E00053361,8.6,81.3,10.1
E00053362,4.7,83.9,11.4
E00053363,12.7,68.2,19.1
E00053364,3.1,78.5,18.5
E00053365,6.7,74.2,19.1
E00053366,13.8,66.4,19.8
E00053369,8.4,75.9,15.7
E00053370,17.2,71.1,11.7
E00053371,15,81.7,3.3
E00053372,7.8,75.8,16.4
E00053373,5.9,76.6,17.6
E00053374,9.6,76.3,14.1
E00053375,6,79.5,14.5
E00053376,12,77.6,10.4
E00053377,9.8,65.7,24.5
E00053378,12.8,57.9,29.3
E00053379,10.8,66.7,22.5
E00053380,7.8,74.1,18.1
E00053381,8.1,55.4,36.5
E00053382,14.2,60.2,25.7
E00053383,7.2,72.2,20.6
E00053384,15.8,67.1,17.1
E00053385,12.5,72.5,15
E00053386,11.2,66.4,22.4
E00053401,6.5,77.8,15.7
E00053403,15.7,70.4,13.9
E00053404,8.1,72.6,19.4
E00053405,9.7,71.6,18.7
E00053406,7.5,64.5,28
E00053407,13.6,75,11.4
E00053408,7.7,84.6,7.7
E00053410,13.3,65.6,21.1
E00053411,13.9,71.3,14.9
E00053412,13,68.8,18.2
E00053414,6,72,22
E00053415,4.6,84.9,10.6
E00053416,19,55.2,25.9
E00053417,13,64,23
E00053418,4.7,82.2,13.2
E00053419,5.7,76.4,17.9
E00053420,13.8,66.7,19.5
E00053421,9.5,70.3,20.3
E00053422,12.7,60.3,27
E00053424,9.7,57,33.3
E00053425,14.9,52.9,32.2
E00053426,18,52,30
E00053427,16.1,68.5,15.3
E00053428,6.3,75,18.8
E00053430,6.7,73.3,20
E00053431,7.5,78.3,14.2
E00053432,12.1,65.4,22.4
E00053434,10.9,65.6,23.4
E00053435,10.2,72.9,16.9
E00053436,14.1,53.3,32.6
E00053437,5.9,76.3,17.8
E00053438,18.3,68.3,13.4
E00053439,10.3,71.7,17.9
E00053451,19.4,64.5,16.1
E00053453,5,73.8,21.3
E00053454,12.5,66.3,21.2
E00053455,15.2,68.5,16.3
E00053456,8.5,79.4,12.1
E00053457,12.8,74.3,12.8
E00053458,9.6,72.6,17.8
E00053459,14.5,66.3,19.3
E00053460,8,68.8,23.2
E00053462,6.3,82.1,11.6
E00053463,11,73.2,15.7
E00053464,10.5,69.2,20.3
E00053465,7.6,75.4,16.9
E00053466,10.8,77.5,11.8
E00053467,6.5,75,18.5
E00053468,8.6,68.6,22.9
E00053469,13.8,69.1,17.1
E00053470,16.8,50.5,32.7
E00053471,6.7,72.4,21
E00053472,12.7,57.1,30.2
E00053473,14.6,64.6,20.8
E00053474,5.5,70.3,24.1
E00053475,5.6,84.1,10.3
E00053476,15.5,66.4,18.1
E00053477,6.8,77.7,15.5
E00053478,15.2,63.8,21
E00053479,8.4,64.5,27.1
E00053480,7.3,69.9,22.8
E00053481,9.3,72,18.6
E00053482,4.5,89.1,6.4
E00053483,12.2,70.4,17.3
E00053484,6.4,66.7,27
E00053485,12.6,64,23.4
E00053486,12.2,68.9,18.9
E00053487,11.9,72.9,15.3
E00053488,5.9,86.4,7.6
E00053489,11.6,76.8,11.6
E00053490,5.1,80.3,14.5
E00053491,4.9,83.9,11.2
E00053493,9,71.6,19.4
E00053494,12.5,61.5,26
E00053495,18.1,63,18.9
E00053496,4.8,76,19.2
E00053497,15.3,60.4,24.3
E00053498,9.8,63.9,26.3
E00053499,9.4,54.4,36.2
E00053500,14.4,71.2,14.4
E00053501,8.6,74.1,17.2
E00053502,7.5,73.6,18.9
E00053503,13.8,56.3,30
E00053641,7.9,42.4,49.6
E00053642,11.3,55.6,33.1
E00053643,14.7,50.7,34.6
E00053644,6.2,72.6,21.2
E00053645,12.3,61.4,26.3
E00053646,7.8,66.7,25.5
E00053647,8.3,65.6,26
E00053648,10.6,58.9,30.5
E00053649,10.9,72.3,16.8
E00053650,8.2,52.7,39
E00053651,7.3,78.2,14.5
E00053652,5.7,62.1,32.1
E00053653,7.2,72.2,20.6
E00053654,13.8,52,34.1
E00053655,6.5,67.4,26.1
E00053656,13.3,57.1,29.6
E00053657,12.1,71.1,16.8
E00053658,17.5,40.2,42.3
E00053659,8,70.5,21.6
E00053660,18.1,68.1,13.9
E00053661,15.7,59,25.3
E00053663,16.2,29.3,54.5
E00053664,10.9,33.9,55.2
E00053665,13.8,36.9,49.3
E00053666,11.2,40.4,48.4
E00053667,17.9,43.2,38.9
E00053668,11.6,41.3,47.1
E00053670,7.6,35.9,56.5
E00053671,8.4,69.7,21.8
E00053672,12.6,44.4,43
E00053673,11.3,37.6,51.1
E00053674,17.9,42,40.2
E00053675,13.5,41.8,44.7
E00053676,7.1,41.8,51.1
E00053677,9.8,46,44.3
E00053678,10.3,42.8,46.9
E00053679,6.5,53.9,39.6
E00053680,8.8,64.8,26.4
E00053681,11.5,37.6,50.9
E00053682,8.2,56.8,34.9
E00053683,12.3,66.7,21.1
E00053684,6.3,53.6,40.2
E00053685,9,62.2,28.8
E00053686,16.1,46.8,37.1
E00053786,12.5,23.1,64.4
E00053787,8.5,56.6,34.9
E00053788,9.8,38.7,51.4
E00053789,14.4,41,44.5
E00053790,7.7,55.4,36.9
E00053791,5.4,29.2,65.4
E00053792,10.1,45,45
E00053793,11.8,41.8,46.4
E00053794,15.9,30.1,54
E00053795,9.1,38.4,52.4
E00053796,12,56,32
E00053797,10.2,52,37.8
E00053798,11.3,46.1,42.6
E00053799,14.8,51,34.2
E00053800,10.7,51.8,37.5
E00053801,6.5,58.9,34.7
E00053802,13.3,41.5,45.2
E00053803,9.5,41.6,48.9
E00053804,10.7,30.2,59
E00053805,9.4,24.6,65.9
E00053806,11.8,29.4,58.8
E00053807,21.4,20.5,58
E00053808,15.1,37.7,47.2
E00053809,17.6,32.1,50.3
E00053810,9.4,28.1,62.5
E00053811,10.7,28.6,60.7
E00053812,8.9,26.8,64.3
E00053813,12.4,25.5,62.1
E00053814,10.8,30.1,59.1
E00053815,14.9,35.1,50
E00053816,10.3,41,48.7
E00053817,7.1,46.5,46.5
E00053818,14.4,49,36.5
