geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00053353,40.1,14.2,28.8,17
E00053357,42.1,10.4,35.4,12.2
E00053359,38,16.7,33.3,12
E00053360,45.3,12.9,23.7,18
E00053361,28.9,18.3,44.4,8.5
E00053362,35.7,7.9,40.5,15.9
E00053363,39.7,11.1,31.7,17.5
E00053364,32.3,12.9,45.2,9.7
E00053365,32,15,38.8,14.3
E00053366,32.7,7.8,46.4,13.1
E00053369,35.7,9.7,40.3,14.3
E00053370,31.8,13.3,43.6,11.3
E00053371,38.5,7.5,38,16
E00053372,37.5,9.6,40.4,12.5
E00053373,33.7,11.4,45.8,9
E00053374,46.8,10.8,28.1,14.4
E00053375,36,19.9,27.2,16.9
E00053376,28.2,13.6,50.8,7.3
E00053377,49.2,14.1,20.3,16.4
E00053378,41.1,13.7,25.1,20
E00053379,48.6,11.2,27.1,13.1
E00053380,46.7,12.6,29.6,11.1
E00053381,42.8,14.5,18.8,23.9
E00053382,40.4,17,31.4,11.2
E00053383,42.9,15,32.1,10
E00053384,37.8,13.3,38.5,10.4
E00053385,39.5,14.5,28.2,17.7
E00053386,39.8,7.6,33.9,18.6
E00053401,27.7,15.5,46.5,10.3
E00053403,37.9,10,40.7,11.4
E00053404,34.7,8.9,44,12.4
E00053405,34.7,16,41,8.3
E00053406,43.3,17.8,26.7,12.2
E00053407,30.3,14.3,42.9,12.6
E00053408,28.2,16,45.8,9.9
E00053410,32.5,15.2,45,7.3
E00053411,38.1,13.1,44.4,4.4
E00053412,41.7,15.2,28.5,14.6
E00053414,35.4,17.5,39.6,7.5
E00053415,32.1,12.8,45.5,9.6
E00053416,39.5,14.5,36,10
E00053417,36.8,18.4,30.5,14.4
E00053418,33.8,14.1,39.9,12.2
E00053419,43.1,12.5,29.2,15.3
E00053420,37,14.4,34.9,13.7
E00053421,45.7,18.1,21.9,14.3
E00053422,41.1,17.8,26.2,15
E00053424,50,12.5,18.1,19.4
E00053425,44.3,11.8,32,11.8
E00053426,50.9,11.8,27.3,10
E00053427,40.1,15.3,35.7,8.9
E00053428,39.5,13.2,28.9,18.4
E00053430,45.1,19.5,26.8,8.5
E00053431,38.3,18.1,30.9,12.8
E00053432,50,12,22.2,15.7
E00053434,37.1,14.4,39.6,8.9
E00053435,30,12.4,44.1,13.5
E00053436,54.2,13.1,16.8,15.9
E00053437,39.3,16,33.1,11.7
E00053438,36,20.7,34,9.3
E00053439,30.9,14.7,38.2,16.2
E00053451,39.2,19,29.7,12
E00053453,45.3,9.4,31.3,14.1
E00053454,42.9,21.1,23.6,12.4
E00053455,36.3,17.6,31,15.1
E00053456,39,20,30.2,10.7
E00053457,41.8,22.4,23.9,11.9
E00053458,36.8,12.9,34.2,16.1
E00053459,40.7,15.7,32.4,11.3
E00053460,37.4,14.1,38,10.4
E00053462,33.8,12,39.8,14.3
E00053463,37.6,17.4,33.9,11
E00053464,37.4,13.7,33.8,15.1
E00053465,32.2,16.1,42.7,9.1
E00053466,35.1,18.9,39.2,6.8
E00053467,41.7,15.7,31.5,11
E00053468,43.7,16.8,27.7,11.8
E00053469,36.9,15.3,29.3,18.5
E00053470,47.8,14.5,21.4,16.4
E00053471,53.2,16.7,17.9,12.2
E00053472,46.9,11.3,26.3,15.6
E00053473,32.5,16.7,32.5,18.4
E00053474,55.9,15.1,16.1,12.9
E00053475,40.2,16.7,28,15.2
E00053476,40.1,11.7,35.2,13
E00053477,31.2,15.6,32.1,21.1
E00053478,45,14.5,33,7.5
E00053479,51.2,16.3,21.1,11.4
E00053480,45,13.7,26.7,14.5
E00053481,36.7,14.4,38.9,10
E00053482,33.8,15.1,38.8,12.2
E00053483,36.7,14.8,41.4,7
E00053484,47.7,14,22.4,15.9
E00053485,42.2,17.2,23.3,17.2
E00053486,29,20.7,34.6,15.7
E00053487,31.1,27.8,24.5,16.6
E00053488,39.7,19,24,17.4
E00053489,26.2,17.6,39.5,16.7
E00053490,41.7,23.8,20.2,14.3
E00053491,28,20.6,34.6,16.8
E00053493,35.1,21.1,30.4,13.4
E00053494,35,19,21.9,24.1
E00053495,34.9,22.8,23.8,18.5
