geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00053354,95.7,0,4.3,0
E00053387,95.1,0,4.9,0
E00053388,97.1,0.4,2.6,0
E00053389,91,0.3,8.7,0
E00053391,98.4,0,1.2,0.4
E00053392,92.9,0,6.7,0.4
E00053393,86.4,0,13.6,0
E00053397,85.5,0,13.3,1.2
E00053398,86.5,0,13.5,0
E00053399,88.3,0.3,10.8,0.6
E00053400,96,0.4,3.7,0
E00053409,90.4,0,9.6,0
E00053440,84.3,0,14.6,1.1
E00053441,90.5,0.9,8,0.6
E00053442,92.5,1.2,6,0.3
E00053443,95.5,0.9,3.6,0
E00053444,91.8,0,6.5,1.7
E00053445,91,0,9,0
E00053447,88.7,0.7,10.7,0
E00053448,95.3,0,4.7,0
E00053450,90.4,0,8.1,1.5
E00053452,96.9,0,3.1,0
E00053687,88.7,0,11.3,0
E00053688,89,0,11,0
E00053689,92.7,0,7.3,0
E00053690,93.7,0.3,5.6,0.3
E00053691,92.6,0.8,6.6,0
E00053692,92.8,0.3,6.6,0.3
E00053693,89.8,0,10.2,0
E00053695,90.9,0,9.1,0
E00053696,92.2,0,7.8,0
E00053697,94.5,0,5.5,0
E00053698,92,0,6.5,1.5
E00053699,93.3,0.4,5.2,1.1
E00053706,94.7,0,5.3,0
E00053719,92.3,0,7.7,0
E00053720,91.1,0,8.5,0.4
E00053723,91.8,0,8.2,0
E00053726,89.7,0.3,9.9,0
E00053935,93.4,0.4,5.5,0.7
E00053936,91.3,0.4,7.9,0.4
E00053937,88,0,12,0
E00053938,89.3,0.5,10.1,0
E00053939,93,0.8,5.5,0.8
E00053940,92.2,0.3,7,0.6
E00053941,89,0,11,0
E00053942,93.4,0.5,5.6,0.5
E00053943,86.6,0.5,13,0
E00053944,87,0,11.6,1.4
E00053945,95.2,0.6,3.7,0.6
E00053946,88.2,0.4,10.3,1.1
E00053947,89.1,0,10.2,0.8
E00053948,93.2,0.3,5.7,0.9
E00053949,89.4,0.3,10.3,0
E00053950,91,1.1,6.4,1.5
E00053951,84.6,0.5,13.8,1.1
E00053952,92.7,1.9,5.4,0
E00053953,89.8,0.7,8.5,1.1
E00053954,91.5,0.7,6.8,1
E00053955,95.2,0.5,3.7,0.5
E00053956,89.4,1.2,8.8,0.6
E00053957,93.1,0.5,6.4,0
E00053958,90.2,0,9.8,0
E00053959,93.6,0.3,6.1,0
E00053960,90.1,0,9.9,0
E00053961,94.4,0,5.6,0
E00053962,94.6,0.4,4.3,0.7
E00053963,95.4,0,4.6,0
E00053964,90.6,0,9,0.3
E00053965,82.7,1,16,0.3
E00053966,91,0,8.7,0.3
E00053967,91.1,0,8.6,0.3
E00053968,92.3,0,7.7,0
E00053969,90.5,0,9.1,0.4
E00053970,85.3,1.1,13.2,0.4
E00053971,92.6,0.4,7,0
E00053972,91.8,0.7,5.7,1.8
E00053973,87.7,0.4,11.4,0.4
E00053974,88.6,0.8,10.2,0.4
E00053975,89.6,0.5,10,0
E00053976,91.4,0.4,7.1,1.1
E00053977,88.9,0,10.8,0.3
E00053978,96.5,0,3.2,0.3
E00053979,85.9,0,13.5,0.6
E00053980,85.4,0.3,14.2,0
E00053981,89.3,0.8,9,0.8
E00053982,93,0,6.7,0.3
E00053983,94.8,0,4.3,1
E00053984,94.4,0,5.2,0.4
E00053985,91.6,0,8,0.3
E00053986,93.7,0,6.3,0
E00053987,93.2,0.2,6.3,0.3
E00053988,90.8,0,8.6,0.6
E00053989,97,0,2.6,0.4
E00053990,89.6,0,9.6,0.9
E00053991,95,0,2.5,2.5
E00053992,91.8,0,6.7,1.5
E00053993,94.9,0,4.6,0.5
E00053994,93,0,6.6,0.4
E00053995,96.1,0,3.9,0
E00053996,85.4,0.3,14.3,0
E00053997,95.2,0,4.5,0.3
E00053998,95.3,0,4.7,0
E00053999,96.7,0.2,3.1,0
E00054000,99.4,0.3,0.3,0
E00054001,93.4,0,6.2,0.4
E00054002,94.5,0,5.2,0.3
E00054003,94.3,0.4,5.4,0
E00054004,94.8,0,5.2,0
E00054005,90,0,9.7,0.3
E00054006,87,0,12.6,0.4
E00054007,91.8,0,8.2,0
E00054008,95.8,0,4.2,0
E00054009,92.8,0,7.2,0
E00054011,88.9,0,11.1,0
E00054012,94.1,0,4.8,1
E00054013,78.9,0,20.7,0.4
E00054014,93.4,0,6.6,0
E00054015,94.3,0.3,4.9,0.6
E00054016,91,0,9,0
E00054017,90.5,0,9.5,0
E00054019,95.3,0.7,3.8,0.2
E00054020,91.9,0.4,6.8,0.9
E00054021,96.5,0,2.8,0.7
E00054022,92.5,0,6,1.5
E00054023,95.8,0,4.2,0
E00054024,96.1,0,3.7,0.3
E00054025,98,0.2,1.2,0.6
E00054026,94.1,0,5.4,0.5
E00054027,91.9,0.3,7.8,0
E00054028,92.8,0.2,5.7,1.3
E00054029,94.4,0,5.4,0.2
E00054030,93.9,0,6.1,0
E00054031,95.7,0,4.3,0
E00054032,89.2,0,10.8,0
E00054033,90.1,0,9.9,0
E00054038,89.7,0,9.4,0.9
E00054039,76,0,21.5,2.5
E00054040,84.4,0,13.8,1.9
E00054041,94.6,0,5.2,0.2
E00054042,85.6,0,14.4,0
E00054043,81.1,0,18.4,0.4
E00054044,75.1,0,23.4,1.5
E00054045,92.7,0,7.3,0
E00054046,95,0.2,4.2,0.5
E00054047,91.7,0,7.9,0.4
E00054048,94.9,0,4.4,0.7
E00054049,57.1,0,27.9,15
E00054050,87,0,12.2,0.8
E00054051,91.8,1.1,7.1,0
E00054052,93.4,0,6.6,0
E00054053,90.8,0,9.2,0
E00054054,89.6,0,10.4,0
E00054055,94.2,0.4,5,0.4
E00054056,91,0,8.1,0.9
E00054057,93.9,0,6.1,0
E00054058,94.5,0.3,5.2,0
E00054059,87.7,0,11.8,0.5
E00054060,89.4,0,10.2,0.4
E00054061,91.4,0,8.6,0
E00054062,92,0.3,7.7,0
E00054063,90.9,0,9.1,0
E00054064,85.1,0,14.9,0
E00054065,88.5,0,11.5,0
E00054066,92.1,0,7.6,0.3
E00054067,93,0,6.6,0.4
E00054077,91.5,0,6.5,2
E00054079,95.8,0.4,3.8,0
E00054080,92,0.2,7.2,0.5
E00054082,90.7,0.4,8.5,0.4
E00054083,97.1,0,1.5,1.3
E00054085,89.2,0,9.7,1.1
E00054086,94.3,0.2,5.3,0.2
E00054087,96.7,0,3.1,0.3
E00054089,94.8,0,5.2,0
E00054090,95.5,0,4.5,0
E00054091,94.5,0,3.5,2
E00054092,92.1,0,7.4,0.4
E00054093,93.7,0,5.6,0.8
E00054094,89.8,0,9.2,1.1
E00054095,92.8,0.3,5.4,1.5
E00054096,95.8,0,3.7,0.5
E00054097,95.9,0,4.1,0
E00054098,93.4,0,6.6,0
E00054099,92.6,0,7.4,0
E00054100,93.1,0,6.9,0
E00054101,92.9,0,7.1,0
E00054102,90.2,0,9.8,0
E00054103,95.7,0,4,0.3
E00054104,90.8,0,9.2,0
E00054105,87.5,0.4,12.1,0
E00054106,93.6,0,6,0.4
E00054107,92.9,0,7.1,0
E00054109,91.4,0.3,7.6,0.6
E00054110,95.2,0,4.8,0
E00054111,85.6,0.5,13.8,0
E00054112,82.5,0,16,1.5
E00054113,90.4,0.7,8.5,0.4
E00054115,93.5,0.3,6,0.3
E00054116,94.8,0.6,4.6,0
E00054117,92.4,0.2,7.3,0
E00054118,94.3,0,5.7,0
E00054119,97.5,0,2.5,0
E00054120,97.3,0,2.5,0.2
E00054121,95.6,0,4.2,0.2
E00054122,91.3,1.2,6.7,0.8
E00054123,89.9,0,10.1,0
E00054124,95.6,0,4.2,0.2
E00054125,94.7,0.3,5,0
E00054126,93.7,0,5.4,0.9
E00054289,95.7,0.3,3.8,0.3
E00054290,91.4,0.9,7.8,0
E00054291,91.1,0,7.3,1.6
E00054292,95.4,0,4.6,0
E00054293,93.1,0.6,6.4,0
E00054294,90.5,0.8,8,0.6
E00054295,95.5,0,4.5,0
E00054296,90.6,1,7.6,0.7
E00054297,94.8,0.3,4.4,0.5
E00054298,84.1,0,15.9,0
E00054299,95.8,0,3.8,0.3
E00054300,97,0,2.7,0.3
E00054301,92.9,0,7.1,0
E00054302,95.4,0.4,4.2,0
E00054303,92.2,0.6,6.8,0.3
E00054304,95,0.2,4.6,0.2
E00054308,94.6,0,5.4,0
E00054316,96.7,0.7,2.6,0
E00054330,93.6,0.4,5.7,0.4
E00054739,85.6,0,14.4,0
E00056774,90,0,10,0
E00141241,93.7,1,5.4,0
E00141242,90.2,0,8,1.8
E00176155,89.5,0.3,10,0.3
E00176163,97.8,0,2.2,0
E00176178,88.6,0,11.1,0.3
E00176190,96.2,0.7,2.4,0.7
E00176201,96.8,0,3.2,0
E00176202,89.4,0.4,9.8,0.4
E00176204,89.4,0,9.8,0.8
E00176215,92.7,0.3,7,0
E00177781,87.3,0,12.7,0
E00177821,92.6,0.4,6.7,0.4
