geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00053354,17.3,42.1,31.6,9
E00053387,8.5,40,42.3,9.2
E00053388,6.9,35.3,42.2,15.5
E00053389,27.5,36.3,28.8,7.5
E00053391,14.3,47.6,28.6,9.5
E00053392,14.9,45.5,33.1,6.6
E00053393,20.8,48,24.8,6.4
E00053397,26.9,53.7,14.8,4.6
E00053398,26.1,45.8,21.1,7
E00053399,14.5,39.3,35.9,10.3
E00053400,8.3,39.2,41.7,10.8
E00053409,17.9,47.9,27.9,6.4
E00053440,18,60.9,18,3
E00053441,13.4,32.8,42.5,11.2
E00053442,2.3,41.4,42.2,14.1
E00053443,3.7,28.9,50.4,17
E00053444,9.8,41.7,36.4,12.1
E00053445,10.7,52.1,28.1,9.1
E00053447,12.8,35.2,38.4,13.6
E00053448,10.3,38.9,39.7,11.1
E00053450,16.8,48.8,27.2,7.2
E00053452,14.6,46,30.7,8.8
E00053687,27.4,56.3,11.9,4.4
E00053688,10.9,56.5,26.1,6.5
E00053689,4.1,47.5,39.3,9
E00053690,8.1,40.7,41.5,9.8
E00053691,11.3,51.6,29.8,7.3
E00053692,9.9,50.3,34.4,5.3
E00053693,8.3,54.5,28,9.1
E00053695,8.1,31.1,45.9,14.8
E00053696,17.8,52.2,26.1,3.8
E00053697,27,47,20,6.1
E00053698,10.9,52.2,29,8
E00053699,12.1,41.9,37.1,8.9
E00053706,9.9,34.4,42,13.7
E00053719,10.5,52.3,26.8,10.5
E00053720,11.3,46.8,33.1,8.9
E00053723,11.9,43.2,36.4,8.5
E00053726,8.8,38.4,42.4,10.4
E00053935,18.2,51.2,26.4,4.1
E00053936,22.2,53.3,18.5,5.9
E00053937,17.8,44.5,27.4,10.3
E00053938,7.7,38.5,38.5,15.4
E00053939,4.5,32.9,44.5,18.1
E00053940,21.5,44.6,20.8,13.1
E00053941,24.7,41.2,27.6,6.5
E00053942,27.5,43,23.3,6.2
E00053943,8.2,32.7,44,15.1
E00053944,6.4,30.4,52,11.2
E00053945,3.9,41.9,47.3,7
E00053946,10,34.2,44.2,11.7
E00053947,28.9,44.4,19.3,7.4
E00053948,4.4,38,41.6,16.1
E00053949,9.8,40.6,37.1,12.6
E00053950,13.1,54.6,23.1,9.2
E00053951,21.4,49,20,9.7
E00053952,5.5,37.7,35.6,21.2
E00053953,10.4,39.4,36.8,13.5
E00053954,18.5,40.8,26.1,14.6
E00053955,1.4,26,38.4,34.2
E00053956,0,33.1,44.9,22.1
E00053957,13.4,50.6,30.2,5.8
E00053958,26.5,49,21.2,3.3
E00053959,1.5,39.7,41.9,16.9
E00053960,19.4,60.6,16.4,3.6
E00053961,6.5,49.6,38.8,5
E00053962,13,49.6,30.9,6.5
E00053963,20.3,39.8,28.6,11.3
E00053964,23,54.6,18.4,3.9
E00053965,23.4,46.2,24.1,6.2
E00053966,11.6,41.9,38.8,7.8
E00053967,35.3,41.7,20.1,2.9
E00053968,24.7,54.2,16.9,4.2
E00053969,27.6,50,18.1,4.3
E00053970,26.8,59.4,12.3,1.4
E00053971,7,51.3,35.7,6.1
E00053972,14.5,36.8,42.7,6
E00053973,41.3,46.9,10.5,1.4
E00053974,22.3,57.9,19,0.8
E00053975,27.9,49.2,20.5,2.5
E00053976,19.2,41.5,29.2,10
E00053977,18.5,54.8,20.2,6.5
E00053978,6.4,46.4,41.6,5.6
E00053979,11.9,45.2,28.9,14.1
E00053980,41,37.1,16.9,5.1
E00053981,40.1,49,10.2,0.6
E00053982,15.7,43.8,28.9,11.6
E00053983,36,46.4,13.6,4
E00053984,34.9,42.1,15.1,7.9
E00053985,10.9,50.3,25.2,13.6
E00053986,26.4,48,19.6,6.1
E00053987,10,48.8,32.5,8.8
E00053988,16.4,51.3,25,7.2
E00053989,27.9,36.1,27,9
E00053990,75.4,17.4,5.8,1.4
E00053991,38.7,34.5,21.8,5
E00053992,29.5,45.5,21.4,3.6
E00053993,28.7,26.7,30.7,13.9
E00053994,22.4,47.8,23.9,6
E00053995,12.7,47.3,27.3,12.7
E00053996,38.6,42.1,17.9,1.4
E00053997,14.1,51.1,21.5,13.3
E00053998,17.2,44.3,28.7,9.8
E00053999,10.1,40.2,38.5,11.2
E00054000,23.8,41.3,23,11.9
E00054001,20.6,56.3,14.3,8.7
E00054002,15.6,39.8,34.4,10.2
E00054003,18.3,53.3,21.7,6.7
E00054004,42.7,42.7,10.7,4
