geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00053354,97.8,0.7,0.7,0.7
E00053387,98.5,0.8,0,0.8
E00053388,96.6,2.5,0,0.8
E00053389,98.8,0.6,0,0.6
E00053391,99.2,0.8,0,0
E00053392,100,0,0,0
E00053393,99.2,0.8,0,0
E00053397,99.1,0,0.9,0
E00053398,100,0,0,0
E00053399,96.5,2.1,0,1.4
E00053400,100,0,0,0
E00053409,98.6,1.4,0,0
E00053440,97.7,1.5,0,0.8
E00053441,95.5,4.5,0,0
E00053442,97.7,1.6,0,0.8
E00053443,96.3,3.7,0,0
E00053444,99.2,0,0,0.8
E00053445,99.2,0,0.8,0
E00053447,98.4,0.8,0,0.8
E00053448,100,0,0,0
E00053450,96,4,0,0
E00053452,100,0,0,0
E00053687,98.5,0.7,0,0.7
E00053688,100,0,0,0
E00053689,100,0,0,0
E00053690,99.2,0.8,0,0
E00053691,99.2,0,0,0.8
E00053692,98.7,0.7,0.7,0
E00053693,98.5,1.5,0,0
E00053695,98.5,0.7,0,0.7
E00053696,100,0,0,0
E00053697,99.1,0.9,0,0
E00053698,99.3,0.7,0,0
E00053699,97.6,2.4,0,0
E00053706,100,0,0,0
E00053719,100,0,0,0
E00053720,97.6,2.4,0,0
E00053723,100,0,0,0
E00053726,99.2,0.8,0,0
E00053935,98.3,0.8,0,0.8
E00053936,95.6,0.7,0,3.7
E00053937,98.6,0.7,0,0.7
E00053938,98.7,0,0,1.3
E00053939,98.1,1.9,0,0
E00053940,90.2,5.3,1.5,3
E00053941,95.9,1.2,1.2,1.8
E00053942,96.9,2.1,1,0
E00053943,98.1,1.3,0,0.6
E00053944,96,3.2,0.8,0
E00053945,96.1,3.9,0,0
E00053946,98.3,0,0.8,0.8
E00053947,97.8,0.7,0.7,0.7
E00053948,98.6,1.4,0,0
E00053949,97.9,1.4,0,0.7
E00053950,99.2,0.8,0,0
E00053951,95.2,2.8,0,2.1
E00053952,98.6,1.4,0,0
E00053953,97.9,1.5,0,0.5
E00053954,97.5,0.6,0,1.9
E00053955,97.2,2.8,0,0
E00053956,100,0,0,0
E00053957,94.2,2.9,0.6,2.3
E00053958,92.1,3.3,0.7,4
E00053959,99.3,0,0.7,0
E00053960,95.8,1.8,0,2.4
E00053961,98.6,0.7,0.7,0
E00053962,99.2,0.8,0,0
E00053963,95.5,1.5,1.5,1.5
E00053964,97.4,1.3,0,1.3
E00053965,96.6,2.1,0.7,0.7
E00053966,96.9,2.4,0,0.8
E00053967,99.3,0.7,0,0
E00053968,97.6,1.2,0.6,0.6
E00053969,95.8,0.8,0,3.4
E00053970,96.4,0.7,0,2.9
E00053971,99.1,0,0.9,0
E00053972,98.3,0,0,1.7
E00053973,97.9,0.7,0,1.4
E00053974,94.2,0.8,0.8,4.1
E00053975,98.4,1.6,0,0
E00053976,97.7,2.3,0,0
E00053977,95.1,2.4,0.8,1.6
E00053978,99.2,0.8,0,0
E00053979,95.6,2.2,0,2.2
E00053980,98.3,0,0.6,1.1
E00053981,96.8,1.9,0,1.3
E00053982,100,0,0,0
E00053983,80.2,11.6,0,8.3
E00053984,53.1,32,3.9,10.9
E00053985,98,2,0,0
E00053986,83,12.9,0,4.1
E00053987,93.3,5,0.8,0.8
E00053988,96,4,0,0
E00053989,42.3,48,1.6,8.1
E00053990,78.3,4.3,2.9,14.5
E00053991,58.1,29.9,4.3,7.7
E00053992,92.9,1.8,0.9,4.5
E00053993,35.3,40.2,2,22.5
E00053994,97.1,1.5,0,1.5
E00053995,95.5,2.7,0,1.8
E00053996,97.2,1.4,0,1.4
E00053997,99.2,0.8,0,0
E00053998,95.8,1.7,0,2.5
E00053999,94.7,4.1,0,1.2
E00054000,96.1,3.1,0.8,0
E00054001,97.6,0.8,0,1.6
E00054002,98.4,1.6,0,0
E00054003,97.5,1.7,0.8,0
E00054004,96,2.7,0,1.3
E00054005,96.4,2.1,0.7,0.7
E00054006,96.9,3.1,0,0
E00054007,98.1,1.9,0,0
E00054008,93.5,4.1,0,2.4
E00054009,94.4,4.8,0.8,0
E00054011,95.4,2.6,0,2
E00054012,85.1,11.4,1.8,1.8
E00054013,96.7,2.3,0,0.9
E00054014,96.5,2.8,0,0.7
E00054015,89.5,9.8,0,0.8
E00054016,87.8,10.9,0,1.3
E00054017,90.4,6.7,0.7,2.2
E00054019,89,9.8,0,1.2
E00054020,72.3,18.2,4.1,5.4
E00054021,35.4,53.5,4,7.1
E00054022,59,32,3,6
E00054023,51,28,7,14
E00054024,81.4,12.4,1.4,4.8
E00054025,35.8,51.9,0.9,11.3
E00054026,43.8,32.4,4.8,19
E00054027,98,1.4,0,0.7
E00054028,41.7,34.6,7.1,16.5
E00054029,97.1,2.4,0,0.5
E00054030,86,7,2.3,4.7
E00054031,74.3,21.8,2,2
E00054032,83.3,8,2.2,6.5
E00054033,100,0,0,0
E00054038,81.1,9.8,1.6,7.4
E00054039,79.7,2.6,1.6,16.1
E00054040,55.4,21.3,2,21.3
E00054041,48.1,34.4,5.3,12.2
E00054042,90,0,0,10
E00054043,88.8,3.7,3,4.5
E00054044,88.7,0.6,0.6,10.1
E00054045,99.2,0.8,0,0
E00054046,64,27.2,2.6,6.1
E00054047,59.4,29,5.8,5.8
E00054048,54.5,33.9,3.3,8.3
E00054049,81.2,1.4,0.5,17
E00054050,83.1,5.4,5.4,6.2
E00054051,98.3,1.7,0,0
E00054052,92.9,4.7,0,2.4
E00054053,84.4,6.7,2.2,6.7
E00054054,85.3,8.3,2.8,3.7
E00054055,96.7,0.8,0,2.5
E00054056,97.2,0,0,2.8
E00054057,94.7,2.3,2.3,0.8
E00054058,91.7,2.5,1.7,4.1
E00054059,80.9,6.6,4.6,7.9
E00054060,93.6,3.6,0.9,1.8
E00054061,93.5,4,0,2.4
E00054062,96.2,1.9,0.6,1.3
E00054063,99.1,0.9,0,0
E00054064,95.1,1.2,0.8,2.8
E00054065,97.1,1.9,0,1
E00054066,97.8,2.2,0,0
E00054067,99,0,1,0
E00054077,66.2,15.4,5.4,13.1
E00054079,96.8,2.4,0,0.8
