geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00053354,97.2,0.6,2.1
E00053387,99,0.3,0.7
E00053388,98.2,0.4,1.5
E00053389,97.8,1.5,0.6
E00053391,97.7,0.4,2
E00053392,98.1,1.1,0.7
E00053393,95.7,1.4,2.9
E00053397,94.8,1.2,4
E00053398,100,0,0
E00053399,95.7,1.7,2.6
E00053400,97.8,0.7,1.5
E00053409,94.1,3.6,2.3
E00053440,94.7,2.3,3.1
E00053441,95.7,1.8,2.5
E00053442,94.9,1.8,3.3
E00053443,97.9,0.3,1.8
E00053444,98.6,0.3,1
E00053445,96.7,0.7,2.6
E00053447,98.3,0.3,1.3
E00053448,96,1.7,2.3
E00053450,97.4,0.4,2.2
E00053452,98.3,1,0.7
E00053687,94.9,0.9,4.2
E00053688,98.8,0,1.2
E00053689,95.6,1.6,2.8
E00053690,99.3,0,0.7
E00053691,99.6,0.4,0
E00053692,96.1,3,1
E00053693,97.4,2.2,0.4
E00053695,97.1,1.2,1.7
E00053696,99.3,0.3,0.3
E00053697,95.4,2.1,2.5
E00053698,97.4,0,2.6
E00053699,94.4,2.2,3.4
E00053706,99.3,0.3,0.3
E00053719,99.4,0.3,0.3
E00053720,99.3,0,0.7
E00053723,97.4,0.7,1.9
E00053726,95.8,2.2,1.9
E00053935,89.4,1.1,9.5
E00053936,91.8,2.6,5.6
E00053937,95.9,2.1,2.1
E00053938,94.7,2.1,3.2
E00053939,96.6,2.6,0.8
E00053940,90.8,1.4,7.8
E00053941,96.8,0.2,3
E00053942,92.5,2.4,5.1
E00053943,96.8,1.1,2
E00053944,93.5,2.5,3.9
E00053945,96.3,1.1,2.5
E00053946,95.5,2.7,1.9
E00053947,94,4.1,1.9
E00053948,98.3,0.9,0.9
E00053949,95.6,1.9,2.5
E00053950,93.6,3,3.4
E00053951,91.7,2.4,5.9
E00053952,95.4,2.4,2.1
E00053953,95.7,1.3,3
E00053954,94.9,1,4.1
E00053955,96.3,1.1,2.6
E00053956,96.4,1.8,1.8
E00053957,94.7,1.3,4
E00053958,91.3,0.8,8
E00053959,99.7,0,0.3
E00053960,94.3,2.9,2.9
E00053961,93.9,1.1,5
E00053962,97.8,0.4,1.8
E00053963,91.9,1.4,6.7
E00053964,93.2,2.9,3.9
E00053965,95.4,2,2.6
E00053966,96.2,0,3.8
E00053967,94.8,2.1,3.1
E00053968,95,1.9,3.1
E00053969,89.3,3.7,7
E00053970,92.4,0,7.6
E00053971,91.7,3.1,5.2
E00053972,90.7,2.5,6.8
E00053973,93.1,2.2,4.8
E00053974,91.6,2,6.4
E00053975,99.5,0.5,0
E00053976,94.4,1.5,4.1
E00053977,93.5,3.4,3.1
E00053978,94.6,2.2,3.2
E00053979,92.7,1.5,5.7
E00053980,96.5,0.3,3.1
E00053981,91,1.2,7.8
E00053982,96.3,1.7,2
E00053983,86.7,1.9,11.4
E00053984,85.6,3.5,10.8
E00053985,96,0.3,3.7
E00053986,90.9,1,8.1
E00053987,96.3,1,2.7
E00053988,98.5,0,1.5
E00053989,89.9,1.5,8.6
E00053990,81.6,0.9,17.5
E00053991,83.9,2.3,13.8
E00053992,90.8,1.1,8.1
E00053993,89.3,1.6,9.1
E00053994,99.6,0,0.4
E00053995,94.3,0.7,5
E00053996,93.5,0,6.5
E00053997,97.8,1.3,1
E00053998,96.8,1.1,2.2
E00053999,98.1,0.2,1.6
E00054000,99.1,0.9,0
E00054001,97.5,0,2.5
E00054002,98.4,0,1.6
E00054003,97.1,0,2.9
E00054004,97.7,0,2.3
E00054005,97.8,0.3,1.9
E00054006,93.2,0.7,6
E00054007,95.5,2.3,2.3
E00054008,96.1,0,3.9
E00054009,96.6,0,3.4
E00054011,96.1,0.3,3.6
E00054012,94.8,0.7,4.5
E00054013,95.7,3,1.3
E00054014,97.8,0.6,1.6
E00054015,95.5,0.8,3.7
