geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00053354,96.3,2.8,0.3,0.3,0.3
E00053387,96.9,3.1,0,0,0
E00053388,96,2.9,1.1,0,0
E00053389,97.8,2.2,0,0,0
E00053391,96.1,2.7,0,0.4,0.8
E00053392,98.5,1.5,0,0,0
E00053393,96.8,2.5,0.7,0,0
E00053397,94.8,3.5,1.2,0,0.6
E00053398,97.4,2.6,0,0,0
E00053399,95.6,3.2,0.9,0.3,0
E00053400,97.8,2.2,0,0,0
E00053409,95.7,3.6,0,0.7,0
E00053440,93.5,5,1.1,0.4,0
E00053441,95.1,3.1,0.3,0.6,0.9
E00053442,94.3,4.5,1.2,0,0
E00053443,92.8,5.4,0.9,0,0.9
E00053444,92.4,6.5,0.3,0,0.7
E00053445,94.8,3.3,1.5,0,0.4
E00053447,95.7,4.3,0,0,0
E00053448,93.7,6,0.3,0,0
E00053450,95.6,2.2,0.7,1.1,0.4
E00053452,96.6,2.7,0,0.3,0.3
E00053687,92.6,6.5,0,0.9,0
E00053688,95.7,3.5,0.8,0,0
E00053689,96.4,2.8,0.8,0,0
E00053690,97.7,1.7,0.3,0,0.3
E00053691,98,1.6,0,0,0.4
E00053692,95.4,3.3,1.3,0,0
E00053693,98.5,0.8,0.8,0,0
E00053695,95.7,3.5,0.6,0,0.3
E00053696,98,1,0,0.3,0.7
E00053697,94.9,4.7,0.4,0,0
E00053698,94.7,3,0,1.5,0.8
E00053699,96.6,1.9,0.4,0,1.1
E00053706,98.4,1.6,0,0,0
E00053719,98.8,0.9,0,0.3,0
E00053720,96.7,3.3,0,0,0
E00053723,98.1,1.5,0,0.4,0
E00053726,97.8,1.9,0.3,0,0
E00053935,91.6,4.8,3.7,0,0
E00053936,94.4,4.3,0.9,0.4,0
E00053937,94.5,3.8,0.3,0,1.4
E00053938,92.7,4.7,0.5,1.3,0.8
E00053939,94.3,5.7,0,0,0
E00053940,89.7,6.1,3.1,0.6,0.6
E00053941,93.3,3,2.5,1.2,0
E00053942,92.3,4.6,1.7,1,0.5
E00053943,97.1,1.6,1.1,0.2,0
E00053944,93.2,3.1,0.8,1.7,1.1
E00053945,94.2,5.3,0.6,0,0
E00053946,95.1,4.9,0,0,0
E00053947,94.3,4.9,0.8,0,0
E00053948,98.3,1.1,0,0,0.6
E00053949,91.7,7,1,0,0.3
E00053950,93.6,5.6,0,0,0.7
E00053951,89.5,5.9,3.5,0.3,0.8
E00053952,94.9,4.3,0.5,0,0.3
E00053953,96.1,3.7,0.2,0,0
E00053954,95,4,0.3,0.3,0.3
E00053955,94.7,2.6,1.1,1.1,0.5
E00053956,96.4,3.6,0,0,0
E00053957,91.4,4.3,2.5,1.8,0
E00053958,89.1,5.3,3,2.3,0.4
E00053959,97.4,2,0.6,0,0
E00053960,93.7,3.1,0.9,1.3,0.9
E00053961,93.3,5.3,0.3,0.8,0.3
E00053962,96.4,3.6,0,0,0
E00053963,90.8,8.8,0.4,0,0
E00053964,92,4.8,1.3,1.3,0.6
E00053965,96,2.3,0.7,1,0
E00053966,94.9,3.5,0,1.3,0.3
E00053967,93.5,5.1,1,0.3,0
E00053968,94.2,3.6,1.4,0.8,0
E00053969,89.4,7.8,2,0,0.8
E00053970,89.1,4.3,2.2,4.3,0
E00053971,93.3,5.3,1.4,0,0
E00053972,89.8,6.3,2.8,0,1.1
E00053973,93,3,1.7,0.9,1.3
E00053974,90.8,4.8,1.2,2,1.2
E00053975,99.1,0.4,0.4,0,0
E00053976,90.7,6.3,1.9,0.4,0.7
E00053977,93.5,3.8,2.1,0.3,0.3
E00053978,98.1,1.3,0,0.6,0
E00053979,91.5,6,0.9,1.5,0
E00053980,96.5,1,0,2.4,0
E00053981,91.8,4.1,1.6,0.8,1.6
E00053982,96.6,3.4,0,0,0
E00053983,78.4,15.9,3.8,0.6,1.3
E00053984,70.8,23.9,2.2,0.6,2.6
E00053985,96.4,3.6,0,0,0
E00053986,79.6,14.6,3.4,1,1.3
E00053987,92.5,6.4,0.2,0.5,0.5
E00053988,95,4.4,0.3,0,0.3
E00053989,66.8,27.9,2.4,1.6,1.3
E00053990,69.6,18.3,3.5,7,1.7
E00053991,71.2,16.9,5.5,1.4,5
E00053992,86.1,6.6,1.8,0.4,5.1
E00053993,70.2,26.8,1.4,1.6,0
E00053994,96.2,2.7,1.1,0,0
E00053995,91.1,5.7,0.4,0,2.9
E00053996,90.6,5.9,0.9,0,2.6
E00053997,98.1,1,0,0.3,0.6
E00053998,96.4,3.6,0,0,0
E00053999,93.9,5.8,0.2,0,0
E00054000,94.4,5,0.3,0.3,0
E00054001,95.9,2.8,1.2,0,0
E00054002,95.5,3.2,0.6,0,0.6
E00054003,95.1,3.2,1.8,0,0
E00054004,94.8,4.1,0.6,0.6,0
E00054005,96.2,3.1,0.6,0,0
E00054006,93.2,6.1,0.4,0,0.4
E00054007,94.8,2.2,1.5,1.5,0
E00054008,93.5,5.8,0.4,0,0.4
E00054009,93.3,6,0,0.3,0.3
E00054011,93.5,5.2,0.6,0.3,0.3
E00054012,84.1,14.1,0.7,0,1
E00054013,91.3,7.7,0.2,0.4,0.4
E00054014,93.8,5,1.2,0,0
E00054015,88.4,9,0.3,0.3,2
E00054016,84.1,12.6,0.9,0.9,1.5
E00054017,83.2,10.3,2.7,1.8,2.1
E00054019,85,11.7,2.6,0.5,0.2
E00054020,72.7,17.6,3.8,3.6,2.3
E00054021,66.7,27.7,2.2,1.4,2
E00054022,65.5,22.9,4.3,1.7,5.5
E00054023,67,24,3.1,4.1,1.8
E00054024,80.6,14.8,1.8,1,1.8
E00054025,70.7,25,1.6,1.8,1
E00054026,58.1,31.8,2.3,5.6,2.3
E00054027,96,3.7,0.3,0,0
E00054028,60,28,5.4,4.3,2.3
E00054029,95.9,3.5,0.2,0.2,0.2
E00054030,74.4,14.3,6.5,4.2,0.6
E00054031,81,17.3,0,0,1.7
E00054032,77,15.8,5.8,1.4,0
E00054033,96.6,1.9,1.1,0,0.4
E00054038,73.7,17.8,2.1,3.4,3
E00054039,63.6,9.3,10,9.3,7.9
E00054040,62.3,22.7,4.4,5.1,5.5
E00054041,63.7,24.7,3.6,4.1,3.9
E00054042,84.7,9.7,4.6,0.5,0.5
E00054043,77.4,10.2,7.5,1.8,3.1
E00054044,74.4,13.8,4.9,4.4,2.5
E00054045,92.7,5.3,2,0,0
E00054046,75.2,19.6,1.2,1,3
E00054047,71.1,23.9,2.1,0.8,2.1
E00054048,69.9,21.4,3.1,2.6,3.1
E00054049,65.8,11.1,6.6,2.4,14.1
E00054050,85.5,5.6,5.2,3,0.7
E00054051,95.4,3.2,0.7,0.7,0
E00054052,85.7,12.4,0.6,0.3,0.9
E00054053,84.9,10.9,1.3,2.9,0
E00054054,85.1,9.2,1.7,3.6,0.3
E00054055,93.5,2.9,0,2.5,1.1
E00054056,90.7,3.5,3.1,2.2,0.4
E00054057,94,4.3,1.1,0.7,0
E00054058,90.3,5.7,1.7,1.7,0.7
E00054059,81.7,10.2,3.2,3.7,1.2
E00054060,91.8,3.7,3.7,0.4,0.4
E00054061,91.1,6.6,1.5,0.8,0
E00054062,93.4,4.1,1.3,0.9,0.3
E00054063,96.6,3.4,0,0,0
E00054064,91,5.9,0.8,0.6,1.8
E00054065,97.7,1.9,0,0.5,0
E00054066,98,1.4,0.3,0,0.3
E00054067,98.3,1.7,0,0,0
E00054077,72.8,13.9,4.7,5.6,3.1
E00054079,93.3,6.7,0,0,0
E00054080,77.8,19.1,0.7,1.9,0.5
E00054082,86.2,6.1,4.5,1.6,1.6
