geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00025760,39.7,44.6,15.7,0
E00025761,43.8,34.3,19,2.9
E00025793,41.2,45,13.7,0
E00025997,40,44,15.2,0.8
E00025998,24.3,46.1,25,4.6
E00026006,41.2,47.3,10.4,1.1
E00026009,38,46.7,13.3,2
E00026012,52.8,39,8.2,0
E00026017,47.4,37,11.9,3.7
E00026019,69.1,26.8,3.4,0.7
E00026020,32,49.2,18,0.8
E00026023,33.7,47.1,18.3,1
E00026024,47.7,40.9,10.6,0.8
E00026025,32.5,56.4,8.5,2.6
E00026028,49.7,39.6,10.1,0.7
E00026032,17.8,46.7,28.1,7.4
E00026034,73.1,25.7,1.1,0
E00026454,32.8,50,15,2.2
E00026455,49.6,34.4,13.7,2.3
E00026457,54.5,36.6,9,0
E00026458,43,43.8,12.5,0.8
E00026460,49.1,37.7,12.3,0.9
E00026464,35.6,47.7,14.1,2.7
E00026465,39,47.3,12.3,1.4
E00026466,49.5,37,10.4,3.1
E00026468,24.6,52.5,18,4.9
E00026469,46.5,35.7,15.5,2.3
E00026470,37.2,47.3,12.2,3.4
E00026474,59.1,32.2,6.7,2
E00026475,44.2,42.3,12.3,1.2
E00026478,60.1,32.9,6.3,0.7
E00026479,67.3,26.4,6.4,0
E00026480,25.8,48.4,21.8,4
E00026481,15,54.2,25,5.8
E00026482,15.5,45,30.2,9.3
E00026483,17.6,50.4,26.1,5.9
E00026485,21,50.4,24.4,4.2
E00026487,27.4,51.3,17.7,3.5
E00026488,46.6,44.4,7.5,1.5
E00026575,18.5,48.9,27.4,5.2
E00026576,15,56.7,22.8,5.5
E00026577,10.4,50,30.6,9
E00026578,37,47.3,11.6,4.1
E00026579,38,45.3,13.1,3.6
E00026580,31.5,50.4,15,3.1
E00026581,27.7,45.4,23.1,3.8
E00026582,43.2,42.4,13.6,0.8
E00026583,60.2,38.8,1,0
E00026584,41,47.2,11.2,0.6
E00026585,33.1,39.7,19.8,7.4
E00026586,34.4,45.3,17.7,2.6
E00026587,29.6,53.3,16.3,0.7
E00026588,33.9,47.2,15,3.9
E00026589,28.1,47.1,20.7,4.1
E00026590,17.9,45.7,29.3,7.1
E00026591,21.4,47.4,26,5.2
E00026592,16.4,48.6,25.7,9.3
E00026593,21.8,42.4,24.1,11.8
E00026594,15.3,55.6,22.6,6.5
E00026595,37.3,49.2,12.7,0.8
E00026596,21.5,45.4,25.4,7.7
E00026597,8.5,54.2,28.8,8.5
E00026598,46.6,39.8,9.3,4.2
E00026599,37.5,43.4,14.7,4.4
E00026600,27.9,46.3,22.1,3.7
E00026601,17.3,48.1,24,10.6
E00026602,14.8,53,20.9,11.3
E00026603,20.6,46.3,25.7,7.4
E00026604,25.2,56.1,15.4,3.3
E00026605,19.5,44.7,29.3,6.5
E00026606,49.6,45.3,3.4,1.7
E00026608,14.3,44.5,35.3,5.9
E00026609,21.8,51.3,20.2,6.7
E00026610,17.1,51.3,23.9,7.7
E00026611,27.4,44.4,23.9,4.3
E00026613,19.4,58.1,16.1,6.5
E00026614,30.6,42.5,24.6,2.2
E00026615,18.5,47.6,29,4.8
E00026616,50,34.6,14,1.5
E00026617,46.2,41.7,10.6,1.5
E00026618,27.9,44.1,21.6,6.3
E00026619,58,36.2,5.1,0.7
E00026620,41,45.1,12.3,1.6
E00026621,22.1,46,24.8,7.1
E00026622,58.5,33.3,6.5,1.6
E00026623,23.3,49.6,21.8,5.3
E00026624,35.5,47.8,12.3,4.3
E00026625,16,53.8,18.5,11.8
E00026626,43,47.9,5,4.1
E00026627,31.3,45,22.1,1.5
E00026628,29.3,41.4,21.6,7.8
E00026629,43,47.1,9.9,0
E00026630,44.3,41.2,13,1.5
E00026631,59.3,33.1,4.2,3.4
E00026632,67.1,32.2,0,0.7
E00026634,45.9,41.6,9.5,3
E00026635,40,43.6,14.3,2.1
E00026636,31.3,51.5,11.9,5.2
E00026638,66.4,22.7,7.8,3.1
E00026639,41.5,45.9,11.3,1.3
E00026640,50.7,39.9,8.7,0.7
E00026641,60.8,32.3,6.9,0
E00026642,43.3,41.8,12.8,2.1
E00026643,43,44.5,8.6,3.9
E00026644,64.6,25.2,9.4,0.8
E00026645,56,30.5,12.1,1.4
E00026647,47,43.9,9.1,0
E00026648,57.6,38.4,3.2,0.8
E00026649,29.7,44.9,18.6,6.8
E00026650,52.4,38.1,8.7,0.8
E00026651,47.4,43.1,9.5,0
E00026652,42.7,42.7,12.6,2.1
E00026653,34.8,48.1,15.6,1.5
E00026654,47.1,44.6,8.3,0
E00026953,36,42.6,8.8,12.5
E00026954,32.2,44.3,20,3.5
E00026960,38.1,51.6,10.3,0
E00026962,49.6,44.5,5.1,0.7
E00026989,37.6,39.4,21.1,1.8
E00026992,16.3,50,25,8.7
E00026994,8.3,36.4,40.2,15.2
E00026995,44.6,39.2,14.6,1.5
E00026996,17.3,48,26.5,8.2
E00026997,55.7,30.4,12,1.9
E00026998,53.1,40.8,3.8,2.3
E00026999,9.9,53.2,25.2,11.7
E00027000,28.5,41.7,22.9,6.9
E00027001,28.4,46.6,17.2,7.8
E00027002,31.1,45.1,18.3,5.5
E00027003,14.8,40.9,34.8,9.6
E00027004,30.6,45.5,19,5
E00027005,22.4,47.7,26.2,3.7
E00027006,22.8,53.4,18.7,5
E00027007,32.2,49.3,13.3,5.2
E00027008,34.5,37.2,18.6,9.7
E00027009,51.5,38.5,6.9,3.1
E00027010,29.3,52.5,14.9,3.3
E00027047,30.2,49.6,18.7,1.4
E00027048,37.4,52.8,8.1,1.6
E00027049,15.7,54.8,26.1,3.5
E00027050,19.3,52.2,23,5.6
E00027051,32.4,48,14.2,5.4
E00027052,43.5,34,19,3.4
E00027053,14,49,32,5
E00027054,18.4,47.2,30.4,4
E00027055,23.7,46.6,21.4,8.4
E00027056,56.1,35.8,5.7,2.4
E00027057,22.6,50.4,19.5,7.5
E00027058,41.7,42.3,15.4,0.6
E00027059,18.3,48.1,26,7.6
E00027060,22.2,44.4,30.2,3.2
E00027061,32.4,50.3,14.5,2.8
E00027062,40.1,43,14.1,2.8
E00027063,38.5,40.4,17.3,3.8
E00027065,65.9,28.1,3,3
E00027066,14.3,52.6,28.6,4.5
E00027067,19,53.2,20.6,7.1
E00027068,17.9,55.3,22,4.9
E00027069,22.5,44.2,25.8,7.5
E00027070,10,50,34.5,5.5
E00027071,26.1,47.9,20.2,5.9
E00027072,35,46.9,11.2,7
E00027073,29.1,44.9,19.7,6.3
E00027074,22.5,43.1,27.5,6.9
E00027075,11.4,35.6,40.9,12.1
E00027076,15.2,51.8,24.1,8.9
E00027077,18.9,48.4,25.4,7.4
E00027078,21.4,43.8,26.8,8
E00027079,29.5,44.6,21.4,4.5
E00027097,40.8,40.8,15.3,3.2
E00027150,36.4,44.5,18.2,0.9
E00027151,39,43.6,14.9,2.6
E00027152,5.2,41.6,34.7,18.5
E00027153,44.5,40.9,12.2,2.4
E00027154,11.3,43.5,33.9,11.3
E00027155,39.4,38.7,16.9,4.9
E00027156,21.7,40.3,29.5,8.5
E00027157,13.2,39.7,34.6,12.5
E00027158,10.6,46.2,32.6,10.6
E00027159,37.2,44.2,14.7,3.9
E00027160,36,48.3,13.5,2.2
E00027161,41.6,39.2,17.6,1.6
E00027162,37.8,48.1,11.1,3
E00027163,13.2,48.8,28.9,9.1
E00027164,40.8,45.9,10.8,2.5
E00027165,54,33.1,11,1.8
E00027166,12,47.2,34.3,6.5
E00027167,14.3,51.6,25.4,8.7
E00027168,13.6,54.2,28,4.2
E00027169,17.3,45.5,28.2,9.1
E00027170,34.8,39.7,17.7,7.8
E00027171,20.2,52.9,20.2,6.7
E00027172,26,53.8,18.3,1.9
E00027173,29.2,43.8,20,6.9
E00027174,35.9,42.7,13.7,7.7
E00027175,32,49.3,15.8,3
E00027176,15,43.4,31,10.6
E00027177,64.4,30,1.1,4.4
E00027178,22.9,44.9,24.6,7.6
E00027179,14.9,52.3,25.6,7.2
E00027180,13,47.8,29.6,9.6
E00027181,7.5,39.6,38.1,14.9
E00027182,21.4,54.7,18.8,5.1
E00027183,23.8,45.9,23.8,6.6
E00027184,40.3,42.9,13.4,3.4
E00027185,5.8,33.1,46.8,14.4
E00027186,29.9,39.4,21.3,9.4
E00027187,31,38.1,27,4
E00027189,52.4,36.3,8.1,3.2
E00027190,35.5,45.4,15.1,3.9
E00027191,50,40.8,7.7,1.4
E00027192,21,41.3,30.1,7.7
E00027193,48.1,42.9,8.3,0.8
E00027194,35.2,41.4,18,5.5
E00027195,53.5,38.6,7.1,0.8
E00027196,25.2,47.8,20.9,6.1
E00027197,24.8,53.2,14.7,7.3
E00027198,65.5,27.4,6.2,0.9
E00027199,17.6,41.6,33.6,7.2
E00027200,20.1,45.1,28.5,6.3
E00027201,29.8,47.6,17.7,4.8
E00027202,11.1,46.8,31.7,10.3
E00027203,27.9,46.5,24,1.6
E00027204,20.3,43.9,28.5,7.3
E00027205,36.8,46.5,14.9,1.8
E00027206,19,50,25.4,5.6
E00027207,19.8,51.2,26.4,2.5
E00027208,25,44.4,25.8,4.8
E00027209,15.2,42.4,31.1,11.4
