geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00025760,77.7,20.8,1.4
E00025761,83.9,12.7,3.4
E00025793,81.9,16.7,1.4
E00025997,88.4,10.5,1.1
E00025998,90.8,5.5,3.7
E00026006,90,8.9,1
E00026009,87.1,10.9,2.1
E00026012,78.4,15.2,6.5
E00026017,94.4,4.3,1.2
E00026019,88.1,9.5,2.5
E00026020,92.6,6.3,1.1
E00026023,86.1,10.8,3.2
E00026024,91.8,5.6,2.6
E00026025,89.3,9.2,1.5
E00026028,88.2,9.9,1.9
E00026032,91.4,6.4,2.2
E00026034,93.1,2.8,4.1
E00026454,81.5,15.9,2.6
E00026455,84.1,14,1.9
E00026457,74.9,15.2,9.9
E00026458,89.4,7.8,2.7
E00026460,92.1,6.6,1.3
E00026464,84.7,12.1,3.3
E00026465,70.8,18.8,10.4
E00026466,82.5,13.3,4.2
E00026468,95.3,2.9,1.8
E00026469,96.4,2.8,0.8
E00026470,84.2,12.1,3.7
E00026474,81.2,16.8,2
E00026475,75.9,17.1,7.1
E00026478,83,14.4,2.7
E00026479,89.2,9.4,1.5
E00026480,96.8,2.5,0.7
E00026481,98,1.7,0.3
E00026482,98,2,0
E00026483,98.5,1.1,0.4
E00026485,92.1,6.9,1
E00026487,91.9,5.9,2.2
E00026488,81.3,17,1.7
E00026575,98.7,1,0.3
E00026576,89.3,8.3,2.4
E00026577,90,7.7,2.3
E00026578,86.9,11.9,1.3
E00026579,91.1,5.8,3.1
E00026580,90.2,7.7,2.1
E00026581,95.2,4.5,0.3
E00026582,83.6,14,2.4
E00026583,92.7,5.3,2
E00026584,87.7,9.4,2.9
E00026585,90.3,8.1,1.6
E00026586,84.4,14,1.5
E00026587,90.9,7.6,1.4
E00026588,78.4,17,4.6
E00026589,89.6,8.4,2.1
E00026590,97.8,1.9,0.3
E00026591,95.8,4.2,0
E00026592,98.3,1.1,0.6
E00026593,98.1,1.9,0
E00026594,94,4,2
E00026595,86.1,11.6,2.3
E00026596,100,0,0
E00026597,96.8,3.2,0
E00026598,94.4,4.9,0.7
E00026599,89.2,9.2,1.5
E00026600,93.2,6.4,0.4
E00026601,95,2.1,2.9
E00026602,95.3,4.3,0.4
E00026603,95.2,2.8,2
E00026604,92.8,6,1.2
E00026605,96.6,1.9,1.5
E00026606,80.9,16.6,2.5
E00026608,97.2,2.8,0
E00026609,98.1,1.9,0
E00026610,98.3,1.7,0
E00026611,95.9,3.8,0.3
E00026613,91.2,7,1.8
E00026614,88.1,8.6,3.3
E00026615,97.6,2.4,0
E00026616,87.1,9.5,3.4
E00026617,87.5,10.1,2.4
E00026618,95.8,2.3,1.9
E00026619,87.2,12,0.8
E00026620,88.1,9.8,2.1
E00026621,97.7,0.8,1.5
E00026622,82.9,13.6,3.5
E00026623,92.6,6.4,1
E00026624,90.5,8.2,1.3
E00026625,95.4,4.2,0.4
E00026626,92.4,6.5,1.1
E00026627,88.8,8.1,3.1
E00026628,96.1,3.3,0.6
