areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00125017,12.5,50.2,4.8,30.2,2.3
E00125018,12.9,40,5.8,38.8,2.5
E00125019,16.4,52.2,7.1,22.8,1.5
E00125020,20.3,46.2,7.6,23.7,2.1
E00125021,20.5,47.5,5.3,24.2,2.5
E00125022,16.9,35.7,6.4,37.3,3.6
E00125023,33.5,39.3,6.6,18.2,2.5
E00125024,28.5,44.4,7,18.5,1.5
E00125025,26.8,43.8,8,21.4,0
E00125026,30.7,43.7,4.6,19.2,1.9
E00125027,14,37.3,4.8,40.3,3.6
E00125028,13.5,54.4,6.8,23,2.4
E00125029,22.9,45,6.7,23.3,2.1
E00125030,15.8,51.9,7.9,21.6,2.9
E00125069,15.4,38.5,10.1,31.3,4.8
E00125070,17.4,31.9,4.3,44.9,1.4
E00125071,23.4,32.8,6.5,32.3,5
E00125072,17.6,41.9,4.3,32.9,3.3
E00125073,15.8,37.9,4.2,38.4,3.7
E00125074,16.2,36.8,6.3,36.4,4.3
E00125075,14.7,40.7,7.4,33.3,3.9
E00125076,14.7,46.9,6.3,29.5,2.7
E00125077,15.9,41.5,6.2,33.7,2.7
E00125078,11.7,41,6.7,35.1,5.4
E00125079,23.3,34.4,6.1,32.5,3.7
E00125080,19.6,40.2,4.6,33,2.6
E00125081,24.6,35.5,6.6,29.2,4
E00125082,14.3,29.9,4.9,47.3,3.6
E00125083,19.9,38.1,9.5,28.6,3.9
E00125084,21.4,41.4,4.1,30,3.2
E00125085,33,35.4,3.8,25.3,2.4
E00125086,18.7,43.3,4.5,31.7,1.9
E00125087,19.1,49.6,4.3,24.1,2.8
E00125088,17.3,48.1,6.2,26.5,1.9
E00125089,22.4,47.2,6.5,21.1,2.8
E00125091,15.2,48.3,4.6,30,1.9
E00125092,44.3,34.4,7.6,9.9,3.8
E00125093,22.3,47.2,5.2,23.6,1.7
E00125094,18.7,38,3.2,37.7,2.5
E00125095,15.7,43,5,33.5,2.9
E00125096,10.1,45.2,5.2,39.5,0
E00125097,14.1,52,4,27.8,2
E00125099,22,41.8,4,31.6,0.6
E00125100,10.5,36.4,3.1,47.8,2.2
E00125101,16.4,41.3,2.2,36,4
E00125102,17.5,42.2,3.4,34.2,2.7
E00125103,15.9,49.8,6.8,27.5,0
E00125104,13.6,47.6,6.5,30.7,1.6
E00125105,18.8,43.1,3.2,30.7,4.1
E00125106,19.4,37.4,4.1,36,3.2
E00125107,20.6,36.5,5.6,34.6,2.7
E00125108,17,47.2,5.9,27.2,2.6
E00125109,20.3,39.1,3.6,34.9,2.1
E00125110,14.8,38.6,5.9,36.4,4.2
E00125111,15.4,38.9,5,37.4,3.3
E00125112,19.7,39.9,5.6,31.9,2.8
E00125114,17.3,44.4,8.9,25.9,3.5
E00125129,20.2,42,5.8,29.6,2.5
E00125130,24.4,32.1,13.4,26.8,3.3
E00125132,17.4,32.4,7.1,39.4,3.7
E00125133,20.3,40.7,3.3,33.3,2.4
E00125134,18.5,34.4,5.6,37.4,4.1
E00125135,29.6,32.3,9,23.3,5.8
E00125136,21.7,36.8,6.2,32.6,2.7
E00125137,21.6,42.2,6,25.9,4.3
E00125138,33.9,28.6,11,20.3,6.2
E00125139,22.6,37.3,6.6,30.2,3.3
E00125140,13.4,51.5,3.7,28.4,3
E00125141,20.3,39.5,8.1,27.7,4.4
E00125142,42.4,32.5,5.4,12.8,6.9
E00125144,31.7,36.6,7.5,19.4,4.8
E00125145,18.1,43.4,7.1,28.3,3.1
E00125146,14.2,44.2,8.8,27.3,5.4
E00125147,20.2,45.7,7.6,23.8,2.7
E00125148,20.5,49.3,8.7,20.1,1.3
E00125149,23.6,34.5,11.4,27.5,3.1
E00125150,14.8,42.5,6.2,33.8,2.8
E00125151,18.4,43,7,28.7,2.9
E00125178,30.7,44.9,6.8,14.2,3.4
E00125183,19.7,43.9,4.8,29,2.6
E00125185,26.1,45,7.2,20.5,1.2
E00125187,32.5,31.3,9,21.7,5.4
E00125189,30.2,44.7,5.7,17.4,2
E00125190,27,49.3,5.4,16.9,1.4
E00125192,23.9,46.7,4.6,21.6,3.1
E00125193,23.9,50,6.9,17,2.3
E00125194,20,55.7,5.1,16.5,2.7
E00125195,24.2,56.1,3.8,12.1,3.8
E00125202,21.5,37,9.6,27.9,4.1
E00125203,38.6,41.3,4.3,13.6,2.2
E00125204,35.3,46,2.7,15.3,0.7
E00125205,42.7,22.9,6.1,22.1,6.1
E00125206,30.4,41.1,7.7,18.5,2.4
E00125207,19.2,45.5,3.4,27.6,4.3
E00125208,18.4,40.3,3.9,34.5,2.9
E00125209,18.7,37.4,3,38.4,2.5
E00125210,19.1,44.6,6.8,27.1,2.4
E00125211,19.9,39.9,4.7,31.2,4.3
E00125212,12.6,50,7.1,28.3,2
E00125213,16.8,49.6,3.4,27.4,2.8
E00125214,14.8,54.7,4.5,23.8,2.2
E00125215,18.1,44.8,8.3,27.1,1.7
E00125216,17.4,53.8,9.7,18.5,0.5
E00125217,13,48.3,5.9,31.5,1.3
E00125218,11.1,52.7,4.2,29.8,2.3
E00125219,14.4,39.7,5.8,38.9,1.2
E00125220,24.4,45.4,5.9,23.9,0.5
E00125221,32.1,44.3,2.4,18.3,2.8
E00125222,20.1,54.8,4.7,18.1,2.3
E00125223,26.1,43.9,3.9,21.4,4.6
E00125224,12.8,42,8.8,31.2,5.2
E00125225,15.8,45.3,3.6,32,3.2
E00125226,17.3,51.1,4.4,23.1,4.1
E00125227,30.8,31.7,6.3,26.8,4.5
E00125228,30.9,42.6,3.2,18.6,4.8
E00125245,19.8,35.9,4.6,34.4,5.3
E00125246,8.2,34.7,8.6,45.5,3
E00125247,18.1,36.9,13.3,25.5,6.3
E00125248,17.8,42.8,8.3,28.3,2.9
E00125249,14.9,41.3,2.8,39.6,1.4
E00125250,20.1,43,8.5,26.3,2
E00125300,30.4,47.9,6.4,12.9,2.5
E00125302,30.3,41.2,8.1,16.3,4.1
