areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00125017,87,8.8,4.3
E00125018,84.8,11.3,3.9
E00125019,77.1,15.6,7.3
E00125020,77.9,14.7,7.4
E00125021,75.6,13.6,10.8
E00125022,83.5,13.7,2.8
E00125023,70,18.9,11.1
E00125024,73.1,16.7,10.2
E00125025,74.9,16.7,8.4
E00125026,73,18,9
E00125027,81,15.6,3.4
E00125028,83.2,14,2.8
E00125029,80.4,12.7,6.8
E00125030,82.5,11.9,5.6
E00125069,77.9,17,5.1
E00125070,78.1,14.8,7.1
E00125071,78,17.8,4.2
E00125072,82.3,11.9,5.8
E00125073,74.9,17.4,7.7
E00125074,85.6,10.4,4
E00125075,81.7,13.1,5.2
E00125076,84.7,12,3.2
E00125077,82.6,13.7,3.7
E00125078,84.8,11,4.2
E00125079,82.1,9.7,8.2
E00125080,81.6,12.1,6.3
E00125081,69.7,23,7.3
E00125082,83.3,12.6,4.1
E00125083,72.8,21.5,5.7
E00125084,76.7,15.4,7.9
E00125085,71,14,15
E00125086,76.8,18.2,5
E00125087,81.5,10.8,7.7
E00125088,86.1,11.1,2.7
E00125089,80.5,14.5,5.1
E00125091,81.8,12.8,5.4
E00125092,50.4,31.4,18.2
E00125093,75.1,17.3,7.6
E00125094,76.3,17.8,5.8
E00125095,80,14.6,5.4
E00125096,86.3,10.5,3.3
E00125097,81.1,14,5
E00125099,74.9,18.2,6.9
E00125100,80,14.6,5.4
E00125101,82.8,11.6,5.6
E00125102,82.2,12.1,5.7
E00125103,80.3,16.1,3.6
E00125104,77.3,15.1,7.7
E00125105,78.9,15.5,5.7
E00125106,76.1,17,6.9
E00125107,74.3,18.9,6.8
E00125108,77.5,16.5,5.9
E00125109,67.1,19.2,13.7
E00125110,78.2,16,5.8
E00125111,77.3,15.3,7.4
E00125112,77.5,13.6,8.9
E00125114,73.9,16.1,10
E00125129,81.6,14.4,3.9
E00125130,75.4,15.9,8.6
E00125132,82.1,14.6,3.2
E00125133,77.3,12.9,9.7
E00125134,75.8,18.8,5.4
E00125135,59.6,32.7,7.7
E00125136,79.3,15.8,4.9
E00125137,76.6,18.1,5.3
E00125138,65.6,22,12.3
E00125139,76.6,16.4,7
E00125140,85.6,12.5,1.9
E00125141,76.9,17.7,5.4
E00125142,52.7,30,17.3
E00125144,68.8,23.8,7.4
E00125145,79.9,14.5,5.7
E00125146,81.4,15.5,3
E00125147,79.1,15.5,5.4
E00125148,79.2,13.9,6.9
E00125149,72.5,18.2,9.3
E00125150,85.4,9.6,5.1
E00125151,75.7,19.1,5.2
E00125178,67.1,21.7,11.1
E00125183,77.6,13.8,8.6
E00125185,71.8,16.1,12.1
E00125187,66.5,21.4,12.1
E00125189,75.1,17.6,7.3
E00125190,75.3,17,7.7
E00125192,74.9,17,8.2
E00125193,71.3,18.5,10.1
E00125194,78.9,12.5,8.6
E00125195,72.3,16.2,11.5
E00125202,71.9,20.6,7.5
E00125203,47.4,27,25.6
E00125204,62.4,22.8,14.7
E00125205,54.4,32.4,13.2
E00125206,73,18,9
E00125207,76.6,19.5,3.8
E00125208,69.9,22.2,7.9
E00125209,78.7,14.9,6.4
E00125210,78.7,15.2,6.1
E00125211,75.6,17.4,7.1
E00125212,82.6,11.7,5.7
E00125213,85,10.6,4.4
E00125214,79.6,14.8,5.6
E00125215,78.2,16.4,5.4
E00125216,81.4,12.1,6.5
E00125217,81.2,13.4,5.4
E00125218,85.4,12.8,1.8
E00125219,80.9,13.8,5.2
E00125220,85.4,12.6,1.9
E00125221,73.1,17.3,9.6
E00125222,81,13.8,5.2
E00125223,73.6,18.2,8.2
