areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00125017,4.5,0,1.3,92.8,1.5
E00125018,3.2,3.2,2.1,91.2,0.4
E00125019,3.2,0.2,1.2,95,0.2
E00125020,4.9,0.7,3.1,91.3,0
E00125021,0,1.6,3.8,94.6,0
E00125022,0,0,2.5,97.2,0.4
E00125023,5.8,0.6,1.3,92.3,0
E00125024,3.7,2.5,3.1,90.1,0.6
E00125025,1.7,0,0,98.3,0
E00125026,1.4,0,4.1,94.6,0
E00125027,3.9,0.3,1,94.5,0.3
E00125028,3.4,0,0.8,95.6,0.3
E00125029,1.5,0,2.1,96.3,0
E00125030,2.3,2,0.7,93.7,1.3
E00125069,0.8,1.3,2.1,94.9,0.8
E00125070,5.3,0,0.6,89.3,4.7
E00125071,1.9,0,0,98.1,0
E00125072,0.4,0.4,0,96.7,2.5
E00125073,2.5,0.5,4.4,89.7,2.9
E00125074,0,0,2,97.3,0.7
E00125075,1.3,0,1.3,97.4,0
E00125076,1.6,0,2,96.4,0
E00125077,2.2,0.3,2.5,95,0
E00125078,0.8,0.4,1.1,97,0.8
E00125079,2.1,1,4.1,90.7,2.1
E00125080,4.1,1.4,5,88.7,0.9
E00125081,1.8,0,0,97.9,0.3
E00125082,1.9,1.1,1.5,93.7,1.9
E00125083,0.8,0,2.4,96.4,0.4
E00125084,0,0.8,0,98.8,0.4
E00125085,0.9,2.2,1.6,95,0.3
E00125086,4.6,1.7,4.3,88.8,0.7
E00125087,3.3,0,0,95.5,1.1
E00125088,0,0.6,0.6,96.1,2.7
E00125089,1.7,1,0.7,96.6,0
E00125091,5.7,0,2.7,91.1,0.6
E00125092,0,5.8,2.9,91.2,0
E00125093,1.7,3.1,4.2,88.6,2.4
E00125094,5.8,1.2,1.4,91.6,0
E00125095,1.7,0,2.7,93.2,2.4
E00125096,1.3,0,5.9,92.4,0.3
E00125097,0.3,2,4,92.7,1
E00125099,2.9,0,2.9,93.7,0.5
