areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00125017,10.7,68,21.3
E00125018,11.1,75.9,13
E00125019,11.4,63.6,25
E00125020,9.3,59.3,31.5
E00125021,8.8,63.7,27.5
E00125022,9.8,79.1,11.1
E00125023,10.6,62.9,26.5
E00125024,6.3,65.1,28.6
E00125025,10.6,61.9,27.4
E00125026,8.3,57.5,34.2
E00125027,5.4,82,12.6
E00125028,16,61.3,22.6
E00125029,6.6,58.5,34.9
E00125030,9,70,21
E00125069,10.7,73.2,16.1
E00125070,24.2,65.2,10.6
E00125071,8.1,78.2,13.7
E00125072,17.8,70.3,11.9
E00125073,14.3,78.6,7.1
E00125074,6.5,71.7,21.7
E00125075,5.9,83.2,10.9
E00125076,8.8,78.1,13.2
E00125077,16.4,66.4,17.2
E00125078,14.5,74.8,10.7
E00125079,6.4,78.7,14.9
E00125080,9.5,66.7,23.8
E00125081,5,85.4,9.6
E00125082,2.5,79.5,18
E00125083,4.8,80.4,14.9
E00125084,6.8,85.7,7.5
E00125085,8.5,58.5,32.9
E00125086,14.7,68.8,16.5
E00125087,16,51,33
E00125088,10.6,65.9,23.5
E00125089,10.8,61.3,27.9
E00125091,10.4,62.5,27.1
E00125092,2.7,68.1,29.2
E00125093,14.1,64.6,21.2
E00125094,10,62.1,27.9
E00125095,11.9,64.4,23.8
E00125096,19.8,64,16.3
E00125097,22.1,57.9,20
E00125099,11.8,74.1,14.1
E00125100,9,60,31
E00125101,9.7,59.1,31.2
E00125102,14.6,59.2,26.2
E00125103,14.3,64.3,21.4
E00125104,11.8,60,28.2
E00125105,9.4,62.5,28.1
E00125106,12.7,69.1,18.2
E00125107,8,79.1,12.9
E00125108,13.7,62.6,23.7
E00125109,8.7,64.4,26.9
E00125110,13.3,56.1,30.6
E00125111,7.5,75.8,16.8
E00125112,16.5,64.1,19.4
E00125114,8.4,77,14.7
E00125129,10,70,20
E00125130,5.9,80.9,13.2
E00125132,4.9,75.5,19.6
E00125133,6.3,63.8,29.9
E00125134,6.3,69,24.6
E00125135,6.6,81.6,11.8
E00125136,5.3,74.8,19.9
E00125137,9.4,69.8,20.8
E00125138,4.7,78.8,16.5
E00125139,6.1,78.3,15.7
E00125140,13.8,59.8,26.4
E00125141,4.9,77.1,18.1
E00125142,3.7,75.2,21.1
E00125144,2.7,80.5,16.8
E00125145,10.4,69.6,20
E00125146,7.2,73.9,18.9
E00125147,15.2,61,23.8
E00125148,4.7,76.7,18.6
E00125149,7.8,81.9,10.3
E00125150,13.7,69.1,17.3
E00125151,5.4,79.1,15.5
E00125178,4.5,77.3,18.2
E00125183,8.2,78.8,13
E00125185,12.2,64.9,22.9
E00125187,5.5,81.8,12.7
E00125189,7.5,57.5,35.1
E00125190,7.8,61.7,30.5
E00125192,8.3,67.8,24
E00125193,11.8,50.7,37.5
E00125194,10.7,51.2,38
E00125195,8,52.9,39.1
E00125202,15.7,56.2,28.1
E00125203,8.8,53.7,37.5
E00125204,5.4,75,19.6
E00125205,3.8,80.2,16
E00125206,16.5,50.5,33
E00125207,10.6,64.1,25.4
E00125208,17.6,64.7,17.6
E00125209,22.6,51.6,25.8
E00125210,16.5,56.5,27
E00125211,23.3,53.4,23.3
E00125212,21.8,50.6,27.6
E00125213,11.4,41,47.6
E00125214,9.6,66.3,24.1
E00125215,15.6,53.2,31.2
E00125216,12.5,55.6,31.9
E00125217,7.5,77.5,15
E00125218,18.3,52.1,29.6
E00125219,12.1,60.4,27.5
E00125220,11.8,65.8,22.4
E00125221,13.2,57.9,28.9
E00125222,10,59.3,30.7
E00125223,10.5,49,40.6
E00125224,7.4,67,25.5
E00125225,9.4,67.5,23.1
E00125226,15.8,55.2,29.1
E00125227,6.1,69.7,24.2
E00125228,8.3,48.8,43
E00125245,9.5,73.4,17.1
E00125246,12.7,75.4,11.9
E00125247,5.5,80.1,14.4
E00125248,12.8,75.2,12
E00125249,16.2,63.9,19.9
E00125250,10.6,71.5,17.9
E00125300,9.7,49.4,40.9
E00125302,3,81.2,15.8
E00125310,7.2,64.9,27.9
E00125311,9.9,66.2,23.9
E00125314,10.6,65.4,24
E00125317,9.6,56.1,34.2
E00125323,19.4,63.1,17.5
E00125324,11.4,69.3,19.3
E00125325,10,66.4,23.6
E00125326,9.5,67.4,23.2
E00125328,10.2,66.1,23.7
E00125329,9.6,75.7,14.8
E00125330,12,70.1,17.9
E00125332,11.8,68.1,20.2
E00125333,5.8,83.3,10.9
E00125334,2.5,73.8,23.8
E00125335,15.2,71.7,13.1
E00125336,5.6,79.8,14.5
E00125337,6.9,82.8,10.3
E00125338,5.8,82.6,11.6
E00125339,11,74.4,14.6
E00125340,4,77.3,18.8
E00125341,5.9,74.3,19.7
E00125342,10.4,68.9,20.8
E00125343,8.3,70.8,20.8
E00125344,8.3,63.7,28
E00125345,3,85.8,11.2
E00125346,9.8,68,22.1
E00125364,4.6,63.8,31.5
E00125365,16.8,48.5,34.7
E00125366,10.1,66.7,23.3
E00125367,11.4,58.1,30.5
E00125368,12,72,16
E00125369,17.8,60.4,21.8
E00125370,7.5,74.4,18
E00125371,13.3,62.2,24.5
E00125372,8.9,70.2,21
E00125373,9.8,74.5,15.7
E00125374,11.2,64.3,24.5
E00125375,17.5,52.4,30.1
E00125376,11.2,65.3,23.5
E00125377,19.6,62,18.5
E00125378,10,55.4,34.6
E00125379,6.2,68.1,25.7
E00125402,9.9,73.2,16.9
E00125403,9.8,74.4,15.8
E00125404,8.1,72.7,19.2
E00125405,9.9,46.5,43.6
E00125406,5,80.1,14.9
E00125407,15.9,73.2,11
E00125408,4.6,74.6,20.8
E00125409,6.3,78.9,14.8
E00125410,13.2,67.4,19.4
E00125411,4.3,75.4,20.3
E00125412,7.9,76.2,15.8
E00125413,7.9,73.1,19
E00125414,5.8,79,15.2
E00125415,7.1,81.9,11
E00125416,6.5,73.3,20.3
E00125417,8.7,81.1,10.2
E00125418,10.5,68.9,20.5
E00125419,10.3,78.1,11.6
E00125420,16.2,68.6,15.2
E00125421,5.6,72.9,21.5
E00125422,15.9,68.3,15.9
E00125423,7.1,85.9,7.1
E00125424,11.4,72.4,16.2
E00125425,10.1,76.8,13.1
E00125426,7,78,15
E00190168,20,65,15
E00190184,19.8,53.1,27.2
