areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00114240,45.3,45.3,1.6,7.8
E00114241,84.9,11.6,0,3.5
E00114242,47.3,35.1,6.8,10.8
E00114243,60.7,38.5,0,0.7
E00114245,60.2,37.5,2.3,0
E00114246,48.4,28.9,14.1,8.6
E00114247,49.1,41.7,0,9.2
E00114248,41.7,29.9,18.1,10.2
E00114249,41.5,45.4,1.1,12
E00114250,37.7,56.9,0,5.4
E00114251,30.5,60.2,1.6,7.8
E00114252,53.9,39.1,3.9,3.1
E00114257,52.9,25.8,2.6,18.7
E00114260,18.8,14.5,62.4,4.3
E00114261,54.2,36.6,0,9.2
E00114262,39.2,30.4,13.5,16.9
E00114263,52.2,29.9,7.5,10.4
E00114264,57.9,31.4,0.7,10
E00114265,59.7,32.8,1.5,6
E00114698,21.9,16.7,12.3,49.1
E00114702,41.9,26.7,1,30.5
E00114703,40,40,3.6,16.4
E00114704,17.2,21.9,46.9,14.1
E00114705,51.8,37.6,2.1,8.5
E00114797,40.7,36.8,5.4,17.2
E00114918,37,26.8,29.1,7.1
E00116263,44.8,44,0.7,10.4
E00116264,24.1,35.3,17.3,23.3
E00116265,49.6,41.6,1.6,7.2
E00116266,25.8,33.6,15.6,25
E00116267,48.3,42.8,0.7,8.3
E00116268,30.8,44.8,12.2,12.2
E00116269,55,39.7,0.8,4.6
E00116270,40.2,42.6,0,17.2
E00116272,40.9,33,26.1,0
E00116273,41.3,34.1,1.6,23
E00116274,53.2,38.1,1.4,7.2
E00116276,45.3,49.6,0,5
E00116277,31.6,31,8.9,28.5
E00116278,37.3,39.4,2.1,21.1
E00116279,45.2,41.3,4,9.5
E00116280,18.6,35.8,21.4,24.2
E00116281,48.5,38.5,1.5,11.5
E00116282,24.4,55.5,1.2,18.9
E00116283,33.3,13.1,48.5,5.1
E00116287,37,33.3,8.3,21.3
E00116291,1.5,3.7,10.4,84.4
E00116292,34.2,29.1,26.6,10.1
E00116293,37.9,32.8,6.9,22.4
E00116294,54.2,27.5,5.8,12.5
E00116295,41.6,43.8,2.2,12.4
E00116296,43.4,38.9,0,17.7
E00116297,39.6,43.1,5.9,11.4
E00116298,33.3,50,6,10.7
E00116299,37.9,31.7,16.6,13.8
E00116300,17.8,20,59.3,3
E00116301,61,18,7.8,13.2
E00116303,70,15.4,2.3,12.3
E00116304,32.3,22.3,16.9,28.5
E00116305,50,35.1,0,14.9
E00116306,20.7,23,49.6,6.7
E00116307,36.2,45.7,8.7,9.4
E00116308,48.1,42.1,2.3,7.5
E00167877,14.4,56.8,15.3,13.6
E00167878,9.9,32.4,18,39.6
E00167882,46.8,37.1,2.4,13.7
E00167883,21.5,45.6,17.4,15.4
E00167885,10.9,48.2,11.8,29.1
E00167921,14.6,63.1,0,22.3
E00167922,22.2,25.9,20.4,31.5
E00167923,23.2,31.3,37.4,8.1
E00167924,19.8,65.8,0.9,13.5
E00167925,45.5,42.4,8.1,4
E00167926,3.6,8.3,10.7,77.4
E00167927,3.4,5.1,20.3,71.2
E00167928,17.9,58.5,12.3,11.3
E00184866,72.5,21.7,2.9,2.9
E00184889,1.6,8.1,12.9,77.4
E00184921,0,12.8,17.9,69.2
E00184972,31.3,43.5,18.2,7
E00184973,17,64.2,9.4,9.4
E00184985,47.8,30.4,6.5,15.2
E00185022,13.4,56.9,18.1,11.6
