areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00114240,92.2,0,7.8
E00114241,94.8,0.7,4.6
E00114242,96.9,1.1,1.9
E00114243,96.7,0.9,2.4
E00114245,96.4,1.2,2.4
E00114246,99,0,1
E00114247,95.3,2.8,1.8
E00114248,96.1,2.3,1.6
E00114249,93.3,2.3,4.4
E00114250,97.1,0.6,2.3
E00114251,92.4,1.8,5.8
E00114252,96,2,2
E00114257,92.1,3.3,4.6
E00114260,98.6,0,1.4
E00114261,93.6,2.4,4
E00114262,95.4,1.7,2.8
E00114263,95.6,0,4.4
E00114264,95.2,0.3,4.5
E00114265,96,1,3
E00114698,98.5,1.1,0.4
E00114702,91.7,3.5,4.7
E00114703,93.5,0,6.5
E00114704,96.2,1.3,2.5
E00114705,95.2,2.2,2.5
E00114797,93,1.5,5.5
E00114918,92.4,2,5.6
E00116263,92,3,5
E00116264,93.9,2.4,3.7
E00116265,96.3,2,1.7
E00116266,91.9,1.8,6.4
E00116267,96.7,0,3.3
E00116268,93.1,2.4,4.5
E00116269,95.5,2.2,2.2
E00116270,90.9,2.8,6.3
E00116272,91.9,3.7,4.5
E00116273,89.8,6.2,3.9
E00116274,92.9,2.6,4.5
E00116276,93.3,3.4,3.4
E00116277,91,0.5,8.5
E00116278,92.3,3.9,3.9
E00116279,94.8,1.8,3.3
E00116280,91.8,1.1,7.1
E00116281,95.8,0.6,3.5
E00116282,92.9,2.4,4.7
E00116283,97,2,1
E00116287,95,0.8,4.1
E00116291,96.3,1.1,2.5
E00116292,94,1.6,4.4
E00116293,92.6,0,7.4
E00116294,96,0,4
E00116295,93.9,0.3,5.8
E00116296,95.5,1.4,3.2
E00116297,97.2,1.2,1.6
E00116298,93.8,2.3,4
E00116299,89.6,1.8,8.6
E00116300,97.7,1,1.3
E00116301,95.1,1.1,3.8
E00116303,94.1,1.4,4.6
E00116304,92.3,0.9,6.9
E00116305,94.7,0.9,4.4
E00116306,96.9,1.2,1.9
E00116307,95.7,1.3,3
E00116308,96.7,1,2.3
E00167877,91.3,2.4,6.3
E00167878,86.1,4,9.9
E00167882,96.7,0,3.3
E00167883,96.7,0.7,2.6
E00167885,91.5,2.7,5.8
E00167921,90.3,1.9,7.8
E00167922,89.7,4.5,5.8
E00167923,93.9,0.9,5.2
E00167924,89.3,3.1,7.6
E00167925,96.1,0.4,3.4
E00167926,96.5,0,3.5
E00167927,86.1,4.9,9
E00167928,91.1,3.5,5.4
E00184866,97.4,0.7,2
E00184889,93.2,0.6,6.3
E00184921,96.9,1.4,1.8
E00184972,94.3,2.3,3.5
E00184973,91.6,3.8,4.6
E00184985,86.4,3.6,10
E00185022,85.8,2.5,11.7
