areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00114240,91,1.7,5.1,2.2
E00114241,96.1,0.7,3.3,0
E00114242,84.3,0,14.2,1.5
E00114243,93.7,0.6,5.4,0.3
E00114245,99.1,0.3,0.3,0.3
E00114246,94,0,6,0
E00114247,90.9,0.5,8.3,0.3
E00114248,94.7,0.3,5,0
E00114249,92.6,0.7,6.7,0
E00114250,93.7,0.9,5.4,0
E00114251,92.5,1.3,6.3,0
E00114252,97,0.3,1.7,1
E00114257,93.9,0,5,1.1
E00114260,95.5,0,4.5,0
E00114261,91.4,0.9,7.6,0
E00114262,92.2,0,7.5,0.3
E00114263,90.9,0,8.5,0.6
E00114264,92.9,0,6.1,1
E00114265,97,0,3,0
E00114698,87.1,0.4,12.5,0
E00114702,84.1,0.4,15.1,0.4
E00114703,90.8,0.7,8.5,0
E00114704,95.5,0.6,3.8,0
E00114705,86.7,0,13,0.3
E00114797,89.3,0.4,9.8,0.6
E00114918,93.7,0.7,5,0.7
E00116263,90.4,0,6.6,3
E00116264,93.9,0.3,5.8,0
E00116265,95,0.3,4.7,0
E00116266,89.6,0.4,9.7,0.4
E00116267,89.6,0.5,9,0.8
E00116268,92.9,0,6,1.1
E00116269,95.8,0.3,3.6,0.3
E00116270,90.4,0,8.3,1.3
E00116272,95.9,0,4.1,0
E00116273,92.3,0.7,7,0
E00116274,96.3,1.1,2.6,0
E00116276,94.4,1.1,4.5,0
E00116277,84.3,0.3,13.8,1.7
E00116278,91.9,0,7.2,0.9
E00116279,90.1,0.3,9.6,0
E00116280,83.9,0.4,15.5,0.2
E00116281,95.1,0,4.9,0
E00116282,75.9,0.3,22.8,1
E00116283,94,0,6,0
E00116287,91.3,0.4,7,1.2
E00116291,82.1,0,16.8,1.2
E00116292,89.4,0,7.2,3.3
E00116293,91.9,0.6,6.8,0.6
E00116294,90.9,0.4,8.7,0
E00116295,94.2,0.3,5.2,0.3
E00116296,91.3,0.8,7.3,0.6
E00116297,89.5,0.6,9.1,0.8
E00116298,90.5,0,9.2,0.3
E00116299,90,0,9.4,0.6
E00116300,95.4,0.3,3.9,0.3
E00116301,88.1,0,10.6,1.4
E00116303,91.3,0.9,7.3,0.5
E00116304,85.7,0.4,13.9,0
E00116305,89.2,0.9,9.8,0
E00116306,89.7,0.3,10,0
E00116307,86.1,0.8,12.3,0.8
E00116308,94,0.3,4.6,1
E00167877,90.6,0,9.4,0
E00167878,84.4,0.4,15.2,0
E00167882,94.1,0,5.9,0
E00167883,86.8,0,12.9,0.3
E00167885,85.8,0,13.8,0.4
E00167921,89.1,0,9,2
E00167922,78.5,1.2,19.3,0.9
E00167923,84.6,0,15.4,0
E00167924,89.5,0.3,9,1.2
E00167925,94,0,6,0
E00167926,74.8,0.4,24.8,0
E00167927,78.2,0,21.8,0
E00167928,90.8,0,8.6,0.6
E00184866,98,0.7,1.3,0
E00184889,81.3,0,18.7,0
E00184921,65.8,0,32.4,1.8
E00184972,89.9,0,10.1,0
E00184973,73.8,0,26.2,0
E00184985,85.3,0,10.1,4.6
E00185022,55.3,0,43.4,1.3
