areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00114240,85,15
E00114241,89.6,10.4
E00114242,92,8
E00114243,93.7,6.3
E00114245,92.8,7.2
E00114246,94.3,5.7
E00114247,86.8,13.2
E00114248,89.3,10.7
E00114249,87.5,12.5
E00114250,94.4,5.6
E00114251,86.6,13.4
E00114252,94.7,5.3
E00114257,88.5,11.5
E00114260,94.5,5.5
E00114261,92.7,7.3
E00114262,94.6,5.4
E00114263,88.2,11.8
E00114264,90.7,9.3
E00114265,94,6
E00114698,90,10
E00114702,86.2,13.8
E00114703,91.5,8.5
E00114704,92.5,7.5
E00114705,88.8,11.2
E00114797,89.2,10.8
E00114918,91.7,8.3
E00116263,86.6,13.4
E00116264,90.2,9.8
E00116265,95.9,4.1
E00116266,88.3,11.7
E00116267,89.6,10.4
E00116268,90.1,9.9
E00116269,87.8,12.2
E00116270,82.5,17.5
E00116272,88.2,11.8
E00116273,86.7,13.3
E00116274,92.7,7.3
E00116276,93,7
E00116277,83,17
E00116278,82.2,17.8
E00116279,93.5,6.5
E00116280,88.5,11.5
E00116281,89,11
E00116282,88.1,11.9
E00116283,94.5,5.5
E00116287,91.8,8.2
E00116291,89.9,10.1
E00116292,86.7,13.3
E00116293,90.2,9.8
E00116294,93.5,6.5
E00116295,87.5,12.5
E00116296,91.3,8.7
E00116297,92,8
E00116298,92.9,7.1
E00116299,89.8,10.2
E00116300,93.5,6.5
E00116301,88.6,11.4
E00116303,90.5,9.5
E00116304,88,12
E00116305,90.3,9.7
E00116306,91.6,8.4
E00116307,89.6,10.4
E00116308,90.6,9.4
E00167877,86,14
E00167878,79.3,20.7
E00167882,92.2,7.8
E00167883,92.5,7.5
E00167885,86.4,13.6
E00167921,81.3,18.8
E00167922,94,6
E00167923,92.6,7.4
E00167924,88.5,11.5
E00167925,90.5,9.5
E00167926,91,9
E00167927,82.8,17.2
E00167928,84.2,15.8
E00184866,90.8,9.2
E00184889,90.6,9.4
E00184921,92.8,7.2
E00184972,92.4,7.6
E00184973,90.1,9.9
E00184985,82.6,17.4
E00185022,81.1,18.9
