areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00114240,53.9,46.1
E00114241,63.4,36.6
E00114242,48.5,51.5
E00114243,66.2,33.8
E00114245,67.3,32.7
E00114246,57,43
E00114247,59.6,40.4
E00114248,51,49
E00114249,63.3,36.7
E00114250,71.6,28.4
E00114251,57.8,42.2
E00114252,66.5,33.5
E00114257,64.7,35.3
E00114260,49,51
E00114261,63.7,36.3
E00114262,41.8,58.2
E00114263,61.8,38.2
E00114264,61.7,38.3
E00114265,60.8,39.2
E00114698,55,45
E00114702,59.6,40.4
E00114703,65,35
E00114704,55.9,44.1
E00114705,75,25
E00114797,51.9,48.1
E00114918,57.1,42.9
E00116263,62.3,37.7
E00116264,42,58
E00116265,62.1,37.9
E00116266,49.4,50.6
E00116267,67,33
E00116268,62.3,37.7
E00116269,72.1,27.9
E00116270,64.5,35.5
E00116272,66.8,33.2
E00116273,54.6,45.4
E00116274,67.2,32.8
E00116276,65.6,34.4
E00116277,41.8,58.2
E00116278,49.8,50.2
E00116279,66.5,33.5
E00116280,36.2,63.8
E00116281,53.9,46.1
E00116282,29.5,70.5
E00116283,38.5,61.5
E00116287,59.6,40.4
E00116291,70.5,29.5
E00116292,59.2,40.8
E00116293,60.7,39.3
E00116294,61.6,38.4
E00116295,66.4,33.6
E00116296,63.6,36.4
E00116297,57.1,42.9
E00116298,56.9,43.1
E00116299,58.1,41.9
E00116300,39.5,60.5
E00116301,51.9,48.1
E00116303,49.5,50.5
E00116304,42.2,57.8
E00116305,56.9,43.1
E00116306,45.3,54.7
E00116307,48.6,51.4
E00116308,61.2,38.8
E00167877,43.6,56.4
E00167878,25.5,74.5
E00167882,61.1,38.9
E00167883,41.2,58.8
E00167885,41.5,58.5
E00167921,55.1,44.9
E00167922,52.4,47.6
E00167923,41.8,58.2
E00167924,60.2,39.8
E00167925,68.3,31.7
E00167926,61.7,38.3
E00167927,34,66
E00167928,58.6,41.4
E00184866,70.8,29.2
E00184889,79.5,20.5
E00184921,17.5,82.5
E00184972,60.8,39.2
E00184973,49.5,50.5
E00184985,59.1,40.9
E00185022,40.6,59.4
