areacd,in_full_time_education-001,in_full_time_education-002
E00114240,19.9,80.1
E00114241,7.3,92.7
E00114242,10.7,89.3
E00114243,15.4,84.6
E00114245,19.9,80.1
E00114246,18.4,81.6
E00114247,18.1,81.9
E00114248,13.9,86.1
E00114249,17.1,82.9
E00114250,17.1,82.9
E00114251,20.6,79.4
E00114252,16.4,83.6
E00114257,18.7,81.3
E00114260,11.6,88.4
E00114261,19.3,80.7
E00114262,12.6,87.4
E00114263,13.7,86.3
E00114264,11.3,88.7
E00114265,13.9,86.1
E00114698,18.5,81.5
E00114702,16.5,83.5
E00114703,21.2,78.8
E00114704,17.3,82.7
E00114705,22.3,77.7
E00114797,15.6,84.4
E00114918,16,84
E00116263,18.1,81.9
E00116264,16.3,83.7
E00116265,17.8,82.2
E00116266,11.6,88.4
E00116267,20.8,79.2
E00116268,23.5,76.5
E00116269,17.7,82.3
E00116270,22,78
E00116272,15.1,84.9
E00116273,16.8,83.2
E00116274,21,79
E00116276,20.4,79.6
E00116277,20.7,79.3
E00116278,22.7,77.3
E00116279,19.7,80.3
E00116280,18,82
E00116281,18.9,81.1
E00116282,8.5,91.5
E00116283,20.6,79.4
E00116287,16,84
E00116291,23.1,76.9
E00116292,19.3,80.7
E00116293,18.1,81.9
E00116294,13.8,86.2
E00116295,17.6,82.4
E00116296,17.1,82.9
E00116297,18.4,81.6
E00116298,18.1,81.9
E00116299,19,81
E00116300,18,82
E00116301,8.9,91.1
E00116303,9.9,90.1
E00116304,7.7,92.3
E00116305,16,84
E00116306,22.1,77.9
E00116307,10.2,89.8
E00116308,12.9,87.1
E00167877,21.7,78.3
E00167878,17.6,82.4
E00167882,18.5,81.5
E00167883,13,87
E00167885,20,80
E00167921,22.3,77.7
E00167922,40.8,59.2
E00167923,19.5,80.5
E00167924,28.6,71.4
E00167925,16.4,83.6
E00167926,29.4,70.6
E00167927,12.2,87.8
E00167928,30.5,69.5
E00184866,10.9,89.1
E00184889,13.8,86.2
E00184921,6.2,93.8
E00184972,25.9,74.1
E00184973,24.2,75.8
E00184985,18.7,81.3
E00185022,21.1,78.9
