areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00114240,7.7,23.1,40,29.2
E00114241,11.9,63.1,15.5,9.5
E00114242,8.1,18.9,32.4,40.5
E00114243,8.9,26.7,44.4,20
E00114245,7.8,21.7,48.8,21.7
E00114246,11.8,37.8,39.4,11
E00114247,6,34.7,41.9,17.4
E00114248,14.2,26.8,39.4,19.7
E00114249,2.8,32.8,50,14.4
E00114250,0.8,19.4,61.2,18.6
E00114251,6.2,33.1,47.7,13.1
E00114252,10.2,32.3,37,20.5
E00114257,10.9,31.4,42.9,14.7
E00114260,31,45.7,17.2,6
E00114261,4.5,34.1,40.2,21.2
E00114262,10.7,49.7,29.5,10.1
E00114263,7.4,37.8,37,17.8
E00114264,10.7,32.1,36.4,20.7
E00114265,11.2,32.1,40.3,16.4
E00114698,7,37.7,35.1,20.2
E00114702,0,31.4,41.9,26.7
E00114703,1.8,32.7,41.8,23.6
E00114704,4.7,37.5,42.2,15.6
E00114705,0,24.3,50.7,25
E00114797,5.9,30.2,51.5,12.4
E00114918,7.9,31.5,37.8,22.8
E00116263,4.5,33.8,45.1,16.5
E00116264,8.3,39.1,39.1,13.5
E00116265,0.8,37.1,46,16.1
E00116266,17.8,40.3,32.6,9.3
E00116267,4.9,29.2,45.8,20.1
E00116268,6.3,32.8,39.7,21.3
E00116269,0,32.6,48.8,18.6
E00116270,0,30,51.7,18.3
E00116272,10.4,44.3,34.8,10.4
E00116273,4.8,34.4,48.8,12
E00116274,3.6,30.9,46,19.4
E00116276,3.6,27.3,48.2,20.9
E00116277,9.4,50.9,25.2,14.5
E00116278,7,46.5,37.3,9.2
E00116279,2.4,20.2,57.3,20.2
E00116280,8.9,49.3,31,10.8
E00116281,4.6,40,36.9,18.5
E00116282,7.5,53.4,31.1,8.1
E00116283,35,43,16,6
E00116287,4.6,28.7,50.9,15.7
E00116291,0,54.1,42.2,3.7
E00116292,8.9,30.4,46.8,13.9
E00116293,1.6,21.3,36.1,41
E00116294,5,25.2,44.5,25.2
E00116295,3.7,20.6,47.8,27.9
E00116296,2,20.2,42.9,34.8
E00116297,4.5,30.7,40.7,24.1
E00116298,2.7,40.3,36.9,20.1
E00116299,6.8,45.2,39,8.9
E00116300,17.3,41,24.5,17.3
E00116301,13.2,51.7,25.9,9.3
E00116303,26.6,39.1,28.1,6.3
E00116304,14,47.3,31.8,7
E00116305,5.9,37.8,34.1,22.2
E00116306,8.9,40.7,35.6,14.8
E00116307,1.5,20.4,51.1,27
E00116308,4.4,25.9,45.9,23.7
E00167877,8.3,37.5,40.8,13.3
E00167878,3.6,49.1,39.3,8
E00167882,5.5,22,40.2,32.3
E00167883,6.7,50.7,26,16.7
E00167885,6.4,48.2,36.4,9.1
E00167921,2.9,33,45.6,18.4
E00167922,5.6,27.8,46.3,20.4
E00167923,10.2,31.6,44.9,13.3
E00167924,1.8,24.3,48.6,25.2
E00167925,1,23.2,46.5,29.3
E00167926,1.2,54.1,37.6,7.1
E00167927,6.8,59.3,27.1,6.8
E00167928,0,25.5,57.5,17
E00184866,7.1,28.6,48.6,15.7
E00184889,1.6,34.4,55.7,8.2
E00184921,0,35,60,5
E00184972,4.2,32.1,47.4,16.3
E00184973,0,31.4,54.9,13.7
E00184985,8.5,38.3,36.2,17
E00185022,3.8,43.5,45.9,6.7
