geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00037597,95.3,0,4,0.8
E00037598,97.6,0,1.6,0.8
E00037643,96.9,0,3.1,0
E00055464,92.3,0,7.7,0
E00055465,91.5,0.4,8.1,0
E00055466,87,0.2,11.2,1.7
E00055467,96.1,0,3.9,0
E00055468,91.6,0,8.4,0
E00055470,92.7,0,7.3,0
E00055471,92.8,0,6.8,0.4
E00055473,85.1,3.5,11.4,0
E00055474,91.9,0,8.1,0
E00055476,92.5,0,6.7,0.7
E00055477,86.5,0.3,13.3,0
E00055479,94.7,0,5.3,0
E00055480,86.8,0,13.2,0
E00055482,93.5,0.4,6.2,0
E00055483,93.2,0,6.8,0
E00055484,96.9,0,3.1,0
E00055485,94.4,0.9,4.7,0
E00055487,97,1.3,1.3,0.4
E00055488,93,0.3,6.7,0
E00055489,89.4,0,9.9,0.6
E00055490,94.9,0,5.1,0
E00055491,91.3,0,8.7,0
E00055492,91.9,0.3,7.3,0.5
E00055493,93.5,1.1,4.3,1.1
E00055494,92,0,7.3,0.7
E00055495,91.7,0,8.3,0
E00055496,94.7,0.4,4.6,0.4
E00055497,94.2,0,5.5,0.3
E00055498,92.4,0,7.6,0
E00055499,98,0,2,0
E00055500,91.9,0.7,7.4,0
E00055501,92,0,8,0
E00055502,92.6,0.6,4.9,1.9
E00055503,89.8,0,8.4,1.8
E00055505,94.9,0,5.1,0
E00055506,93.2,0,6.4,0.4
E00055507,92.1,0,7.9,0
E00055984,92.8,0,6.8,0.3
E00055985,93,0,7,0
E00055986,88.9,0.6,10.5,0
E00055987,92.7,0,6.4,0.8
E00055988,95.5,0,4.5,0
E00055989,95.5,0.4,4.1,0
E00055990,91.2,0,8.3,0.5
E00055991,93.5,0,6.2,0.3
E00055992,95.5,0,4.5,0
E00055993,91.1,0,8.9,0
E00055994,96.8,0,3.2,0
E00055995,88.5,0,11.5,0
E00055996,87.4,0,12.3,0.3
E00055997,88.7,0,10.9,0.3
E00055998,93.2,0,6.8,0
E00055999,95.5,0.3,4.2,0
E00056000,94.9,0,5.1,0
E00056001,100,0,0,0
E00056002,95.9,0,3.9,0.3
E00056003,88.9,0.2,10.9,0
E00056004,92.7,0,7,0.3
E00056005,94.8,0,4.5,0.6
E00056006,92.7,0.6,6.7,0
E00056008,93.8,0.4,5.8,0
E00056009,85.3,0.3,13.7,0.7
E00056010,93.8,0.6,5.6,0
E00056011,77,0,22.5,0.5
E00056012,94.4,0.3,5.3,0
E00056013,94.7,0,5.3,0
E00056014,88.2,0,11.5,0.4
E00056015,88.2,0.3,11.1,0.3
E00056016,92.2,0.6,7.3,0
E00056017,98,0,2,0
E00056018,91.4,1.2,7.5,0
E00056019,91.1,0.4,8.5,0
E00056020,97.6,0,1.7,0.7
E00056021,94.5,0,5.5,0
E00056022,96,0,4,0
E00056023,91.4,0,8.6,0
E00056024,94.4,0,5.6,0
E00056025,91.4,0.4,8.2,0
E00056026,89.1,0,10.9,0
E00056027,88.9,0.3,10.8,0
E00056028,84.7,0,14.2,1.1
E00056029,93.9,0,4.4,1.7
E00056030,95,0,5,0
E00056031,96.4,0,3.3,0.3
E00056032,94.5,0.7,4.8,0
E00056033,91.9,0,6.9,1.2
E00056034,93.2,1.3,5.2,0.3
E00056035,88.6,0,11.4,0
E00056036,86.3,0.3,12.2,1.3
E00056037,93.9,0,6.1,0
E00056038,91.2,0,8.8,0
E00056039,95.1,0,4.9,0
E00056040,94.3,0,5.7,0
E00056041,96.2,0,3.8,0
E00056042,92.2,0.6,5.9,1.3
E00056280,89.8,0,10.2,0
E00056325,92.2,0.4,6,1.4
E00056331,92.2,0.3,7.2,0.3
E00056353,91.5,0,8.5,0
E00056357,93.7,0,5.6,0.7
E00056358,90.8,0.3,8.6,0.3
E00056362,88.7,0,10.4,0.8
E00056380,27.5,10.5,58.7,3.4
E00056381,86.1,0,13.2,0.7
E00056382,94.5,0,5.5,0
E00056383,90.9,0.3,8.8,0
E00056384,91.6,0.3,7.5,0.6
E00056385,96.3,0,3.7,0
E00056386,91,0.3,8.3,0.3
E00056387,90.3,0,9.4,0.3
E00056389,90.6,0,9.4,0
E00056390,96.8,0.4,2.5,0.4
E00056391,94.5,0.3,5.2,0
E00056392,90.2,0.3,8.5,1
E00056394,92.3,0,6.9,0.7
E00056395,89.1,0,10.3,0.6
E00056396,80.2,0.3,17,2.5
E00056397,75.8,0,23.8,0.4
E00056398,95.2,0,4.8,0
E00056399,94.4,1.2,3.9,0.6
E00056400,88.3,0,11.7,0
E00056401,87.4,0,12.6,0
E00056402,92.9,0,7.1,0
E00056403,91.2,0,8.8,0
E00056404,94,0,6,0
E00056405,93.8,0,5.5,0.7
E00056406,89.7,0.8,9.5,0
E00056407,90.3,0,9.5,0.2
E00056408,93.3,0,6,0.7
E00056409,93.7,0,6.3,0
E00056410,91,0,9,0
E00056411,93.7,0,6.3,0
E00056412,95.1,0.7,4.2,0
E00056413,92.6,0,6.6,0.8
E00056414,90,0,9.5,0.5
E00056415,94.7,0,5.3,0
E00056416,93,0,6.7,0.3
E00056417,91.1,0,8.5,0.4
E00056418,90.1,0,9.6,0.3
E00056419,94,0,6,0
E00056420,88.9,0.4,10.7,0
E00056421,90.7,0.3,8.7,0.3
E00056422,79.5,0,20.5,0
E00056423,92.2,0.9,6.9,0
E00056424,97.9,0,2.1,0
E00056425,93.9,0,6.1,0
E00056426,97.9,0,2.1,0
E00056427,85.7,0.3,14,0
E00056428,93.1,0,6.9,0
E00056429,89.2,0,10.5,0.3
E00056430,91.5,0,8.5,0
E00056431,88,0,12,0
E00056432,95.5,0.5,4,0
E00060193,95,0.4,4.7,0
E00060195,94.1,0,5.9,0
E00168748,75.5,0.2,24.2,0
E00175535,93.2,0,6.8,0
E00175546,89,0.5,10,0.5
E00175547,89.5,0.7,9.8,0
E00175548,87,0,13,0
E00178670,88.8,0.6,10.7,0
E00178681,94,0,6,0
E00178706,96.1,0,3.9,0
E00178719,96.6,0,3.4,0
E00180032,93,0.5,6.5,0
E00180074,94.5,0.2,4.7,0.6
