geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00037597,100,0,0
E00037598,100,0,0
E00037643,100,0,0
E00055464,98.3,1.7,0
E00055465,96.2,3.8,0
E00055466,92.1,7.9,0
E00055467,97.9,2.1,0
E00055468,100,0,0
E00055470,92.3,7.7,0
E00055471,98.4,1.6,0
E00055473,100,0,0
E00055474,54.3,45.7,0
E00055476,28,71,0.9
E00055477,96.7,2.7,0.7
E00055479,99.2,0.8,0
E00055480,100,0,0
E00055482,99.1,0.9,0
E00055483,35.7,64.3,0
E00055484,86.2,13.8,0
E00055485,100,0,0
E00055487,89.6,10.4,0
E00055488,91.9,8.1,0
E00055489,90.3,9.7,0
E00055490,99.2,0.8,0
E00055491,99.3,0.7,0
E00055492,83.5,16.5,0
E00055493,100,0,0
E00055494,89.4,10.6,0
E00055495,99.2,0.8,0
E00055496,98.4,1.6,0
E00055497,100,0,0
E00055498,93.8,6.3,0
E00055499,95.5,4.5,0
E00055500,95.1,4.9,0
E00055501,87.5,12.5,0
E00055502,100,0,0
E00055503,77.8,22.2,0
E00055505,99.3,0.7,0
E00055506,71.6,28.4,0
E00055507,71.3,28.7,0
E00055984,99.2,0.8,0
E00055985,100,0,0
E00055986,89.5,10.5,0
E00055987,100,0,0
E00055988,97.5,2,0.5
E00055989,100,0,0
E00055990,74.2,25.8,0
E00055991,100,0,0
E00055992,99.5,0.5,0
E00055993,92.3,7.7,0
E00055994,98.5,1.5,0
E00055995,96.4,3.6,0
E00055996,95.3,4.7,0
E00055997,80.8,19.2,0
E00055998,79.8,20.2,0
E00055999,97.4,2.6,0
E00056000,98,2,0
E00056001,100,0,0
E00056002,100,0,0
E00056003,95.4,1.9,2.8
E00056004,99.3,0.7,0
E00056005,100,0,0
E00056006,100,0,0
E00056008,100,0,0
E00056009,100,0,0
E00056010,94.6,5.4,0
E00056011,94.1,5.9,0
E00056012,99.2,0.8,0
E00056013,100,0,0
E00056014,99.2,0.8,0
E00056015,91.7,8.3,0
E00056016,95.5,4.5,0
E00056017,99.2,0.8,0
E00056018,97.1,1,1.9
E00056019,98.5,1.5,0
E00056020,100,0,0
E00056021,97,3,0
E00056022,98.2,1.8,0
E00056023,100,0,0
E00056024,62.4,37.6,0
E00056025,100,0,0
E00056026,92.6,7.4,0
E00056027,100,0,0
E00056028,98.6,1.4,0
E00056029,99.3,0.7,0
E00056030,99.4,0.6,0
E00056031,98.5,1.5,0
E00056032,100,0,0
E00056033,100,0,0
E00056034,100,0,0
E00056035,99.3,0.7,0
E00056036,100,0,0
E00056037,99.2,0.8,0
E00056038,97.4,2.6,0
E00056039,89,10.2,0.8
E00056040,100,0,0
E00056041,100,0,0
E00056042,100,0,0
E00056280,100,0,0
E00056325,96.1,3.9,0
E00056331,99.4,0.6,0
E00056353,95.6,4.4,0
E00056357,99.2,0,0.8
E00056358,82.5,17.5,0
E00056362,76.3,23.1,0.6
E00056380,100,0,0
E00056381,77.3,22.7,0
E00056382,99.3,0.7,0
E00056383,100,0,0
E00056384,100,0,0
E00056385,99.1,0.9,0
E00056386,79.4,20.6,0
E00056387,98.5,1.5,0
E00056389,99.2,0.8,0
E00056390,98.4,1.6,0
E00056391,99.4,0.6,0
E00056392,98.5,1.5,0
E00056394,97.6,2.4,0
E00056395,88,12,0
E00056396,88.4,1.7,9.9
E00056397,98.3,1.3,0.4
E00056398,65.7,34.3,0
E00056399,99.3,0.7,0
E00056400,97.7,2.3,0
E00056401,99.2,0.8,0
E00056402,99.1,0.9,0
E00056403,93,7,0
E00056404,100,0,0
E00056405,97.4,2.6,0
E00056406,100,0,0
E00056407,100,0,0
E00056408,100,0,0
E00056409,99.2,0.8,0
E00056410,100,0,0
E00056411,91.9,8.1,0
E00056412,91.4,8.6,0
E00056413,94.1,5.9,0
E00056414,98.4,1.1,0.5
E00056415,100,0,0
E00056416,100,0,0
E00056417,100,0,0
E00056418,88.4,11.6,0
E00056419,97.6,2.4,0
E00056420,99.2,0.8,0
E00056421,98.5,1.5,0
E00056422,89.8,10.2,0
E00056423,100,0,0
E00056424,73.6,26.4,0
E00056425,98.3,1.7,0
E00056426,99.2,0,0.8
E00056427,98.6,1.4,0
E00056428,97.8,2.2,0
E00056429,100,0,0
E00056430,100,0,0
E00056431,98.3,1.7,0
E00056432,97.6,2.4,0
E00060193,99.2,0.8,0
E00060195,98.3,1.7,0
E00168748,99.1,0.9,0
E00175535,100,0,0
E00175546,92.2,7.8,0
E00175547,99,1,0
E00175548,99,1,0
E00178670,100,0,0
E00178681,94.2,5.8,0
E00178706,100,0,0
E00178719,99.5,0.5,0
E00180032,86.7,13.3,0
E00180074,98.7,0,1.3
