geography_code,disability_3a-001,disability_3a-002
E00037597,18.5,81.5
E00037598,17.2,82.8
E00037643,9.5,90.5
E00055464,22.3,77.7
E00055465,21.8,78.2
E00055466,11.6,88.4
E00055467,17.3,82.7
E00055468,20.9,79.1
E00055470,13.6,86.4
E00055471,19.8,80.2
E00055473,23.6,76.4
E00055474,48.6,51.4
E00055476,50,50
E00055477,14.5,85.5
E00055479,21.1,78.9
E00055480,17,83
E00055482,16.1,83.9
E00055483,39.2,60.8
E00055484,20.3,79.7
E00055485,19.2,80.8
E00055487,20.9,79.1
E00055488,18.9,81.1
E00055489,22.6,77.4
E00055490,21.4,78.6
E00055491,21.2,78.8
E00055492,16.5,83.5
E00055493,16.9,83.1
E00055494,30.6,69.4
E00055495,22,78
E00055496,17.2,82.8
E00055497,14.6,85.4
E00055498,14.4,85.6
E00055499,13.7,86.3
E00055500,20.1,79.9
E00055501,22.1,77.9
E00055502,15.7,84.3
E00055503,17.7,82.3
E00055505,25.1,74.9
E00055506,26.5,73.5
E00055507,28.9,71.1
E00055984,15.4,84.6
E00055985,19.7,80.3
E00055986,29,71
E00055987,17.8,82.2
E00055988,18.2,81.8
E00055989,25.7,74.3
E00055990,26.5,73.5
E00055991,16.5,83.5
E00055992,23.1,76.9
E00055993,13.6,86.4
E00055994,14.1,85.9
E00055995,12.3,87.7
E00055996,18.8,81.3
E00055997,18.6,81.4
E00055998,19.3,80.7
E00055999,16,84
E00056000,20.5,79.5
E00056001,20,80
E00056002,11.9,88.1
E00056003,14,86
E00056004,16.1,83.9
E00056005,11.6,88.4
E00056006,21.6,78.4
E00056008,19.7,80.3
E00056009,9.2,90.8
E00056010,18.1,81.9
E00056011,16.5,83.5
E00056012,13.2,86.8
E00056013,16.9,83.1
E00056014,26.9,73.1
E00056015,14.1,85.9
E00056016,15.4,84.6
E00056017,50.5,49.5
E00056018,12.3,87.7
E00056019,18.7,81.3
E00056020,22.3,77.7
E00056021,24,76
E00056022,10.4,89.6
E00056023,17.2,82.8
E00056024,12.4,87.6
E00056025,15.5,84.5
E00056026,13.8,86.2
E00056027,13.3,86.7
E00056028,14.1,85.9
E00056029,26.7,73.3
E00056030,11.3,88.7
E00056031,9.5,90.5
E00056032,18.2,81.8
E00056033,10.5,89.5
E00056034,8.1,91.9
E00056035,12.2,87.8
E00056036,15.8,84.2
E00056037,8.9,91.1
E00056038,13.5,86.5
E00056039,20.7,79.3
E00056040,7.6,92.4
E00056041,6.3,93.7
E00056042,9.1,90.9
E00056280,14.5,85.5
E00056325,8.4,91.6
E00056331,16.7,83.3
E00056353,15.9,84.1
E00056357,11.9,88.1
E00056358,17.9,82.1
E00056362,11.2,88.8
E00056380,17.8,82.2
E00056381,14.4,85.6
E00056382,14.4,85.6
E00056383,22.5,77.5
E00056384,11.3,88.7
E00056385,27.5,72.5
E00056386,11.9,88.1
E00056387,16.3,83.7
E00056389,23.8,76.2
E00056390,17.4,82.6
E00056391,14.1,85.9
E00056392,13.2,86.8
E00056394,10.2,89.8
E00056395,21,79
E00056396,13.6,86.4
E00056397,14.8,85.2
E00056398,24.1,75.9
E00056399,17.4,82.6
E00056400,12.7,87.3
E00056401,18.7,81.3
E00056402,24,76
E00056403,15.1,84.9
E00056404,15.4,84.6
E00056405,15.8,84.2
E00056406,15.8,84.2
E00056407,20.6,79.4
E00056408,16.8,83.2
E00056409,13.5,86.5
E00056410,13.2,86.8
E00056411,8.9,91.1
E00056412,10.7,89.3
E00056413,15.9,84.1
E00056414,12.1,87.9
E00056415,11.8,88.2
E00056416,13,87
E00056417,16.3,83.7
E00056418,28,72
E00056419,13,87
E00056420,16.9,83.1
E00056421,19,81
E00056422,11,89
E00056423,12,88
E00056424,29.4,70.6
E00056425,16.7,83.3
E00056426,14.3,85.7
E00056427,12.3,87.7
E00056428,18.4,81.6
E00056429,19.9,80.1
E00056430,13.6,86.4
E00056431,11.9,88.1
E00056432,12.3,87.7
E00060193,20.2,79.8
E00060195,19.3,80.7
E00168748,31.3,68.7
E00175535,8.4,91.6
E00175546,13.8,86.2
E00175547,5.6,94.4
E00175548,8.8,91.2
E00178670,11,89
E00178681,12.5,87.5
E00178706,21.9,78.1
E00178719,8.4,91.6
E00180032,6,94
E00180074,17.4,82.6
