geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00037597,13.2,76.4,10.4
E00037598,9.6,78.8,11.5
E00037643,17,60.6,22.3
E00055464,8.8,68.7,22.4
E00055465,15,60,25
E00055466,15.5,60.9,23.6
E00055467,11.1,61.1,27.8
E00055468,6.5,67.6,25.9
E00055470,17.8,57.4,24.8
E00055471,16.3,62.8,20.9
E00055473,22.6,57,20.4
E00055474,7.5,68.2,24.3
E00055476,3.7,76.9,19.4
E00055477,20.4,60.2,19.4
E00055479,10.1,73,16.9
E00055480,14.9,78.2,6.9
E00055482,18.7,68.1,13.2
E00055483,8.8,38.2,52.9
E00055484,9.9,56,34.1
E00055485,15,59.3,25.7
E00055487,8.1,61.6,30.2
E00055488,9.4,74.2,16.4
E00055489,19.1,50.9,30
E00055490,13.9,67.3,18.8
E00055491,12,54.7,33.3
E00055492,7.4,75.7,16.9
E00055493,9.1,83.3,7.6
E00055494,6.2,67.6,26.2
E00055495,9,40.2,50.8
E00055496,7.9,78.7,13.4
E00055497,8.2,76.5,15.3
E00055498,18.7,58.7,22.7
E00055499,10.8,81.1,8.1
E00055500,8.3,72.5,19.2
E00055501,14.6,63.4,22
E00055502,5.3,82.6,12.1
E00055503,8.9,80.4,10.7
E00055505,6.7,76.7,16.7
E00055506,18.5,52.2,29.3
E00055507,5,74.2,20.8
E00055984,7.3,78.2,14.5
E00055985,10.4,80,9.6
E00055986,8.3,81.7,10
E00055987,12.9,56.1,31.1
E00055988,11,76.6,12.4
E00055989,6.7,67.3,26
E00055990,2.5,84.4,13.1
E00055991,9.9,79.6,10.6
E00055992,9,55,36
E00055993,10.4,71.6,17.9
E00055994,6.9,78.4,14.7
E00055995,10.3,75,14.7
E00055996,15.4,65.4,19.2
E00055997,7.3,71.9,20.8
E00055998,11.8,60,28.2
E00055999,5.6,82.2,12.1
E00056000,5,72.5,22.5
E00056001,11,71.2,17.8
E00056002,12.1,77.1,10.7
E00056003,13.8,66.7,19.6
E00056004,3.9,88.2,7.8
E00056005,9.7,73.8,16.5
E00056006,11.8,73.9,14.3
E00056008,12.2,66.2,21.6
E00056009,9.5,76.2,14.3
E00056010,11.1,68.8,20.1
E00056011,10.4,76.9,12.6
E00056012,10.3,76.3,13.4
E00056013,12.2,67.9,19.9
E00056014,9.5,74.3,16.2
E00056015,9.8,73.2,17.1
E00056016,11.4,68.6,20
E00056017,2.6,73.5,23.8
E00056018,6.3,78.1,15.6
E00056019,10.8,66.5,22.7
E00056020,4.3,85,10.7
E00056021,5.1,80.5,14.4
E00056022,7.5,73.6,18.9
E00056023,11.4,80.3,8.3
E00056024,18.8,62.5,18.8
E00056025,10.9,68.8,20.3
E00056026,9.3,76.7,14
E00056027,6.9,80.8,12.3
E00056028,11,77.2,11.7
E00056029,4.1,70.3,25.5
E00056030,10.1,78.9,11
E00056031,7.9,82.7,9.4
E00056032,9.9,79.2,10.9
E00056033,14.6,79.3,6.1
E00056034,18.9,70.3,10.8
E00056035,18.7,60,21.3
E00056036,11.7,75.7,12.6
E00056037,7.1,75.7,17.1
E00056038,3.6,79.1,17.3
E00056039,8.3,70.4,21.3
E00056040,20.3,64.1,15.6
E00056041,8,56,36
E00056042,7.8,80.1,12.1
E00056280,5.6,88.9,5.6
E00056325,11.6,81.1,7.4
E00056331,11.6,76.8,11.6
E00056353,10.7,78,11.3
E00056357,10.7,78.6,10.7
E00056358,18.6,68.1,13.3
E00056362,9,81.1,9.9
E00056380,40.4,28.8,30.8
E00056381,12.4,68.3,19.3
E00056382,7.8,79.7,12.5
E00056383,10.8,64.9,24.3
E00056384,10.3,77.2,12.5
E00056385,9.3,56.5,34.3
E00056386,11.3,67.9,20.8
E00056387,7.9,73.3,18.8
E00056389,18.3,68.3,13.5
E00056390,3.4,73.9,22.7
E00056391,10.8,70.9,18.2
E00056392,9.1,69.4,21.5
E00056394,11.9,70.6,17.5
E00056395,12.3,65.6,22.1
E00056396,7.2,79.2,13.6
E00056397,17.2,70.9,11.9
E00056398,14.1,64.1,21.8
E00056399,8.4,68.2,23.4
E00056400,10.2,79.5,10.2
E00056401,7.6,79.4,13
E00056402,9.4,65.6,25
E00056403,4.3,78.7,17
E00056404,7.6,80.4,12
E00056405,11.4,62.5,26.1
E00056406,9.6,78.8,11.5
E00056407,5.6,60.8,33.6
E00056408,7.8,81,11.2
E00056409,5.9,79.4,14.7
E00056410,6.7,88.6,4.8
E00056411,17.9,66.4,15.7
E00056412,11.4,68.6,20
E00056413,8.5,83,8.5
E00056414,6.7,75.3,18
E00056415,8.6,82.8,8.6
E00056416,8,81,10.9
E00056417,9.9,70.4,19.8
E00056418,7.2,69.6,23.2
E00056419,9.5,73,17.5
E00056420,8.1,69.8,22.1
E00056421,11.2,69,19.8
E00056422,15.9,57.3,26.8
E00056423,10.9,73.1,16
E00056424,9.7,59,31.3
E00056425,9.5,75.8,14.7
E00056426,7.4,74.5,18.1
E00056427,21,58,21
E00056428,10.2,74.1,15.7
E00056429,5.5,78.2,16.4
E00056430,8.7,76.2,15.1
E00056431,10.3,79.3,10.3
E00056432,10.1,76.8,13
E00060193,4.5,73,22.5
E00060195,10.9,69.6,19.6
E00168748,9.6,61.4,28.9
E00175535,20.8,45.8,33.3
E00175546,21.7,63.3,15
E00175547,16.2,62.2,21.6
E00175548,8.3,54.2,37.5
E00178670,9.4,75,15.6
E00178681,10.8,64.7,24.5
E00178706,12.5,66.7,20.8
E00178719,15.3,66.4,18.3
E00180032,21.4,57.1,21.4
E00180074,7.4,78.7,13.9
