geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00037597,3.4,32.8,39.7,24.1
E00037598,11.9,25.4,33.9,28.8
E00037643,2.1,16.7,59,22.2
E00055464,16.1,32.2,35.6,16.1
E00055465,21.4,38.9,29.8,9.9
E00055466,22.1,44.6,27.5,5.9
E00055467,33.8,46.5,14.1,5.6
E00055468,15.3,41.7,33.3,9.7
E00055470,16.3,45.9,30.1,7.7
E00055471,34.7,43.5,19.4,2.4
E00055473,27.6,53.4,16.4,2.6
E00055474,58.1,29.5,8.6,3.8
E00055476,75,22.2,1.9,0.9
E00055477,16.8,47.7,28.9,6.7
E00055479,20.7,48.8,22.3,8.3
E00055480,11.3,42.7,30.6,15.3
E00055482,14.5,43.6,32.5,9.4
E00055483,59.6,33.3,7.1,0
E00055484,33.3,46.2,18.8,1.7
E00055485,23,43.4,23,10.7
E00055487,37.5,39.4,18.3,4.8
E00055488,22.3,45.9,25,6.8
E00055489,36.6,38.8,23.1,1.5
E00055490,22.2,43.7,28.6,5.6
E00055491,20.3,51.4,21.7,6.5
E00055492,16.5,43.3,32.3,7.9
E00055493,13.5,38.3,33.1,15
E00055494,35.4,44.2,17.7,2.7
E00055495,38.7,38.7,17.7,4.8
E00055496,12.7,41.3,35.7,10.3
E00055497,9,43.6,37.6,9.8
E00055498,25.5,51.8,18.2,4.5
E00055499,12.7,31.8,39.1,16.4
E00055500,26.8,49.3,20.4,3.5
E00055501,32.3,48.8,17.3,1.6
E00055502,10.1,47.8,27.5,14.5
E00055503,13.9,34.8,35.7,15.7
E00055505,16.4,47,28.4,8.2
E00055506,37.4,49.6,12.2,0.9
E00055507,28.5,47.2,17.1,7.3
E00055984,6.1,36.6,37.4,19.8
E00055985,3.9,40.9,41.7,13.4
E00055986,20.6,44.7,31.2,3.5
E00055987,7.5,34.3,44,14.2
E00055988,7.4,36.9,36.9,18.7
E00055989,19,37.9,28.4,14.7
E00055990,26.1,41.2,21.8,10.9
E00055991,4.6,43.1,38.6,13.7
E00055992,9.3,35.3,44.6,10.8
E00055993,7.8,32.6,43.4,16.3
E00055994,11.4,43.2,33.3,12.1
E00055995,7.8,38.6,38,15.7
E00055996,10.7,43.3,39.3,6.7
E00055997,16,35.9,33.6,14.5
E00055998,21.7,40.9,29.6,7.8
E00055999,9.8,39.9,34,16.3
E00056000,12.7,47.3,30,10
E00056001,9.6,43,34.8,12.6
E00056002,6.1,26.4,45.4,22.1
E00056003,6,30.6,40.7,22.7
E00056004,8.1,36,41.2,14.7
E00056005,9.2,29.8,44.3,16.8
E00056006,9.7,41.4,35.2,13.8
E00056008,12.8,47.9,27.7,11.7
E00056009,9.6,31.6,42.1,16.7
E00056010,13.6,37.5,38,10.9
E00056011,11.2,39.1,38.5,11.2
E00056012,10.6,46.3,30.1,13
E00056013,5.9,38.8,36.2,19.1
E00056014,25.2,41.7,25.2,7.9
E00056015,19.2,50,25,5.8
E00056016,14.7,37.8,39.7,7.7
E00056017,43.2,40.9,8.3,7.6
E00056018,9.6,25,42.3,23.1
E00056019,7.8,38.3,43.2,10.7
E00056020,14.5,39.3,39.3,6.9
E00056021,20.4,44.5,27.7,7.3
E00056022,5.4,38.1,42.9,13.7
E00056023,8.8,42.1,37.7,11.4
E00056024,17.4,30.2,30.2,22.1
E00056025,9.7,29,49.5,11.8
E00056026,10.2,48.8,32.7,8.3
E00056027,6.6,41.4,40.8,11.2
E00056028,6.3,29.2,49.3,15.3
E00056029,19.7,45.8,26.8,7.7
E00056030,5.1,38.5,41.7,14.7
E00056031,5.2,36.6,42.5,15.7
E00056032,8.3,37.5,45.8,8.3
E00056033,5.7,36.8,38.7,18.9
E00056034,3.5,25.2,51.3,20
E00056035,7.4,30.9,44.9,16.9
E00056036,2.9,40,42.1,15
E00056037,10,47.7,33.8,8.5
E00056038,4.3,35.7,39.1,20.9
E00056039,25.6,36.8,28,9.6
