areacd,in_full_time_education-001,in_full_time_education-002
E00085295,23.6,76.4
E00085296,38.1,61.9
E00085298,21.9,78.1
E00085303,35,65
E00085323,25.8,74.2
E00085324,33,67
E00085325,32.1,67.9
E00085326,25.9,74.1
E00085327,27.4,72.6
E00085328,8,92
E00085329,21.7,78.3
E00085330,19.9,80.1
E00085340,26,74
E00085341,36.2,63.8
E00085342,42.5,57.5
E00085343,33.4,66.6
E00085344,34,66
E00085345,45.6,54.4
E00085346,27,73
E00085347,29.1,70.9
E00085348,35.1,64.9
E00085349,35.2,64.8
E00085350,20,80
E00085352,31.2,68.8
E00085354,40.9,59.1
E00085409,18.6,81.4
E00085410,20.8,79.2
E00085411,17.8,82.2
E00085412,19.4,80.6
E00085413,25.8,74.2
E00085414,22.4,77.6
E00085415,24,76
E00085416,21.7,78.3
E00085417,20.5,79.5
E00085418,23.9,76.1
E00085419,25.9,74.1
E00085420,20.8,79.2
E00085421,21.2,78.8
E00085422,21.5,78.5
E00085423,20.5,79.5
E00085424,23.5,76.5
E00085425,28.6,71.4
E00085426,22.5,77.5
E00085427,21.1,78.9
E00085428,16,84
E00085429,18.6,81.4
E00085430,18.2,81.8
E00085431,19.8,80.2
E00085432,18.3,81.7
E00085433,6.5,93.5
E00085434,17.3,82.7
E00085435,24.3,75.7
E00085436,21.1,78.9
E00085437,15.4,84.6
E00085438,19,81
E00085439,22.1,77.9
E00085440,21,79
E00085441,19.3,80.7
E00085442,18.7,81.3
E00085443,21.4,78.6
E00085444,17.9,82.1
E00085445,14,86
E00085446,11.2,88.8
E00085447,23,77
E00085448,22.2,77.8
E00085449,23.6,76.4
E00085450,37.7,62.3
E00085451,15.1,84.9
E00085452,14.8,85.2
E00085453,20,80
E00085454,23.2,76.8
E00085469,24.4,75.6
E00085741,19.2,80.8
E00085742,23.3,76.7
E00085760,19.3,80.7
E00085762,23,77
E00085765,21.6,78.4
E00085769,18,82
E00085844,17.9,82.1
E00085845,25.5,74.5
E00085846,19.3,80.7
E00085847,23.9,76.1
E00085848,23.7,76.3
E00085849,24.3,75.7
E00085850,20.1,79.9
E00085851,21.1,78.9
E00085852,20.7,79.3
E00085859,21.7,78.3
E00085863,25.8,74.2
E00085864,20.8,79.2
E00085865,27,73
E00085866,17.3,82.7
E00085867,17.9,82.1
E00085868,20.5,79.5
E00085869,20.1,79.9
E00085870,21.1,78.9
E00085871,22.5,77.5
E00085872,16.6,83.4
E00085873,18.8,81.2
E00085874,12.7,87.3
E00085875,27.1,72.9
E00085876,23.7,76.3
E00085877,16.6,83.4
E00085878,15.8,84.2
E00085879,17,83
E00085880,12.8,87.2
E00085882,18.3,81.7
E00106768,21.2,78.8
E00106769,18.8,81.2
E00106771,19.6,80.4
E00106773,18.2,81.8
E00106774,21.7,78.3
E00106775,20.2,79.8
E00106776,18.8,81.2
E00106785,19.6,80.4
E00106786,17.3,82.7
E00106787,16.5,83.5
E00106788,18.5,81.5
E00106789,17.9,82.1
E00106790,15.8,84.2
E00106816,19.9,80.1
E00106817,16.6,83.4
E00106818,19.1,80.9
E00106819,22.8,77.2
E00106820,22.3,77.7
E00106845,18.1,81.9
E00106847,30.5,69.5
E00106848,24.6,75.4
E00106850,22.2,77.8
E00106851,24.4,75.6
E00106852,18.4,81.6
E00106853,18.2,81.8
E00106856,35.7,64.3
E00106857,5.5,94.5
E00106858,26.3,73.7
E00106860,28.7,71.3
E00106862,22.9,77.1
E00106865,22.7,77.3
E00106867,24.3,75.7
E00106869,7.7,92.3
E00106870,23.7,76.3
E00106873,23.3,76.7
E00106874,19.9,80.1
E00106875,27.2,72.8
E00106876,23.3,76.7
E00106877,15.4,84.6
E00106878,26.5,73.5
E00106879,20.9,79.1
E00106993,18.1,81.9
E00106994,8.8,91.2
E00106995,18.6,81.4
E00106996,12.7,87.3
E00106997,14.2,85.8
E00106998,20.1,79.9
E00106999,17.9,82.1
E00107000,46.8,53.2
E00107001,12.6,87.4
E00161649,20.3,79.7
E00161656,13.4,86.6
E00161657,19.4,80.6
E00161658,18.1,81.9
E00161659,17.9,82.1
E00161660,17.6,82.4
E00161661,22.6,77.4
E00161662,13.5,86.5
E00161663,17.4,82.6
E00161664,17.7,82.3
E00161665,14.2,85.8
E00161666,10.1,89.9
E00161667,17.7,82.3
E00161668,13.3,86.7
E00161669,19.4,80.6
E00161685,19,81
E00161686,20.4,79.6
E00161687,14.8,85.2
E00161688,19.4,80.6
E00161689,11.2,88.8
E00161691,16.8,83.2
E00161692,16,84
E00161693,10.6,89.4
E00161694,16.8,83.2
E00161695,12,88
E00161696,11,89
E00161697,12.7,87.3
E00161698,22.3,77.7
E00161699,5.6,94.4
E00161700,13.7,86.3
E00161701,11.6,88.4
E00161715,23.4,76.6
E00161719,19.9,80.1
E00161720,22.4,77.6
E00161725,17.1,82.9
E00161726,16.5,83.5
E00161727,14,86
E00161728,17.6,82.4
E00161729,17.5,82.5
E00161730,14.5,85.5
E00161731,19.5,80.5
E00161861,25,75
E00161862,17,83
E00161863,23,77
E00161864,20.8,79.2
E00161865,15.5,84.5
E00161866,17,83
E00161867,13.2,86.8
E00161868,23.2,76.8
E00161869,14.4,85.6
E00161870,18.4,81.6
E00161871,26,74
E00161872,17.3,82.7
E00161873,17.8,82.2
E00161874,22.3,77.7
E00161875,19.6,80.4
E00161876,18.2,81.8
E00161877,24.8,75.2
E00161878,21.9,78.1
E00161879,20.6,79.4
E00161880,20.2,79.8
E00161881,15.8,84.2
E00161882,17.9,82.1
E00161883,15.3,84.7
