areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00085295,39.4,32.7,18.3,9.6
E00085296,26.6,44,23.9,5.5
E00085298,19.2,51.9,18.3,10.6
E00085303,60.6,34.8,3.9,0.6
E00085323,18.1,42.2,33.1,6.6
E00085324,23.2,44.6,21.4,10.7
E00085325,17.9,40.7,25.2,16.3
E00085326,19,42.2,30.2,8.6
E00085327,35.4,51.3,11.5,1.8
E00085328,59.1,29.5,9.8,1.5
E00085329,60.4,34.3,5.2,0
E00085330,65.6,31.1,3.3,0
E00085340,43.9,35.5,9.3,11.2
E00085341,38.1,40.2,16.5,5.2
E00085342,44.9,34.7,13.6,6.8
E00085343,33.9,35.4,26.8,3.9
E00085344,38.7,41.1,11.3,8.9
E00085345,37.3,41.5,16.9,4.2
E00085346,27,45.2,13.9,13.9
E00085347,46.5,41.9,9.3,2.3
E00085348,33.6,43.7,14.3,8.4
E00085349,31.9,39.6,18.7,9.9
E00085350,50.9,32.8,11.2,5.2
E00085352,49.6,38.3,9.6,2.6
E00085354,33.9,33.9,24.8,7.3
E00085409,11,58.7,25.7,4.6
E00085410,8.1,50.8,30.6,10.5
E00085411,11.3,42.6,35.5,10.6
E00085412,8.8,33.6,43.1,14.6
E00085413,11.5,51.6,27.9,9
E00085414,16.7,59.5,15.9,7.9
E00085415,17.2,43.4,29,10.3
E00085416,18.1,36.2,32.8,12.9
E00085417,13.5,40.5,38.1,7.9
E00085418,20.4,49.6,21.9,8
E00085419,27,38.3,24.8,9.9
E00085420,15.3,44.4,28.2,12.1
E00085421,10.9,46.1,34.4,8.6
E00085422,14.3,43.7,28.6,13.4
E00085423,25.8,50,16.7,7.5
E00085424,20.5,37.1,31.8,10.6
E00085425,21.2,48.3,24.6,5.9
E00085426,7.8,41.1,41.1,10.1
E00085427,19.8,41.2,24.4,14.5
E00085428,15.5,48.3,29.3,6.9
E00085429,16,39.5,30.3,14.3
E00085430,21.3,44.1,26.5,8.1
E00085431,29.3,62.6,8.2,0
E00085432,10.9,52.3,27.3,9.4
E00085433,55.6,33.1,6.5,4.8
E00085434,13.4,42.5,32.8,11.2
E00085435,11.4,48.6,32.4,7.6
E00085436,11.5,40.4,36.5,11.5
E00085437,13.8,47.1,31.9,7.2
E00085438,10.9,41.2,33.6,14.3
E00085439,11.3,46.8,31.5,10.5
E00085440,15.6,42.9,32.5,9.1
E00085441,12.8,46.6,30.8,9.8
E00085442,14.8,42.6,28.7,13.9
E00085443,15.4,43.9,29.3,11.4
E00085444,21.8,40.3,31.9,5.9
E00085445,15,51.7,26.7,6.7
E00085446,40.3,41.6,16.9,1.3
E00085447,7.3,33.6,40.9,18.2
E00085448,9.5,49.1,30.2,11.2
E00085449,19.3,42.9,30.3,7.6
E00085450,48,36,13.6,2.4
E00085451,11.8,48.2,31.8,8.2
E00085452,32.1,42.9,22.3,2.7
E00085453,12.3,50.8,27.9,9
E00085454,7.6,34,41.7,16.7
E00085469,12.9,58.1,21,8.1
E00085741,8.3,34.6,43.6,13.5
E00085742,7,28.7,43.5,20.9
E00085760,10.2,38.7,38.7,12.4
E00085762,2.3,24.6,46.2,26.9
E00085765,10.5,29.8,46.5,13.2
E00085769,6.8,33.3,35.9,23.9
E00085844,10.9,44.9,31.2,13
E00085845,3.6,50,35.5,10.9
E00085846,7.2,32.8,47.2,12.8
E00085847,6.7,43.7,37.8,11.8
E00085848,23.5,33,36.5,7
E00085849,4.5,37.3,44,14.2
E00085850,19,55.4,21.5,4.1
E00085851,20.1,57,18.1,4.7
E00085852,33.6,39.8,18.8,7.8
E00085859,13.5,44.8,27.1,14.6
E00085863,9.7,45.1,35.4,9.7
E00085864,13.2,42.1,36.8,7.9
E00085865,9.1,47.3,33.6,10
E00085866,10.9,47.4,29.9,11.7
E00085867,6.3,28.6,48.2,17
E00085868,9.1,45.5,28.1,17.4
E00085869,9,47.7,35.1,8.1
E00085870,3.5,43,43,10.5
E00085871,7.5,35.8,41.7,15
E00085872,41.3,49.2,8.7,0.8
E00085873,11.8,32.4,36.3,19.6
E00085874,34.3,50,12.1,3.6
E00085875,4.4,51.3,30.1,14.2
E00085876,9.6,50,34.2,6.1
E00085877,13.4,36.9,42.3,7.4
E00085878,38.3,51.7,8.7,1.3
E00085879,23,57.1,15.9,4
E00085880,36,48.9,12.2,2.9
E00085882,33.3,55.1,11.6,0
E00106768,7.9,34.4,42.4,15.2
E00106769,11.4,44.3,31.4,12.9
E00106771,11.3,38.7,33.1,16.9
E00106773,1.8,22.2,46.7,29.3
E00106774,2.7,38.9,38.9,19.5
E00106775,3.9,29.1,48.5,18.4
E00106776,8.1,53.7,27.9,10.3
E00106785,7.1,29.1,40.4,23.4
E00106786,12.7,47.5,25.4,14.4
E00106787,9.4,53.1,26.6,10.9
E00106788,6.1,25,45.5,23.5
E00106789,7.1,48.2,28.6,16.1
E00106790,4.8,27.2,39.2,28.8
E00106816,11.7,45,27,16.2
E00106817,1.3,43,32.9,22.8
E00106818,3,46.5,36.6,13.9
E00106819,10.1,45.4,29.4,15.1
E00106820,7.3,40.9,33.6,18.2
E00106845,32.5,38.9,20.6,7.9
E00106847,34.2,47.7,13.5,4.5
E00106848,29.2,39.2,23.8,7.7
E00106850,40.6,43.8,11.7,3.9
E00106851,20.9,46.4,16.4,16.4
E00106852,7,49.6,33.9,9.6
E00106853,5.8,58.7,28.9,6.6
E00106856,47.7,37.4,12.1,2.8
E00106857,40,47.7,11.5,0.8
E00106858,34.7,50.4,14,0.8
E00106860,4.9,47.2,34.1,13.8
E00106862,7,44.8,32.2,16.1
E00106865,14.2,55.9,24.4,5.5
E00106867,16.3,60.5,20.4,2.7
E00106869,49.2,39.7,8.7,2.4
E00106870,11,45,33,11
E00106873,10.4,52.6,27.4,9.6
E00106874,9.1,57.9,24.8,8.3
E00106875,12.1,52.6,28.4,6.9
E00106876,17.4,43.5,29.6,9.6
E00106877,14,51.9,25.6,8.5
E00106878,13.4,50.4,25.2,10.9
E00106879,11.8,59.8,23.6,4.7
E00106993,4.7,21.1,38.3,35.9
E00106994,4.7,60.9,26.6,7.8
E00106995,7.2,20.3,40.6,31.9
E00106996,18.4,42.7,31.1,7.8
E00106997,5.7,35.2,49.2,9.8
E00106998,9.8,38.5,43.4,8.2
E00106999,4.8,38.1,42.9,14.3
E00107000,4.2,32.6,50.5,12.6
E00107001,12.1,27.3,31.8,28.8
E00161649,0,30.7,43.9,25.4
E00161656,8.7,49.6,29.1,12.6
E00161657,10.7,48.7,31.5,9.1
E00161658,4.5,29.5,42,24.1
E00161659,5.2,35.8,38.8,20.3
E00161660,8.6,40,40,11.4
E00161661,15.1,36.7,31.7,16.5
E00161662,5.1,41.9,31.6,21.4
E00161663,8.1,38.5,37.8,15.6
E00161664,6.5,37.7,36.4,19.5
E00161665,18.1,57.7,14.8,9.4
E00161666,15.3,42,31.3,11.5
E00161667,17.5,46,27.7,8.8
E00161668,7.9,35.4,32.3,24.4
E00161669,5.9,40,34.8,19.3
E00161685,8.6,44.6,27.3,19.4
E00161686,14,40.2,30.8,15
E00161687,9.6,43.5,36.5,10.4
E00161688,10.1,38.7,36.1,15.1
E00161689,16.4,32.7,30.9,20
E00161691,37.3,44.4,14.1,4.2
E00161692,21.7,48.6,23.9,5.8
E00161693,54.4,31.8,12.6,1.3
E00161694,23.3,41.4,26.3,9
E00161695,23,46.1,24.2,6.7
E00161696,56.1,36.1,4.4,3.3
E00161697,48.6,43.1,8.3,0
E00161698,9.6,51.2,28.8,10.4
E00161699,42.5,38.6,15,3.9
E00161700,15.4,47.1,27.2,10.3
E00161701,8.9,49.7,27.4,14
E00161715,2,32.4,52.7,12.8
E00161719,9.1,26.4,47.9,16.5
E00161720,0,41.7,45.6,12.6
E00161725,35.2,35.2,23.2,6.4
E00161726,13.3,41.7,32.5,12.5
E00161727,13.4,43.7,33.8,9.2
E00161728,13.1,53.8,27.5,5.6
E00161729,9.8,43.6,30.8,15.8
E00161730,25.5,43,20.6,10.9
E00161731,7.1,55.7,27.9,9.3
E00161861,18.8,59.8,16.2,5.1
E00161862,12.8,45.1,33.1,9
E00161863,44.3,36.6,16.8,2.3
