areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00085295,26.1,23.7,35.3,15
E00085296,9.3,22.4,47.7,20.6
E00085298,1.9,7.7,73.1,17.3
E00085303,32.9,52.9,9.7,4.5
E00085323,0,43.6,35.8,20.6
E00085324,0.9,14.9,53.5,30.7
E00085325,0.8,7.4,58.7,33.1
E00085326,1.7,37.3,36.4,24.6
E00085327,10.6,15,70.8,3.5
E00085328,79.2,6.9,9.2,4.6
E00085329,56.3,32.6,8.1,3
E00085330,55.7,38.6,4.5,1.1
E00085340,48.1,16.7,21.3,13.9
E00085341,7.2,4.1,68,20.6
E00085342,7.5,24.2,43.3,25
E00085343,0,15.7,60.6,23.6
E00085344,20.8,25.6,39.2,14.4
E00085345,12.6,1.7,55.5,30.3
E00085346,2.6,54.4,32.5,10.5
E00085347,26.6,49.2,20.3,3.9
E00085348,1.7,10.1,67.2,21
E00085349,0,6.7,67.8,25.6
E00085350,37.9,54.3,5.2,2.6
E00085352,5.2,45.2,46.1,3.5
E00085354,6.4,19.3,42.2,32.1
E00085409,0,22,56,22
E00085410,3.1,16.5,51.2,29.1
E00085411,2.8,22.5,42.3,32.4
E00085412,3.6,7.3,40.1,48.9
E00085413,3.1,25.2,44.9,26.8
E00085414,2.4,40,39.2,18.4
E00085415,0,28.3,46.2,25.5
E00085416,5.2,26.1,40,28.7
E00085417,0,51.6,38.1,10.3
E00085418,0,19.4,59,21.6
E00085419,19,9.9,40.8,30.3
E00085420,10.6,20.3,48,21.1
E00085421,0,22.7,57.8,19.5
E00085422,5.9,14.3,45.4,34.5
E00085423,29.2,35,25,10.8
E00085424,0.8,13.7,64.1,21.4
E00085425,19,13.8,56,11.2
E00085426,0,6.3,52.3,41.4
E00085427,0.8,34.6,45.4,19.2
E00085428,6.9,19.8,55.2,18.1
E00085429,2.5,22,55.1,20.3
E00085430,3.7,39.7,31.6,25
E00085431,41.2,53.4,5.4,0
E00085432,1.6,5.4,44.2,48.8
E00085433,64.8,9.6,6.4,19.2
E00085434,3.7,26.1,29.9,40.3
E00085435,1.9,15.2,51.4,31.4
E00085436,1.9,6.5,37.4,54.2
E00085437,3.6,36.2,45.7,14.5
E00085438,3.4,14.7,50.9,31
E00085439,3.2,21.6,47.2,28
E00085440,8.5,28.1,37.3,26.1
E00085441,2.3,15.4,44.6,37.7
E00085442,0.9,15,48.7,35.4
