areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00085295,90.7,3.7,1.3,4.3
E00085296,93.6,2.3,0.3,3.7
E00085298,88.8,4.3,1.4,5.4
E00085303,89.1,4.8,2,4.1
E00085323,91.2,4.9,1,2.9
E00085324,89.4,5.8,1.9,2.9
E00085325,89,2.8,1.7,6.5
E00085326,90.5,4.6,1,3.9
E00085327,90.3,4.1,1.1,4.5
E00085328,87.4,8,1.1,3.4
E00085329,86.7,5.8,2.2,5.3
E00085330,87.6,5.9,4.6,2
E00085340,87.4,4.7,2.5,5.4
E00085341,84.9,5.3,3.6,6.3
E00085342,90.1,4.4,2.2,3.3
E00085343,86.6,3.5,3.1,6.8
E00085344,88,3.7,4.5,3.7
E00085345,92.1,3.6,2.1,2.1
E00085346,86.7,5.2,3.9,4.2
E00085347,87.6,4,2.3,6
E00085348,89.6,2.9,3.6,3.9
E00085349,86.1,3.8,3,7.1
E00085350,87,6,2.8,4.2
E00085352,89.9,3.1,3.8,3.1
E00085354,91.3,3.2,0.3,5.1
E00085409,91.5,5.4,0.8,2.3
E00085410,92.3,4.8,1.3,1.6
E00085411,89,7.7,0.9,2.5
E00085412,89.8,3.6,3.3,3.3
E00085413,90.5,5.9,1.3,2.3
E00085414,93.6,3.2,1,2.3
E00085415,88.6,6.7,2.1,2.6
E00085416,93.1,3.4,1.9,1.6
E00085417,94,4.2,1.1,0.7
E00085418,89.8,5.8,1.7,2.6
E00085419,93.7,3.7,1.1,1.4
E00085420,92.4,4.5,1,2.1
E00085421,89.9,6.3,1.2,2.7
E00085422,89.8,6.1,2.4,1.7
E00085423,89.2,4.6,2.7,3.5
E00085424,85.4,6.1,4.4,4.1
E00085425,90.4,3.8,1,4.8
E00085426,92.3,5.2,1.2,1.2
E00085427,93.6,2.6,1.6,2.2
E00085428,93.2,2.8,0.8,3.2
E00085429,88.3,8.9,0,2.7
E00085430,89.2,4.1,1.6,5.1
E00085431,92,3.4,2.9,1.7
E00085432,89.7,4.7,1.9,3.8
E00085433,92.4,4.7,1.8,1.1
E00085434,91.5,6.4,0.3,1.8
E00085435,89.3,6.7,1.9,2.2
E00085436,85.8,10.8,1.1,2.2
E00085437,87.6,5.2,3.1,4.1
E00085438,90.1,5.1,2,2.7
E00085439,92.6,4.3,0.7,2.3
E00085440,91.8,4.4,1.7,2
E00085441,92.4,4.5,0.6,2.4
E00085442,94.1,4.8,0,1.1
E00085443,88.2,5.9,2.6,3.3
E00085444,90.9,5.9,1.4,1.7
E00085445,88.1,8.3,0.8,2.8
E00085446,85.8,4.5,1.5,8.2
E00085447,86,7.4,4.1,2.5
E00085448,94.2,3.1,2,0.7
E00085449,88.9,4.1,2.5,4.5
E00085450,94,1.8,1.8,2.4
E00085451,86.6,9.2,0.8,3.3
E00085452,87.9,6.5,1.9,3.7
E00085453,88.3,3.7,3.7,4.3
