areacd,disability_3a-001,disability_3a-002
E00085295,26.9,73.1
E00085296,24.2,75.8
E00085298,17.8,82.2
E00085303,25.8,74.2
E00085323,16.1,83.9
E00085324,17.4,82.6
E00085325,17.6,82.4
E00085326,21.4,78.6
E00085327,18.1,81.9
E00085328,42.6,57.4
E00085329,40.7,59.3
E00085330,31.2,68.8
E00085340,35.3,64.7
E00085341,27.5,72.5
E00085342,26.5,73.5
E00085343,24.9,75.1
E00085344,32.4,67.6
E00085345,25.8,74.2
E00085346,27.7,72.3
E00085347,26.3,73.7
E00085348,23.2,76.8
E00085349,22.5,77.5
E00085350,34.1,65.9
E00085352,20.3,79.7
E00085354,28.1,71.9
E00085409,16.3,83.7
E00085410,14.3,85.7
E00085411,13,87
E00085412,16.1,83.9
E00085413,11.5,88.5
E00085414,17.8,82.2
E00085415,21.2,78.8
E00085416,24.6,75.4
E00085417,11.7,88.3
E00085418,19.3,80.7
E00085419,18.6,81.4
E00085420,15.3,84.7
E00085421,16.1,83.9
E00085422,15.1,84.9
E00085423,22.1,77.9
E00085424,22.2,77.8
E00085425,18.8,81.2
E00085426,15.2,84.8
E00085427,17.3,82.7
E00085428,18.8,81.2
E00085429,9.8,90.2
E00085430,18.8,81.2
E00085431,18.2,81.8
E00085432,15.5,84.5
E00085433,47.3,52.7
E00085434,18.1,81.9
E00085435,15.3,84.7
E00085436,15.6,84.4
E00085437,20.7,79.3
E00085438,16.8,83.2
E00085439,12.6,87.4
E00085440,13,87
E00085441,14.5,85.5
E00085442,15.5,84.5
E00085443,13.4,86.6
E00085444,15.8,84.2
E00085445,19.3,80.7
E00085446,40.7,59.3
E00085447,10.9,89.1
E00085448,12.9,87.1
E00085449,19.3,80.7
E00085450,15.5,84.5
E00085451,16.1,83.9
E00085452,20.3,79.7
E00085453,17.1,82.9
E00085454,10.9,89.1
E00085469,17.2,82.8
E00085741,14.5,85.5
E00085742,20.6,79.4
E00085760,9.3,90.7
E00085762,8.4,91.6
E00085765,11,89
E00085769,15.1,84.9
E00085844,12.7,87.3
E00085845,10.6,89.4
E00085846,14.7,85.3
E00085847,13.2,86.8
E00085848,14.7,85.3
E00085849,11.5,88.5
E00085850,13.7,86.3
E00085851,14.9,85.1
E00085852,13.7,86.3
E00085859,15.7,84.3
E00085863,14.5,85.5
E00085864,16.5,83.5
E00085865,12.8,87.2
E00085866,16.3,83.8
E00085867,15.2,84.8
E00085868,13.9,86.1
E00085869,12.3,87.7
E00085870,15.6,84.4
E00085871,15.1,84.9
E00085872,18.8,81.3
E00085873,12.3,87.7
E00085874,16.1,83.9
E00085875,13,87
E00085876,15.1,84.9
E00085877,14.2,85.8
E00085878,23.4,76.6
E00085879,13.4,86.6
E00085880,16.1,83.9
E00085882,14.8,85.2
E00106768,10,90
E00106769,18.7,81.3
E00106771,17.3,82.7
E00106773,11.1,88.9
E00106774,13.7,86.3
E00106775,19.3,80.7
E00106776,22.1,77.9
E00106785,9.5,90.5
E00106786,18.1,81.9
E00106787,14.4,85.6
E00106788,11.9,88.1
E00106789,17,83
E00106790,13.4,86.6
E00106816,17.7,82.3
E00106817,14.2,85.8
E00106818,17.9,82.1
E00106819,14,86
E00106820,18.4,81.6
E00106845,26.3,73.7
E00106847,23.1,76.9
E00106848,23.4,76.6
E00106850,29.3,70.7
E00106851,27.4,72.6
E00106852,10.6,89.4
E00106853,14,86
E00106856,19.4,80.6
E00106857,42.5,57.5
E00106858,17.7,82.3
E00106860,12.2,87.8
E00106862,12.9,87.1
E00106865,17.4,82.6
E00106867,15.5,84.5
E00106869,36.6,63.4
E00106870,16.8,83.2
E00106873,11.8,88.2
E00106874,14.7,85.3
E00106875,17.7,82.3
E00106876,18.2,81.8
E00106877,13.2,86.8
E00106878,14.5,85.5
E00106879,13.3,86.7
E00106993,12.8,87.2
E00106994,15.8,84.2
E00106995,16.1,83.9
E00106996,24.3,75.7
E00106997,13.8,86.2
E00106998,16.3,83.7
E00106999,16.1,83.9
E00107000,14.4,85.6
E00107001,19,81
E00161649,11.4,88.6
E00161656,25.7,74.3
E00161657,12.8,87.2
E00161658,12.1,87.9
E00161659,10.7,89.3
E00161660,16.3,83.7
E00161661,10.9,89.1
E00161662,17,83
E00161663,16.6,83.4
E00161664,15,85
E00161665,17.3,82.7
E00161666,18.7,81.3
E00161667,16.7,83.3
E00161668,28.2,71.8
E00161669,17.3,82.7
E00161685,16.6,83.4
E00161686,12.2,87.8
E00161687,17.5,82.5
E00161688,14.4,85.6
E00161689,19.9,80.1
E00161691,27.1,72.9
E00161692,12.7,87.3
E00161693,37.6,62.4
E00161694,11.6,88.4
E00161695,13.8,86.2
E00161696,15.7,84.3
E00161697,9.3,90.8
E00161698,17.2,82.8
E00161699,28.6,71.4
E00161700,21.4,78.6
E00161701,10.6,89.4
E00161715,9.3,90.8
E00161719,11.1,88.9
E00161720,14.9,85.1
E00161725,24.9,75.1
E00161726,12.5,87.5
E00161727,15.4,84.6
E00161728,8.9,91.1
E00161729,17.6,82.4
E00161730,13.3,86.7
E00161731,14.7,85.3
E00161861,11,89
E00161862,11.3,88.7
E00161863,26.3,73.7
E00161864,18.1,81.9
E00161865,18.1,81.9
E00161866,16.7,83.3
E00161867,22.1,77.9
E00161868,14.2,85.8
E00161869,13.4,86.6
E00161870,12.2,87.8
E00161871,16.6,83.4
E00161872,13.1,86.9
E00161873,15.7,84.3
E00161874,13.4,86.6
E00161875,20,80
E00161876,19.4,80.6
E00161877,10.8,89.2
E00161878,9.3,90.7
E00161879,13.5,86.5
E00161880,17.6,82.4
E00161881,13.3,86.7
E00161882,13.6,86.4
E00161883,29.5,70.5
E00161884,9.5,90.5
E00161885,16.3,83.7
E00161886,14.4,85.6
E00161986,14.9,85.1
E00161987,16.1,83.9
E00161988,14.9,85.1
E00161989,10.6,89.4
E00161996,17.4,82.6
E00162005,13.2,86.8
E00172912,20.6,79.4
E00172916,17.8,82.2
E00172918,34.5,65.5
E00181211,39.1,60.9
E00181246,51.1,48.9
E00184730,20.7,79.3
E00184764,23.8,76.3
E00184795,17.4,82.6
E00188565,12.5,87.5
E00188579,11.4,88.6
E00188589,9.1,90.9
E00188605,11.8,88.2
E00188645,7.3,92.7
E00188646,8,92
E00188667,5.6,94.4
E00188677,12.2,87.8
E00188690,12.8,87.3
E00188734,22.2,77.8
