areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00015257,53.8,40.1,6.1,0
E00015264,62.4,33.6,4,0
E00015268,51.2,40.8,6.4,1.6
E00015269,49.4,43.4,6.6,0.6
E00015270,45,38.7,14.4,1.8
E00015271,56.2,39.4,4.4,0
E00015272,21,54.6,21.8,2.5
E00015273,56.9,31,10.3,1.7
E00015274,49.2,43.1,6.9,0.8
E00015275,71.9,28.1,0,0
E00015276,55.9,36.4,7.6,0
E00015277,72.4,26.7,1,0
E00015278,67,26.8,4.5,1.8
E00015279,64.9,33.3,1.8,0
E00015709,68.4,27.8,3.2,0.6
E00015712,42.6,38.3,13.9,5.2
E00015717,41.7,42.5,12.5,3.3
E00015721,50.8,37.3,9.3,2.5
E00015732,37.3,44.1,14.4,4.2
E00015733,49.2,44.1,5.9,0.8
E00015734,7.5,37.1,32.1,23.3
E00015736,57.1,35.7,5.4,1.8
E00015738,44.4,42.7,9.4,3.4
E00015742,34.7,45.3,13.3,6.7
E00015743,58.3,26,11.8,3.9
E00015746,57,35.5,5.8,1.7
E00015748,43.5,46.8,8.9,0.8
E00015749,48.5,43.4,6.6,1.5
E00015751,59.2,33.8,4.9,2.1
E00015805,49.6,45.1,5.3,0
E00015809,60.6,33.9,4.7,0.8
E00015813,46.4,45.5,6.4,1.8
E00015837,46.2,50,3.8,0
E00015846,34.4,54.4,11.2,0
E00015937,41.2,50,7.9,0.9
E00015938,38.1,55.2,6.7,0
E00015940,48.1,40.3,9.3,2.3
E00015942,82.1,14.3,2.7,0.9
E00015944,36.3,59.8,3.9,0
E00015945,54.2,34.6,9.3,1.9
E00015946,38,56.5,5.4,0
E00015947,63.6,30.4,4.6,1.4
E00015949,56.7,41.3,1.9,0
E00015950,72.8,20.4,5.8,1
E00015951,62.2,30,7.8,0
E00015953,41.7,43.7,11.7,2.9
E00015954,35.5,55.9,4.3,4.3
E00015955,33.8,54.4,8.1,3.7
E00015958,44.4,43,9.6,3
E00015959,44.5,44.5,8.4,2.5
E00015960,54.6,39.7,5,0.7
E00015961,53.9,38.2,6.7,1.1
E00015962,41.7,48.7,8.7,0.9
E00015965,30.1,60.2,7.3,2.4
E00015966,30.8,48.3,13.3,7.5
E00015967,47.4,37.1,12.1,3.4
E00015968,56.5,39.1,2.6,1.7
E00015969,41.7,52.4,4.9,1
E00015970,38.1,50.4,8,3.5
E00015971,23.7,52.6,19.3,4.4
E00015972,37.5,50,10.8,1.7
E00015973,45.1,47.8,7.1,0
E00015974,39.4,52.9,6.7,1
E00015975,42.4,53.3,3.3,1.1
E00015976,24.5,68.2,6.4,0.9
E00015977,45.6,44.7,8.7,1
E00015978,28.8,58.7,11.5,1
E00015979,38.9,51.6,8.4,1.1
E00015980,43.7,47.6,8.7,0
E00022487,27.6,50.3,19.3,2.8
E00022488,47.5,44.1,7.3,1.1
E00022489,51,40.8,8.2,0
E00022490,45.4,50,3.9,0.7
E00022491,29.6,51.9,17.8,0.7
E00022492,50.8,38.1,10.2,0.8
E00022493,31.9,59.6,7.1,1.4
E00022494,47.5,49.4,3.2,0
E00022495,65.7,32.6,1.7,0
E00022497,45.9,47,6,1.1
E00022498,57.1,35.9,5.8,1.3
E00022499,60,31.8,7.1,1.2
E00022500,54.9,37.8,6.7,0.6
E00022501,39.3,53.3,7.5,0
E00022502,73.7,22.9,3.4,0
E00022503,45.8,44.3,9.2,0.8
E00022504,39.1,55.7,5.2,0
E00022505,50.7,43.8,4.8,0.7
E00022506,51,43.4,5.5,0
E00022509,19.5,61.8,17.9,0.8
E00022511,16.8,64.9,13,5.3
E00022512,55.3,36.4,7.6,0.8
E00022513,46.1,36.8,14.5,2.6
E00022514,13.7,65,16.2,5.1
E00022515,56.3,37.8,5,0.8
E00022516,18.6,54,23,4.4
E00022517,57.8,35.4,5.4,1.3
E00022518,21.4,36.9,32,9.7
E00022519,75.2,24.2,0.6,0
E00022520,45.3,46.7,5.1,2.9
E00022521,47.1,48.8,4.1,0
E00022522,37.3,46,14.3,2.4
E00022523,42.4,47.2,8.8,1.6
E00022524,41.8,44.3,12.3,1.6
E00022525,32.6,45.5,15.9,6.1
