areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00015257,96.1,2.7,1.2
E00015264,83.6,10.9,5.5
E00015268,93.2,4.7,2
E00015269,92.7,3.9,3.4
E00015270,91.1,6.6,2.2
E00015271,91.7,5.8,2.5
E00015272,89.5,8.7,1.9
E00015273,86.2,10.6,3.2
E00015274,90.4,6.9,2.7
E00015275,88.9,8.6,2.5
E00015276,93,5.8,1.3
E00015277,82.2,9.9,7.9
E00015278,84.2,12.2,3.6
E00015279,83.5,12.7,3.8
E00015709,89.6,7.7,2.7
E00015712,86.8,9.8,3.5
E00015717,90,7.3,2.7
E00015721,87.1,10.3,2.6
E00015732,77.6,12.6,9.9
E00015733,81.3,13.8,4.9
E00015734,90.4,8.3,1.3
E00015736,78.9,11.3,9.8
E00015738,87.5,10.1,2.4
E00015742,88.6,7.6,3.8
E00015743,85.6,10.3,4.1
E00015746,89.8,7.7,2.5
E00015748,87.3,8.8,4
E00015749,89.6,7.6,2.8
E00015751,87.9,9.4,2.7
E00015805,91.8,5.3,2.9
E00015809,94.3,4.9,0.8
E00015813,91.8,4.3,3.9
E00015837,92.7,5.7,1.6
E00015846,97.3,2.7,0
E00015937,96.6,3,0.4
E00015938,95.4,4.6,0
E00015940,85.6,12.3,2.1
E00015942,91,6.8,2.3
E00015944,92.7,5.2,2
E00015945,82.5,12.6,4.8
E00015946,94.4,3.9,1.7
E00015947,85.5,9.9,4.6
E00015949,85,11.3,3.6
E00015950,88.9,9.4,1.7
E00015951,90.5,6.3,3.2
E00015953,89.5,7.2,3.3
E00015954,94.6,4.7,0.8
E00015955,89.2,7.8,3
E00015958,87.2,9.6,3.2
E00015959,89.8,7.4,2.8
E00015960,81.9,11.8,6.3
E00015961,85,9.3,5.7
E00015962,91.7,8.3,0
E00015965,94.1,4.2,1.7
E00015966,90.4,7,2.6
E00015967,83.4,13.5,3.1
E00015968,80.2,12.9,6.9
E00015969,93.5,4.7,1.8
E00015970,87.8,9.1,3
E00015971,86.5,9.6,3.9
E00015972,91.8,6.2,2
E00015973,83,10.3,6.6
E00015974,92.9,4.5,2.7
E00015975,86.4,7.4,6.3
E00015976,95.4,3.1,1.5
E00015977,82.8,10.7,6.5
E00015978,92.6,6,1.4
E00015979,95.7,4.3,0
E00015980,92.3,4.5,3.3
E00022487,93.4,5.6,1
E00022488,94.7,3.8,1.6
E00022489,90.2,8.4,1.4
E00022490,85.9,11.3,2.8
E00022491,95.1,3.8,1.2
E00022492,79.2,13.1,7.6
E00022493,94.7,5.3,0
E00022494,87.9,7.3,4.8
E00022495,85.5,11.4,3.1
E00022497,92.3,5.7,2
E00022498,86.4,10.8,2.8
E00022499,93.4,5.3,1.3
E00022500,89.8,6.2,4
E00022501,91.9,4.9,3.2
E00022502,90.9,6.3,2.8
E00022503,89.6,7.6,2.8
E00022504,90.3,7,2.7
E00022505,92.8,5,2.2
E00022506,89.9,6.9,3.1
E00022509,92.3,5,2.7
E00022511,95.4,3.9,0.7
E00022512,89.8,6.6,3.6
E00022513,82.6,11.2,6.2
E00022514,95.4,1.9,2.7
E00022515,87.9,7.9,4.2
E00022516,93.2,4.7,2.2
E00022517,94.5,4.3,1.2
E00022518,93,7,0
E00022519,88.8,10.4,0.8
E00022520,90.4,4.7,4.9
E00022521,92.2,6.1,1.6
E00022522,92.7,6.1,1.3
E00022523,93.4,5.4,1.1
E00022524,94.2,4.9,0.8
E00022525,93.1,5.5,1.4
E00022526,92.3,5.8,1.9
E00022527,95.5,3.8,0.7
E00022528,95.4,3.4,1.2
E00022529,93.7,5,1.4
E00022530,78.1,12.6,9.3
E00022531,95.9,4.1,0
E00022532,90.6,5.4,4
E00022533,91.8,7.8,0.4
E00022534,87,7.4,5.6
E00022535,91.8,5.2,3
E00022536,90.4,8.9,0.7
E00022537,91,6.9,2.2
E00022538,92.1,6.5,1.4
E00022539,90.2,8.2,1.6
E00022540,82.5,10.9,6.6
E00022541,90.5,7.6,1.9
E00022542,89.1,8.8,2.1
E00022543,89.4,6.3,4.3
E00022544,85.9,10.3,3.8
E00022545,86.9,8.9,4.2
E00022546,88.2,7.8,4
E00022547,80.1,14.3,5.6
E00022548,91.2,7.5,1.3
E00022549,86.3,8.9,4.8
E00022550,94,4.5,1.5
E00022551,74.7,16.4,8.9
E00022552,91.3,5.3,3.4
E00022553,89.2,9.2,1.6
E00022554,83.2,12.1,4.7
E00022555,89.5,7.7,2.7
E00022556,88.7,7.1,4.3
E00022557,87.2,6.7,6.1
E00022558,88.1,8.2,3.7
E00022559,86.5,8.6,4.9
E00022560,89.8,7.1,3.1
E00022561,91.2,7.4,1.4
E00022562,90.6,7.5,1.9
E00022563,92.9,6.7,0.4
E00022564,88.6,6.8,4.5
E00022565,86.6,9.1,4.3
E00022566,89.8,8.7,1.5
E00022567,85.5,11.6,2.9
E00022568,89.7,8.2,2.1
E00022569,91.6,7.1,1.3
E00022570,84.8,10.6,4.6
E00022571,89.8,8.5,1.8
E00022572,94,6,0
E00022573,87.2,8.4,4.4
E00022574,90.5,8.1,1.4
E00022575,87.7,8.1,4.2
E00022576,90.7,6.9,2.4
E00022577,90,7.4,2.6
E00022579,81.9,15.1,3.1
E00022734,69.8,21.4,8.8
E00022735,71.4,21.6,7
E00022736,81.9,9.8,8.4
E00022737,77.9,16.2,5.9
E00022738,87.1,9.6,3.3
E00022739,85.4,10,4.5
E00022740,70.3,21.6,8.1
E00022741,88.9,7.8,3.3
E00022742,86.7,10.7,2.5
E00022743,88,8.9,3.2
E00022773,91.6,6.7,1.7
E00022774,90.8,6.6,2.6
E00022777,83.8,9.1,7.1
E00022783,86.8,10.5,2.7
E00022800,83.6,8.8,7.6
E00022801,84.3,11.3,4.4
E00022802,84.1,10.7,5.2
E00022803,87.3,8.5,4.2
E00022804,85,10.2,4.9
E00022805,88.7,8.3,3
E00022806,79.1,13,7.9
E00022807,89.2,8.8,2
E00022808,85.6,10.6,3.7
E00022809,81.9,13.8,4.3
E00022811,86.5,11.2,2.3
E00022862,87.5,10.1,2.4
E00022863,90.9,6.2,2.9
E00022864,93.7,4.7,1.6
E00022865,95.1,3,1.9
E00022866,78.5,12.6,8.9
E00022867,92.2,4.4,3.4
E00022868,93.2,4.2,2.7
E00022869,94.7,4.3,1
E00022871,94.4,4.6,0.9
E00022872,93.6,4.7,1.7
E00022873,93.8,4.4,1.8
E00022874,93.5,5.9,0.7
E00022875,92.3,5.7,2
E00022876,91.6,6.9,1.5
E00022877,74,15.3,10.7
E00022878,94.6,3.3,2.2
E00022879,88.8,8,3.2
E00022880,91.8,5.1,3.1
E00022881,92.3,6.7,1.1
E00022882,89.1,8.3,2.5
E00022884,89.3,6.3,4.5
E00022885,89.4,8.9,1.7
E00022886,77.4,17.5,5.1
E00022887,94.3,5.7,0
E00022888,96.4,3.6,0
E00022889,93.2,6.8,0
E00022890,85.2,8.5,6.2
E00022891,92.9,5.2,2
E00022892,88.8,7.4,3.9
E00022893,89.6,8.9,1.5
E00022894,89.1,7.5,3.4
E00022895,89.1,8.5,2.4
E00022896,87.1,9.3,3.6
E00022897,84,12.3,3.7
E00022898,91.2,7.6,1.2
E00022900,94.5,4.2,1.3
E00022901,92.5,4.8,2.6
E00022902,88.7,11.3,0
E00022903,92,5.6,2.4
E00022904,92.6,6.5,1
E00022905,91.3,7.8,0.9
E00022906,89.5,5,5.5
E00022907,88.3,7.1,4.6
E00022909,91.2,6.2,2.6
E00022948,88.2,9.1,2.7
E00022950,93.8,4.9,1.3
E00022951,95.1,2.6,2.3
E00023235,87.5,10,2.5
E00023236,84.8,10.8,4.5
E00023237,86.6,9.8,3.6
E00023238,86.6,9.6,3.7
E00023239,84.9,11.2,4
E00023240,89.6,7,3.5
E00023243,85.8,8.4,5.8
E00023244,89.8,8.8,1.4
E00023245,85,12.2,2.8
E00023247,91.5,6.7,1.7
E00023249,88.3,7.4,4.3
E00023250,87.7,8,4.3
E00023254,93.4,4.6,2
E00023255,92.4,6.4,1.2
E00023256,88.9,9.1,2
E00023257,85.6,11.5,2.9
E00023258,88.9,8.2,2.9
E00023260,87.9,9.6,2.6
E00023261,87.5,8.5,4
E00023262,89.7,8.2,2.2
E00023263,87.6,9,3.5
E00023264,82.5,13.3,4.2
E00023267,89.5,5.9,4.6
E00023268,78.1,14.3,7.5
E00023269,85.8,11.2,3
E00023270,85.1,11.2,3.7
E00023271,76.1,12.7,11.2
E00023275,87.7,10.7,1.6
E00023277,91.4,6.9,1.7
E00023280,91.9,5.9,2.2
E00023285,91.2,6.8,2
E00023286,96.3,3.7,0
E00023294,91.1,7,1.8
E00023296,81.3,15.5,3.3
E00023297,96.6,1.5,1.8
E00023299,87.9,8.6,3.5
E00023302,93.6,5.6,0.7
E00023303,90.9,6,3
E00023304,94.5,4.6,0.9
E00023308,93.8,6.2,0
E00023312,84.2,11.3,4.5
E00170931,88.2,9.4,2.4
E00170932,88.8,7.7,3.5
E00170934,81.3,13.2,5.6
E00170956,90.4,8.1,1.5
E00170957,85.1,10.8,4.1
E00170959,90.3,6.6,3.1
E00170963,95.1,4.9,0
E00170965,90.8,7,2.2
E00170967,91.7,7.9,0.4
E00170971,89.6,8,2.5
E00171037,85.2,11.8,3
E00171038,83.7,13.2,3.2
E00171040,89.2,9.7,1.1
E00171065,86.8,9.2,4
E00183104,62.2,23,14.8
E00183117,87.4,9.8,2.8
E00183124,91.7,6.4,1.9
E00183127,85.8,11.6,2.6
E00183179,95.2,3.8,1
E00183190,88.2,4.2,7.6
E00183213,94.2,4.9,0.9
