areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00015257,33.6,45.5,14.7,6.2
E00015264,38.2,33.3,22.8,5.7
E00015268,18.4,45.6,20,16
E00015269,28.5,40.6,13.3,17.6
E00015270,23.9,33.6,28.3,14.2
E00015271,31.2,46.4,13.8,8.7
E00015272,14.3,33.6,24.4,27.7
E00015273,27.8,34.8,13.9,23.5
E00015274,18.6,38,20.9,22.5
E00015275,31,38.8,18.6,11.6
E00015276,19.7,28.2,29.1,23.1
E00015277,46.7,34.3,9.5,9.5
E00015278,31.8,27.3,11.8,29.1
E00015279,33.9,42,8.9,15.2
E00015709,22.4,35.9,20.5,21.2
E00015712,28.1,29.8,19.3,22.8
E00015717,21.8,37,16.8,24.4
E00015721,25,38.8,12.1,24.1
E00015732,26.7,39.7,17.2,16.4
E00015733,32.8,31.1,21,15.1
E00015734,13.5,18.4,26.4,41.7
E00015736,50.9,30.4,8.9,9.8
E00015738,34.5,24.1,18.1,23.3
E00015742,22.8,26.2,16.8,34.2
E00015743,37.2,31,13.2,18.6
E00015746,38,37.4,14,10.5
E00015748,33.1,45.2,11.3,10.5
E00015749,32.1,33.6,18.2,16.1
E00015751,26.8,38.7,19.7,14.8
E00015805,31.8,40.9,17.3,10
E00015809,27.3,46.1,17.2,9.4
E00015813,32.1,41.1,13.4,13.4
E00015837,26.9,34.6,20.2,18.3
E00015846,24,44,12.8,19.2
E00015937,23,41.6,18.6,16.8
E00015938,27.4,30.2,32.1,10.4
E00015940,18.6,32.6,29.5,19.4
E00015942,41.4,33.3,19.8,5.4
E00015944,17.8,42.6,20.8,18.8
E00015945,26.4,29.2,20.8,23.6
E00015946,21.3,43.8,16.9,18
E00015947,34.1,39.6,15.2,11.1
E00015949,29.7,29.7,15.8,24.8
E00015950,35.9,32,16.5,15.5
E00015951,30.8,29.7,17.6,22
E00015953,15.7,30.4,21.6,32.4
E00015954,15.1,35.5,20.4,29
E00015955,25.7,36,12.5,25.7
E00015958,27.9,28.7,19.1,24.3
E00015959,18.5,45.4,24.4,11.8
E00015960,39,40.4,10.6,9.9
E00015961,22.5,27,24.7,25.8
E00015962,31,37.9,11.2,19.8
E00015965,9.8,30.3,27,32.8
E00015966,20.7,27.3,14,38
E00015967,22.6,27.8,18.3,31.3
E00015968,47,21.7,14.8,16.5
E00015969,13.9,46.5,13.9,25.7
E00015970,31,30.1,19.5,19.5
E00015971,18.6,30.5,11.9,39
E00015972,16.8,21,23.5,38.7
E00015973,27.4,32.7,21.2,18.6
E00015974,28.2,40.8,18.4,12.6
E00015975,39.1,41.3,10.9,8.7
E00015976,19.1,20,21.8,39.1
E00015977,33.3,39.2,15.7,11.8
E00015978,15.1,34,23.6,27.4
E00015979,29.6,36.7,22.4,11.2
E00015980,21.6,38.2,22.5,17.6
E00022487,16.6,37.9,14.5,31
E00022488,25.6,28.3,21.7,24.4
E00022489,23.2,25.3,21.2,30.3
E00022490,32.9,38.2,19.1,9.9
E00022491,18.4,41.2,14.7,25.7
E00022492,44.1,28,16.9,11
E00022493,32.2,30.8,18.9,18.2
E00022494,30.6,27.4,24.2,17.8
E00022495,36.5,41.6,12.4,9.6
E00022497,26.3,35.8,19,19
E00022498,29.8,38.5,18,13.7
E00022499,31.6,38,16.4,14
E00022500,29.3,43.9,15.9,11
E00022501,21.5,28,20.6,29.9
E00022502,31.5,48.3,13.8,6.4
E00022503,27.9,34.9,11.6,25.6
E00022504,22.2,32.5,22.2,23.1
E00022505,30.6,37.4,18.4,13.6
E00022506,35.9,44.1,9,11
E00022509,18.1,30.7,16.5,34.6
E00022511,15.8,22.6,15,46.6
E00022512,28.8,37.1,15.2,18.9
E00022513,46.8,25.3,6.3,21.5
E00022514,12.5,20.8,20,46.7
E00022515,44.4,38.5,12,5.1
E00022516,18.6,27.4,18.6,35.4
E00022517,27.5,41.9,15.8,14.9
E00022518,24.5,26.4,23.6,25.5
E00022519,55.5,34.1,7.9,2.4
E00022520,22.6,29.2,21.2,27
E00022521,27.3,51.2,13.2,8.3
E00022522,18.9,41.7,19.7,19.7
E00022523,25.6,21.5,18.2,34.7
E00022524,37.7,37.7,14.8,9.8
E00022525,23.5,25.8,18.9,31.8
E00022526,20.1,29.2,16.9,33.8
E00022527,26.5,33.3,21.4,18.8
E00022528,16.4,46.3,23.1,14.2
E00022529,26.6,34,20.7,18.6
E00022530,27.7,30.8,26.9,14.6
E00022531,21.6,51.2,18.4,8.8
E00022532,23,35.6,20.7,20.7
E00022533,38.6,28.1,13.2,20.2
E00022534,47.4,24.6,14,14
E00022535,39.8,31.7,9.8,18.7
E00022536,27.7,33.6,21,17.6
E00022537,27.1,36.4,18.6,17.9
E00022538,28.5,46.2,14.6,10.8
E00022539,17.2,34.5,19,29.3
E00022540,38.7,37.1,14.5,9.7
E00022541,28.4,37.5,25,9.1
E00022542,20.3,39.8,15.6,24.2
E00022543,27.1,36.4,14.3,22.1
E00022544,32,36.7,18.4,12.9
E00022545,31.8,40,14.5,13.6
E00022546,22,33.1,12.6,32.3
E00022547,44.7,28.8,13.6,12.9
E00022548,34.6,34.6,15.4,15.4
E00022549,28.7,30.2,20.9,20.2
E00022550,31.1,44.3,10.7,13.9
E00022551,69.4,24.1,4.6,1.9
E00022552,18.3,25.8,20,35.8
E00022553,30.4,48,12,9.6
E00022554,48.2,30.4,11.6,9.8
E00022555,33.7,42.9,12.2,11.2
E00022556,32.2,46.9,12.6,8.4
E00022557,38.8,31.8,10.6,18.8
E00022558,27.9,45.1,10.7,16.4
E00022559,36.8,30.7,7,25.4
E00022560,23.2,33,16.1,27.7
E00022561,45.9,29.4,10.1,14.7
E00022562,38.3,43.6,8.3,9.8
E00022563,21.4,41,21.4,16.2
E00022564,34.5,28.4,19,18.1
E00022565,46.5,35.7,13.2,4.7
E00022566,43.8,25.6,9.1,21.5
E00022567,33.1,25,15.3,26.6
E00022568,24.6,42.6,18.9,13.9
E00022569,26.8,50.7,13.8,8.7
E00022570,20.7,24.1,16.1,39.1
E00022571,36.7,33.6,12.5,17.2
E00022572,19.8,36.5,25,18.8
E00022573,47.1,31.4,3.9,17.6
E00022574,19.4,41.7,16.7,22.2
E00022575,15.3,26.3,18.2,40.1
E00022576,32.9,25,20,22.1
E00022577,29.9,37.2,17.5,15.3
E00022579,26.6,38,22.4,13
E00022734,72.6,17.7,1.8,8
E00022735,64.9,22.5,2.7,9.9
E00022736,39.5,23.3,19.4,17.8
E00022737,48.5,20.6,13.3,17.6
E00022738,39.2,28.8,13.6,18.4
E00022739,38.5,25.2,20,16.3
E00022740,65.8,18.3,12.5,3.3
E00022741,36.8,30.8,16.5,15.8
E00022742,15.7,30.6,17.4,36.4
E00022743,28,19.2,20,32.8
E00022773,19.5,38.9,15,26.5
E00022774,29.7,33.1,19.5,17.8
E00022777,27,41.6,13.1,18.2
E00022783,29.1,29.1,22.1,19.8
E00022800,21.8,33.7,16.8,27.7
E00022801,19.1,33,24.5,23.4
E00022802,33.6,34.5,20,11.8
E00022803,33.3,38.8,16.3,11.6
E00022804,33,33,16.5,17.4
E00022805,19,23.1,19.8,38
E00022806,22.5,41.1,18.6,17.8
E00022807,16.5,35,19.4,29.1
E00022808,24.7,27.9,14.9,32.5
E00022809,17.6,60.6,13.9,7.9
E00022811,16.9,20.8,27.7,34.6
E00022862,21,33.1,25.8,20.2
E00022863,16,23.5,24.4,36.1
E00022864,25,30,12.5,32.5
E00022865,26.1,24.6,17.4,31.9
E00022866,34.4,39.6,8.3,17.7
E00022867,21.2,38.1,16.9,23.7
E00022868,19.4,36.4,20.9,23.3
E00022869,27.4,47.8,14,10.8
E00022871,30.3,40.4,14.6,14.6
E00022872,21.7,27.9,20.2,30.2
E00022873,10.2,29.5,20.5,39.8
E00022874,42.5,47.1,6.9,3.4
E00022875,23.7,37.4,15.1,23.7
E00022876,26.8,44.3,19.6,9.3
E00022877,37.7,27.3,20.8,14.3
E00022878,33,42,10.2,14.8
E00022879,24.8,33.3,29.5,12.4
E00022880,19.1,30.9,21.3,28.7
E00022881,21.7,33.3,35,10
E00022882,19.8,31.7,18.8,29.7
E00022884,34.4,30.1,18.3,17.2
E00022885,29.8,29.8,13.2,27.2
E00022886,24.6,47.5,13.6,14.4
E00022887,20,34.5,16.4,29.1
E00022888,24.8,40.6,26.7,7.9
E00022889,18.6,26.8,27.8,26.8
E00022890,30.6,44.9,15,9.5
E00022891,16.1,21.8,26.4,35.6
E00022892,36.1,25,19.4,19.4
E00022893,30.1,33.6,17.5,18.9
E00022894,29.7,49.8,11,9.6
E00022895,25.3,22.9,20.5,31.3
E00022896,30.6,27.1,15.9,26.5
E00022897,39.6,46.5,10.9,3
E00022898,32.9,37.5,11.2,18.4
E00022900,34,27.2,18.4,20.4
E00022901,20.4,41.9,15.1,22.6
E00022902,11,50.7,24.7,13.7
E00022903,30.2,34.9,17,17.9
E00022904,19.4,27.8,14.8,38
E00022905,19.8,27.3,16.5,36.4
E00022906,14.3,57.1,12.9,15.7
E00022907,29,29.7,26.1,15.2
E00022909,12.7,24.5,26.5,36.3
E00022948,20.6,27.5,20.6,31.3
E00022950,9.2,26.1,21.8,43
E00022951,17.4,31.2,16.7,34.8
E00023235,20,24.3,26.1,29.6
E00023236,14,18.2,26.4,41.3
E00023237,12.8,31.6,21.1,34.6
E00023238,28.1,27.6,20.5,23.8
E00023239,29.6,31.4,19.5,19.5
E00023240,18.6,38.3,14.2,29
E00023243,25.9,30.8,28,15.4
E00023244,25.4,37.8,21.6,15.1
E00023245,23.5,33.6,20.8,22.1
E00023247,25.6,30.8,21.8,21.8
E00023249,22.5,36.9,21.9,18.8
E00023250,18.2,36.4,24,21.5
E00023254,21,21.7,23.9,33.3
E00023255,25,28.1,23.4,23.4
E00023256,12.9,26.5,18.2,42.4
E00023257,21.3,24.4,17.3,37
E00023258,17.1,40.1,25,17.8
E00023260,17.9,32.7,12.2,37.2
E00023261,11.1,23,22.2,43.7
E00023262,15.9,23.9,24.6,35.5
E00023263,21.1,27.9,15.6,35.4
E00023264,22.5,17.6,20.4,39.4
E00023267,21.4,39.3,16.6,22.8
E00023268,29.8,39.5,14.5,16.1
E00023269,23.2,36.5,15.8,24.6
E00023270,22.5,34.8,13.2,29.4
E00023271,60.2,14.3,7.5,18
E00023275,23,30.1,18.6,28.3
E00023277,27.5,42,15.3,15.3
E00023280,34.8,28.1,17,20
E00023285,34.9,41.9,15.5,7.8
E00023286,7.3,25.2,20.3,47.2
E00023294,15.8,30.7,22.8,30.7
E00023296,32,32,15.6,20.3
E00023297,13.9,25.9,20.4,39.8
E00023299,25.8,36.7,11.7,25.8
E00023302,20.8,31.2,19.5,28.6
E00023303,32.3,45.1,15,7.5
E00023304,30.2,22.5,28.4,18.9
E00023308,27.9,37.2,14.7,20.2
E00023312,47.1,29.8,14,9.1
E00170931,17.6,23.5,15.4,43.4
E00170932,15.9,23.4,23.4,37.2
E00170934,24.2,42.4,21.2,12.1
E00170956,44.4,37.7,11.9,6
E00170957,49.5,24.8,13.9,11.9
E00170959,27.4,38.9,15,18.6
E00170963,26.5,41.6,20.4,11.5
E00170965,49.5,39.6,6.3,4.5
E00170967,46.4,44.4,4.6,4.6
E00170971,61,26.7,9.5,2.9
E00171037,56.5,38,3.7,1.9
E00171038,66.2,30.1,2.2,1.5
E00171040,67.4,29.5,2.3,0.8
E00171065,31.1,34.1,11.4,23.5
E00183104,38.2,24.5,8.8,28.4
E00183117,45.1,32.3,13.5,9
E00183124,32.8,46.3,15.7,5.2
E00183127,59.2,28.6,7.1,5.1
E00183179,23.9,46.6,17.6,11.9
E00183190,31.6,38.6,19.3,10.5
E00183213,44.4,40.3,10.5,4.8
