areacd,in_full_time_education-001,in_full_time_education-002
E00015257,5.2,94.8
E00015264,15.2,84.8
E00015268,9.9,90.1
E00015269,12.3,87.7
E00015270,11.6,88.4
E00015271,10.7,89.3
E00015272,20.3,79.7
E00015273,18.2,81.8
E00015274,13.7,86.3
E00015275,13.3,86.7
E00015276,16.7,83.3
E00015277,21.2,78.8
E00015278,24.6,75.4
E00015279,22.6,77.4
E00015709,23,77
E00015712,20,80
E00015717,22.9,77.1
E00015721,26.4,73.6
E00015732,19.6,80.4
E00015733,27.7,72.3
E00015734,22.9,77.1
E00015736,15.4,84.6
E00015738,17.6,82.4
E00015742,27.2,72.8
E00015743,16,84
E00015746,14.5,85.5
E00015748,13.4,86.6
E00015749,25.6,74.4
E00015751,12.5,87.5
E00015805,11.1,88.9
E00015809,12.2,87.8
E00015813,14.2,85.8
E00015837,13.7,86.3
E00015846,12.9,87.1
E00015937,11.6,88.4
E00015938,10.5,89.5
E00015940,14.8,85.2
E00015942,10,90
E00015944,15.5,84.5
E00015945,26.2,73.8
E00015946,14.9,85.1
E00015947,14.4,85.6
E00015949,29.8,70.2
E00015950,17.2,82.8
E00015951,13.1,86.9
E00015953,27.6,72.4
E00015954,17.6,82.4
E00015955,19.3,80.7
E00015958,18.7,81.3
E00015959,12.3,87.7
E00015960,11.9,88.1
E00015961,18,82
E00015962,18,82
E00015965,15.9,84.1
E00015966,15.5,84.5
E00015967,31.1,68.9
E00015968,15.8,84.2
E00015969,19.4,80.6
E00015970,13.2,86.8
E00015971,20.3,79.7
E00015972,25,75
E00015973,15.4,84.6
E00015974,10.3,89.7
E00015975,9,91
E00015976,23.6,76.4
E00015977,17.1,82.9
E00015978,19.8,80.2
E00015979,9.3,90.7
E00015980,12,88
E00022487,18,82
E00022488,14.8,85.2
E00022489,20.8,79.2
E00022490,8.4,91.6
E00022491,15.4,84.6
E00022492,11.3,88.7
E00022493,16.5,83.5
E00022494,15,85
E00022495,12.5,87.5
E00022497,12.6,87.4
E00022498,7.4,92.6
E00022499,9.6,90.4
E00022500,9.7,90.3
E00022501,18.9,81.1
E00022502,4.7,95.3
E00022503,17.5,82.5
E00022504,15.1,84.9
E00022505,7.3,92.7
E00022506,9.5,90.5
E00022509,21,79
E00022511,29.6,70.4
E00022512,14.1,85.9
E00022513,20.1,79.9
E00022514,30.9,69.1
E00022515,6.2,93.8
E00022516,26.7,73.3
E00022517,14.3,85.7
E00022518,26.1,73.9
E00022519,5.2,94.8
E00022520,13.6,86.4
E00022521,4.7,95.3
E00022522,13.6,86.4
E00022523,15.9,84.1
E00022524,11.3,88.7
E00022525,22.1,77.9
E00022526,12.9,87.1
E00022527,18.8,81.2
E00022528,7.9,92.1
E00022529,13,87
E00022530,21.1,78.9
E00022531,4.2,95.8
E00022532,8.3,91.7
E00022533,21.6,78.4
E00022534,12.3,87.7
E00022535,19.7,80.3
E00022536,16.2,83.8
E00022537,16.5,83.5
E00022538,7.1,92.9
E00022539,19.5,80.5
E00022540,10.6,89.4
E00022541,7.4,92.6
E00022542,16.6,83.4
E00022543,15.7,84.3
E00022544,10.7,89.3
E00022545,5.7,94.3
E00022546,17,83
E00022547,13.7,86.3
E00022548,14.5,85.5
E00022549,12.6,87.4
E00022550,9.1,90.9
E00022551,1.4,98.6
E00022552,23.9,76.1
E00022553,10.3,89.7
E00022554,10.4,89.6
E00022555,12.1,87.9
E00022556,7.4,92.6
E00022557,12.8,87.2
E00022558,12.4,87.6
E00022559,17.7,82.3
E00022560,22.3,77.7
E00022561,17.8,82.2
E00022562,12.4,87.6
E00022563,8.2,91.8
E00022564,17.3,82.7
E00022565,6.7,93.3
E00022566,20.9,79.1
E00022567,19,81
E00022568,15.7,84.3
E00022569,9.7,90.3
E00022570,16.5,83.5
E00022571,15,85
E00022572,3.2,96.8
E00022573,11.6,88.4
E00022574,13.7,86.3
E00022575,22.4,77.6
E00022576,16.1,83.9
E00022577,19,81
E00022579,12.7,87.3
E00022734,12,88
E00022735,11,89
E00022736,20,80
E00022737,19.3,80.7
E00022738,23.5,76.5
E00022739,23.7,76.3
E00022740,8.2,91.8
E00022741,14.4,85.6
E00022742,22.1,77.9
E00022743,31.4,68.6
E00022773,17.8,82.2
E00022774,13,87
E00022777,22.4,77.6
E00022783,21.3,78.7
E00022800,23.8,76.2
E00022801,27.5,72.5
E00022802,21.5,78.5
E00022803,8.7,91.3
E00022804,16.1,83.9
E00022805,21.9,78.1
E00022806,20.9,79.1
E00022807,17.4,82.6
E00022808,19.2,80.8
E00022809,15.3,84.7
E00022811,18.8,81.3
E00022862,12.7,87.3
E00022863,22.2,77.8
E00022864,18.9,81.1
E00022865,16,84
E00022866,12.7,87.3
E00022867,19.9,80.1
E00022868,15.9,84.1
E00022869,8.3,91.7
E00022871,14.2,85.8
E00022872,17.1,82.9
E00022873,27.1,72.9
E00022874,13.3,86.7
E00022875,16.2,83.8
E00022876,4.1,95.9
E00022877,10.8,89.2
E00022878,7.3,92.7
E00022879,13.6,86.4
E00022880,18.8,81.3
E00022881,9.2,90.8
E00022882,16.7,83.3
E00022884,12.8,87.2
E00022885,17.5,82.5
E00022886,12,88
E00022887,14.4,85.6
E00022888,5.6,94.4
E00022889,20.6,79.4
E00022890,5,95
E00022891,22.8,77.2
E00022892,23,77
E00022893,19.8,80.2
E00022894,12.9,87.1
E00022895,17.8,82.2
E00022896,15.5,84.5
E00022897,10.1,89.9
E00022898,15.7,84.3
E00022900,19.3,80.7
E00022901,15,85
E00022902,39.6,60.4
E00022903,22.6,77.4
E00022904,20.5,79.5
E00022905,23.8,76.2
E00022906,15.1,84.9
E00022907,13.7,86.3
E00022909,27.1,72.9
E00022948,21,79
E00022950,26.9,73.1
E00022951,27.7,72.3
E00023235,19.3,80.7
E00023236,14.2,85.8
E00023237,15.5,84.5
E00023238,18.5,81.5
E00023239,18.7,81.3
E00023240,15.8,84.2
E00023243,9.9,90.1
E00023244,14.9,85.1
E00023245,25.6,74.4
E00023247,22.6,77.4
