areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00015257,11.8,21.2,8,59
E00015264,8.8,22.4,39.2,29.6
E00015268,13.6,26.4,4,56
E00015269,16.9,32.5,12,38.6
E00015270,15.9,28.3,25.7,30.1
E00015271,8,31.2,8.7,52.2
E00015272,37,37,6.7,19.3
E00015273,8.6,19.8,39.7,31.9
E00015274,16.3,30.2,7.8,45.7
E00015275,9.4,14.1,24.2,52.3
E00015276,11.1,22.2,16.2,50.4
E00015277,3.8,11.4,63.8,21
E00015278,0.9,9.8,60.7,28.6
E00015279,2.7,16.2,49.5,31.5
E00015709,6.3,15.8,13.3,64.6
E00015712,17.5,32.5,16.7,33.3
E00015717,16.7,35,9.2,39.2
E00015721,14.9,33.1,23.1,28.9
E00015732,18.6,22.9,44.9,13.6
E00015733,8.4,21.8,40.3,29.4
E00015734,52.5,38,1.3,8.2
E00015736,13.3,18.6,45.1,23
E00015738,22.9,35.6,16.1,25.4
E00015742,27.2,26.5,12.2,34
E00015743,12.5,31.3,21.1,35.2
E00015746,11.6,30.2,2.9,55.2
E00015748,12.8,48.8,6.4,32
E00015749,11,27.9,21.3,39.7
E00015751,17.5,23.1,10.5,49
E00015805,5.4,31.5,19.8,43.2
E00015809,15.6,41.4,8.6,34.4
E00015813,11.8,23.6,9.1,55.5
E00015837,18.9,34.9,10.4,35.8
E00015846,13.6,56.8,0.8,28.8
E00015937,21.1,43,2.6,33.3
E00015938,15.7,40.2,1,43.1
E00015940,13.8,13.8,35.4,36.9
E00015942,1.8,0.9,29.1,68.2
E00015944,16.7,48,4.9,30.4
E00015945,7.7,16.3,62.5,13.5
E00015946,12.9,31.2,11.8,44.1
E00015947,1.4,22.4,46.6,29.7
E00015949,3.8,13.5,68.3,14.4
E00015950,1,3.9,56.3,38.8
E00015951,6.4,8.5,42.6,42.6
E00015953,23.5,18.6,39.2,18.6
E00015954,23.9,35.9,6.5,33.7
E00015955,30.9,31.6,16.9,20.6
E00015958,9.6,23.7,40,26.7
E00015959,20,25.2,14.8,40
E00015960,6.3,27.3,43.4,23.1
E00015961,6.8,15.9,48.9,28.4
E00015962,26.1,39.1,1.7,33
E00015965,18.9,45.1,3.3,32.8
E00015966,32.2,28.9,12.4,26.4
E00015967,11.3,11.3,56.5,20.9
E00015968,7.8,11.3,64.3,16.5
E00015969,15.5,34,6.8,43.7
E00015970,22.6,44.3,12.2,20.9
E00015971,31.9,42.2,12.1,13.8
E00015972,15,44.2,25,15.8
E00015973,14.2,23.9,35.4,26.5
E00015974,13.6,41.7,6.8,37.9
E00015975,10.6,42.6,23.4,23.4
E00015976,35.8,45.9,1.8,16.5
E00015977,2,16.7,61.8,19.6
E00015978,31.4,53.3,7.6,7.6
E00015979,16.8,54.7,5.3,23.2
E00015980,10.7,35,26.2,28.2
E00022487,37.2,35.9,2.8,24.1
E00022488,27.6,29.8,5,37.6
E00022489,13.4,32,16.5,38.1
E00022490,15.3,35.3,9.3,40
E00022491,31.1,39.3,3,26.7
E00022492,26.3,19.5,21.2,33.1
E00022493,27.8,43.8,4.9,23.6
E00022494,23.3,32.7,10.7,33.3
E00022495,6.7,25.3,22.5,45.5
E00022497,16.8,35.8,12.8,34.6
E00022498,19.9,28.8,14.1,37.2
E00022499,9.4,27.5,7,56.1
E00022500,10.4,31.3,17.8,40.5
E00022501,19.6,41.1,15.9,23.4
E00022502,6.4,18.2,4.4,70.9
E00022503,23.3,31,14.7,31
E00022504,19.1,30.4,27,23.5
E00022505,21.7,29.4,11.2,37.8
E00022506,14.9,34.5,12.8,37.8
E00022509,39.4,37,6.3,17.3
E00022511,33.1,47.7,2.3,16.9
E00022512,13,22.1,16,48.9
E00022513,26.3,21.1,44.7,7.9
E00022514,32.8,42.9,7.6,16.8
E00022515,21.2,26.3,8.5,44.1
E00022516,35.7,45.5,5.4,13.4
E00022517,12.7,28.5,10.4,48.4
E00022518,33.3,38.2,10.8,17.6
E00022519,13.5,6.1,1.2,79.1
E00022520,22.1,28.7,4.4,44.9
E00022521,22.7,17.6,4.2,55.5
E00022522,27.8,31.7,2.4,38.1
E00022523,21.5,37.2,5,36.4
E00022524,18.9,23,8.2,50
E00022525,28,24.2,21.2,26.5
E00022526,26.2,31.5,7.4,34.9
E00022527,24.8,35.9,11.1,28.2
E00022528,16.8,29.9,3.6,49.6
E00022529,25.8,40.9,1.6,31.7
E00022530,8.6,7.8,55.5,28.1
E00022531,12.8,32,2.4,52.8
E00022532,26.1,31.8,5.7,36.4
E00022533,15.7,46.1,12.2,26.1
E00022534,13.3,23.9,33.6,29.2
E00022535,15.7,32.2,20.7,31.4
E00022536,12.8,44.4,3.4,39.3
E00022537,15.2,34.1,0.7,50
E00022538,13.1,33.8,11.5,41.5
E00022539,23.3,41.4,6.9,28.4
E00022540,14.6,22.3,22.3,40.8
E00022541,8.1,22.2,10.7,59
E00022542,19.8,27,12.7,40.5
E00022543,18.6,19.3,23.6,38.6
E00022544,14.2,20.3,18.2,47.3
E00022545,19.3,22.9,9.2,48.6
E00022546,32,35.2,13.6,19.2
E00022547,20.3,21.1,38.3,20.3
E00022548,14.2,16,25.5,44.3
E00022549,16.3,19.4,17.8,46.5
E00022550,19,42.1,4.8,34.1
E00022551,9.3,13.1,45.8,31.8
E00022552,27.6,39,13.8,19.5
E00022553,12.3,30.3,17.2,40.2
E00022554,9,18,34.2,38.7
E00022555,12.7,34.3,18.6,34.3
E00022556,17.4,25,19.4,38.2
E00022557,21.2,29.4,36.5,12.9
E00022558,18.3,25,11.7,45
E00022559,19.1,32.2,18.3,30.4
E00022560,10.8,36,26.1,27
E00022561,23.6,32.1,7.5,36.8
