geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00000005,97,3
W00000006,97.1,2.9
W00000008,96.4,3.6
W00000009,98.9,1.1
W00000010,96.2,3.8
W00000011,98.5,1.5
W00000012,96.9,3.1
W00000013,98.6,1.4
W00000084,95.3,4.7
W00000086,98.5,1.5
W00000087,96.6,3.4
W00000088,97.6,2.4
W00000090,98.1,1.9
W00000100,96.5,3.5
W00000101,98.1,1.9
W00000102,98,2
W00000103,95.6,4.4
W00000104,99.3,0.7
W00000105,96.4,3.6
W00000106,96.5,3.5
W00000107,97.6,2.4
W00000108,98.6,1.4
W00000111,94.9,5.1
W00000112,97.6,2.4
W00000138,98.7,1.3
W00000141,96.7,3.3
W00000142,99,1
W00000156,94,6
W00000157,98.1,1.9
W00000158,98.5,1.5
W00000159,98.5,1.5
W00000160,97.8,2.2
W00000161,91.7,8.3
W00000162,99.6,0.4
W00000163,97.1,2.9
W00000164,97.1,2.9
W00009977,96.4,3.6
W00009978,89.7,10.3
W00009979,97.6,2.4
W00009980,93.9,6.1
W00009981,97.4,2.6
