geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
W00000005,0.6,0.6,0,98.7,0
W00000006,1,0.3,1,97.5,0.3
W00000008,0.8,0,1.2,98,0
W00000009,0.2,0,0.5,99.3,0
W00000010,1,0,3.1,95.8,0
W00000011,0,0,0.4,99.6,0
W00000012,0.3,0,1,98.6,0
W00000013,0,0,1,97.8,1.2
W00000084,0,0,0,100,0
W00000086,0,0,0,99,1
W00000087,0.6,0,0.6,98.9,0
W00000088,0,0.3,0.3,99.3,0
W00000090,0,0,0,99.4,0.6
W00000100,0,0.4,0,99.6,0
W00000101,0,0,0.3,99.7,0
W00000102,0,0,0,100,0
W00000103,0.3,0.6,0.8,98.3,0
W00000104,0.4,0,0,99.6,0
W00000105,0,0,1.9,98.1,0
W00000106,0,0,1,99,0
W00000107,0,0,0,99.5,0.5
W00000108,0,0,0.2,99.8,0
W00000111,0,0,0,100,0
W00000112,0,0,0,99.7,0.3
W00000138,0.6,0.3,0.3,98.7,0
W00000141,0,0,2.3,97.7,0
W00000142,0,0,0,99.7,0.3
W00000156,0,0,0.4,98.8,0.8
W00000157,0,0.3,0.5,99.2,0
W00000158,0.6,0,0,99.4,0
W00000159,0,0.3,0,99.7,0
W00000160,0,0,0.4,98.2,1.4
W00000161,1.9,1.3,1.3,94.8,0.6
W00000162,0,0,1.1,98.9,0
W00000163,0,0,0.3,99.7,0
W00000164,0,0,1.1,98.9,0
W00009977,0.8,0,2.4,96.8,0
W00009978,0,0,0,93.5,6.5
W00009979,0.4,0.4,0.8,97.6,0.8
W00009980,4.3,0,1.4,93.8,0.5
W00009981,0,0,0,100,0
