geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00098112,33.3,43.7,14.3,8.7
E00098114,43.2,29.7,16.1,11
E00098115,26.4,32.2,19.8,21.5
E00098116,27.6,36.2,20.5,15.7
E00098117,55.9,24.6,10.6,8.9
E00098118,22.4,48.8,17.6,11.2
E00098119,37.4,36.5,13.2,12.8
E00098120,21.2,36.4,23.7,18.6
E00098121,35.5,33.7,13.3,17.5
E00098122,57.3,20.2,11.3,11.3
E00098123,35.7,27.9,14.7,21.7
E00098124,51.9,26.3,10,11.9
E00098125,26.7,44,15.5,13.8
E00098126,23.5,30.9,17.4,28.2
E00098127,34.2,40.2,12.8,12.8
E00098128,50.7,27.1,11.1,11.1
E00098129,19.2,40.1,16.8,24
E00098130,50.4,21.1,15.8,12.8
E00098131,41.6,39.4,8.8,10.2
E00098132,43.8,29.9,14.6,11.7
E00098133,33.9,42.1,14.9,9.1
E00098134,16.9,43.7,18.3,21.1
E00098135,27,37.8,21.6,13.5
E00098137,27,35.7,16.7,20.6
E00098138,41.8,40.2,13.1,4.9
E00098219,29,46.9,13.8,10.3
E00098220,34.8,38.3,12.2,14.8
E00098221,46.4,37.5,8.9,7.1
E00098222,29.6,44.8,10.4,15.2
E00098223,27.8,45.7,9.3,17.2
E00098224,50.8,22.5,20,6.7
E00098225,28.3,35.8,21.7,14.2
E00098226,18,50,9.3,22.7
E00098227,28.1,43,11.6,17.4
E00098228,34.4,40.8,13.6,11.2
E00098229,25.6,33.6,20.8,20
E00098230,12.3,35.1,28.1,24.6
E00098231,39.4,30.7,18.9,11
E00098232,27.9,42.6,14.7,14.7
E00098233,25,39.7,15.5,19.8
E00098234,36.4,33.1,15.3,15.3
E00098235,22.8,41.3,17.4,18.5
E00098275,31.7,39.1,14.9,14.3
E00098276,28.2,29,28.2,14.5
E00098277,27.7,27.7,24.3,20.3
E00098278,23.3,42.5,18.3,15.8
E00098279,26.6,48.1,12,13.3
E00098280,35.4,29.2,14.2,21.2
E00098281,28,38.1,13.6,20.3
E00098282,39.1,42.7,10,8.2
E00098283,31.1,37.2,18.2,13.5
E00098284,23.4,53.9,17.2,5.5
E00098285,24.6,48,12,15.4
E00098286,16.3,40.2,21.7,21.7
E00098287,23.4,37.7,20.8,18.2
E00098288,31.5,46.8,9.9,11.7
E00098289,36.9,30.5,18.4,14.2
E00098290,34.1,34.1,12.3,19.6
E00098291,21.7,33.3,21,23.9
E00098292,35.4,38.9,16,9.7
E00098311,20.8,48.5,18.5,12.3
E00098316,26.9,35.6,22.5,15
E00098317,18.7,37.3,23.9,20.1
E00098318,30.7,47.4,8.8,13.1
E00098319,33.3,36.2,13.5,17
E00098321,42.6,36,12.5,8.8
E00098327,23.2,52.2,13.8,10.9
E00098328,39.6,18.9,13.5,27.9
E00098329,23.9,44.4,14.5,17.1
E00098330,32.8,43.7,9.8,13.7
E00098331,27.3,34.4,18.8,19.5
E00098332,36.9,33.6,18,11.5
E00098333,31.7,41.5,17.1,9.8
E00098334,31.9,38.3,12.8,17
E00098335,37.3,46.8,7.9,7.9
E00098336,29.3,37,21.7,12
E00098337,46,26.7,12.7,14.7
E00098338,29,37.1,18.5,15.3
E00098339,47.7,28.1,14.8,9.4
E00098340,34.1,28,22,15.9
E00098341,36.7,33.6,13.3,16.4
E00098342,25.2,47.3,13.7,13.7
E00098343,46.1,36.2,7.9,9.9
E00098344,23.8,39.4,14.7,22.1
E00098345,30.8,36.7,17.8,14.8
E00098346,28.3,49.6,11.8,10.2
E00098348,31.6,45.9,9.2,13.3
E00098371,19.2,36.7,22,22
E00098372,20.9,30,25.5,23.6
E00098373,29.4,29.4,20.3,21
E00098374,36.4,30.3,11.4,22
E00098375,39.9,34.8,13.8,11.6
E00098376,37.2,37.2,13.6,12.1
E00098377,35.7,39.6,11.7,13
E00098378,24.2,45.7,11.4,18.7
E00098379,36.4,38.8,15.7,9.1
E00098380,36.2,30.1,17.8,16
E00098381,41.2,32.8,11.8,14.3
E00098382,25.9,28.1,20.1,25.9
E00098383,27.9,40.5,11.7,19.8
E00098384,29.9,31.7,16.8,21.6
E00098385,43.5,33.3,11,12.2
E00098386,29.5,49.2,9.8,11.5
E00098387,37.6,31.9,18.4,12.1
E00098388,21.4,43.7,17,18
E00098389,17.6,33.6,22.4,26.4
E00098390,39.3,35.3,12.1,13.3
E00098391,59.9,26.6,9,4.5
E00098392,65.7,23.5,5.9,4.9
E00098393,28.3,37.8,14.2,19.7
E00098394,23.1,46.9,13.1,16.9
E00098395,41,36.8,13.2,9
E00098396,21.3,33.5,23.5,21.7
